Age,Country,Party,EPG,Vote
26,Greece,Droite,ECR,0
45,Poland,Centre,EPP,0
43,Belgium,Centre,EPP,0
53,Germany,Gauche,Greens/EFA,1
35,Germany,Gauche,Greens/EFA,1
59,Sweden,Centre-droit,S&D,1
34,Denmark,Centre-droit,S&D,1
31,Italy,Centre,NI,1
56,Denmark,Centre,REG,0
59,Germany,Centre,EPP,0
49,Hungary,Droite,NI,0
50,Spain,Centre-droit,S&D,1
42,Spain,Centre-droit,S&D,1
75,Spain,Droite,EPP,0
42,Spain,Centre-droit,S&D,1
45,Spain,Centre-droit,S&D,1
44,Spain,Centre-droit,S&D,1
65,Germany,Centre-droit,S&D,1
51,Germany,Gauche,Greens/EFA,1
58,Germany,Centre-droit,S&D,1
51,Italy,Centre,NI,1
56,Cyprus,Gauche,The Left,1
45,Greece,Gauche,The Left,1
42,Romania,Centre,REG,0
45,Italy,Centre,NI,1
57,United Kingdom,Centre,REG,0
50,Germany,Gauche,Greens/EFA,1
48,Germany,Centre,EPP,0
63,United Kingdom,Centre-droit,S&D,1
46,United Kingdom,Droite,NI,0
37,United Kingdom,Droite,NI,0
44,Germany,Centre,REG,0
40,France,Centre-droit,S&D,1
67,Luxembourg,Centre,REG,0
43,Spain,Centre-droit,S&D,1
47,Spain,Centre-droit,S&D,1
55,Spain,Droite,EPP,0
65,Romania,Centre,S&D,1
26,Czech Republic,Centre-droit,Greens/EFA,1
57,United Kingdom,Centre-droit,S&D,1
43,Slovenia,Centre-droit,REG,0
54,France,Centre,REG,0
51,Italy,Centre-droit,S&D,1
35,Portugal,NA,Greens/EFA,1
57,France,Centre-droit,S&D,1
40,Sweden,Centre-droit,S&D,1
42,Hungary,Centre,NI,1
51,Hungary,Droite,NI,0
47,Hungary,Droite,NI,0
54,United Kingdom,Droite,NI,0
52,Slovakia,NA,S&D,1
58,Poland,Centre,EPP,0
37,Luxembourg,Centre,EPP,0
29,United Kingdom,Droite,ECR,0
58,Germany,Gauche,Greens/EFA,1
63,Romania,Centre,EPP,0
53,Austria,Centre-droit,S&D,1
64,Finland,Centre-droit,S&D,1
46,Germany,Centre,EPP,0
70,Germany,Gauche,Greens/EFA,1
45,Poland,Centre,EPP,0
57,Germany,Centre-droit,EPP,0
42,Slovakia,Centre,REG,0
55,Sweden,Centre-droit,Greens/EFA,1
26,Spain,Centre-droit,S&D,1
61,France,Droite,EPP,0
57,United Kingdom,Centre,REG,0
61,United Kingdom,Centre-droit,S&D,1
49,Bulgaria,Gauche,S&D,1
71,Poland,Centre,EPP,0
35,Netherlands,Centre,REG,0
47,Latvia,Centre,REG,0
35,Sweden,Centre-droit,S&D,1
56,Netherlands,Centre,REG,0
52,France,Centre-droit,Greens/EFA,1
60,Germany,Centre,EPP,0
34,Poland,Droite,ECR,0
45,Poland,Centre,EPP,0
53,United Kingdom,Centre-droit,S&D,1
57,United Kingdom,Droite,NI,0
30,Slovenia,Centre-droit,REG,0
66,Poland,Centre,ECR,0
61,Slovakia,Centre,ECR,0
57,Poland,Centre,EPP,0
57,Estonia,Centre-droit,S&D,1
67,Latvia,Centre,EPP,0
53,Germany,Centre-droit,S&D,1
44,Bulgaria,Centre,EPP,0
39,Belgium,Centre,ECR,0
62,Austria,Centre-droit,EPP,0
49,Sweden,Centre,REG,0
53,Poland,Centre,ECR,0
60,Greece,Centre,EPP,1
51,Ireland,Centre-droit,REG,0
60,France,Centre,REG,0
38,Germany,Gauche,Greens/EFA,1
67,Ireland,Centre,EPP,0
53,Poland,Droite,ECR,0
42,United Kingdom,Centre-droit,S&D,1
60,Cyprus,Gauche,The Left,1
56,Poland,Centre,ECR,0
37,Poland,NA,S&D,1
33,Sweden,Centre,EPP,0
49,Greece,Gauche,The Left,1
39,Czech Republic,Centre-droit,Greens/EFA,1
50,Croatia,NA,NI,1
38,Czech Republic,Droite,The Left,1
60,Greece,NA,NI,1
63,Poland,Centre,EPP,0
52,Poland,Centre,ECR,0
44,Hungary,Droite,NI,0
62,Germany,Centre-droit,S&D,1
66,Greece,Gauche,The Left,1
57,Greece,Gauche,The Left,1
39,Czech Republic,Centre,REG,0
52,Bulgaria,Centre-droit,EPP,0
42,Germany,Droite,IDG,0
66,Poland,Centre,ECR,0
63,Germany,Centre-droit,S&D,1
60,Poland,Centre,ECR,0
63,Lithuania,Droite,EPP,0
48,Sweden,Centre-droit,Greens/EFA,1
63,Germany,Droite,IDG,0
63,Poland,Centre,ECR,0
34,Greece,Centre,EPP,0
67,Greece,NA,REG,0
44,Germany,Gauche,Greens/EFA,1
47,Greece,NA,NI,1
40,France,Centre-droit,S&D,1
56,Belgium,Gauche,Greens/EFA,1
64,Germany,Centre-droit,S&D,1
44,Netherlands,Droite,EPP,0
55,France,Centre-droit,S&D,1
46,Sweden,Centre,EPP,0
70,Poland,Centre,ECR,0
67,Portugal,Centre-droit,S&D,1
35,Netherlands,Droite,EPP,0
68,Poland,Centre,EPP,0
71,Poland,NA,S&D,1
54,Germany,Centre,EPP,0
53,Germany,Droite,IDG,0
42,Germany,Centre,EPP,0
61,United Kingdom,Droite,ECR,0
34,Spain,Centre-droit,S&D,1
75,Spain,Droite,EPP,0
49,Spain,Droite,EPP,0
62,United Kingdom,Droite,NI,0
39,Spain,Centre-droit,S&D,1
56,Sweden,Droite,ECR,0
49,Belgium,NA,EPP,0
48,Germany,Centre,EPP,0
60,Ireland,Centre,EPP,0
65,United Kingdom,Centre,ECR,0
48,United Kingdom,Centre-droit,Greens/EFA,1
28,Estonia,Droite,IDG,0
44,Spain,Centre-droit,S&D,1
46,Italy,Centre-droit,S&D,1
61,Lithuania,NA,EPP,0
29,Spain,Centre-droit,S&D,1
44,Romania,Centre-droit,S&D,1
63,Netherlands,Droite,EPP,0
40,Austria,Centre-droit,EPP,0
67,Romania,Centre,EPP,0
32,Germany,Gauche,Greens/EFA,1
65,Portugal,Centre-droit,S&D,1
43,Portugal,Centre-droit,S&D,1
51,Italy,Droite,EPP,0
43,Portugal,Gauche,The Left,1
57,Croatia,Centre-droit,S&D,1
46,France,Gauche,The Left,1
57,Cyprus,Centre-droit,S&D,1
51,Czech Republic,NA,S&D,0
52,Poland,Centre,ECR,0
65,Lithuania,Droite,EPP,0
66,Greece,Centre,EPP,0
48,Latvia,Droite,ECR,0
39,Denmark,Centre,REG,0
53,Portugal,Gauche,EPP,0
40,Malta,Droite,EPP,0
52,Luxembourg,Centre-droit,Greens/EFA,1
58,Germany,NA,NI,0
64,Germany,Gauche,The Left,1
62,Bulgaria,Centre,REG,0
46,Estonia,Centre-droit,S&D,1
42,Italy,Droite,ECR,0
64,Spain,Droite,EPP,0
62,United Kingdom,Centre,ECR,0
47,United Kingdom,Centre,REG,0
44,Hungary,Centre-droit,S&D,1
37,Portugal,Droite,EPP,0
61,United Kingdom,Droite,NI,0
46,Spain,Droite,EPP,0
54,United Kingdom,Centre-droit,S&D,1
56,France,Droite,EPP,0
54,Spain,Centre-droit,S&D,1
46,Italy,Centre-droit,S&D,1
44,Poland,Centre,ECR,0
57,Germany,Centre,REG,0
55,United Kingdom,Droite,NI,0
38,Romania,Centre,EPP,0
39,Netherlands,Centre,REG,0
72,Spain,NA,REG,0
70,Germany,Centre-droit,S&D,1
59,Romania,Centre-droit,S&D,1
56,Germany,Centre-droit,EPP,0
53,Czech Republic,Centre,EPP,0
27,Germany,Gauche,Greens/EFA,1
52,Germany,Centre-droit,S&D,1
31,Bulgaria,Centre-droit,EPP,0
57,Ireland,Centre-droit,Greens/EFA,1
67,Poland,Centre,EPP,0
64,Lithuania,Centre-droit,S&D,1
50,France,Gauche,The Left,1
45,Estonia,Centre,REG,0
54,Spain,Centre,REG,0
38,United Kingdom,Centre-droit,S&D,1
53,Cyprus,Centre-droit,S&D,1
64,Greece,Gauche,The Left,1
57,United Kingdom,Droite,NI,0
52,Germany,Gauche,Greens/EFA,1
50,Italy,NA,Greens/EFA,1
57,Belgium,Centre,EPP,0
72,Finland,Centre,REG,0
33,Czech Republic,Centre-droit,Greens/EFA,1
43,France,Gauche,The Left,1
31,Bulgaria,Gauche,S&D,1
42,Portugal,Droite,The Left,1
28,Portugal,Droite,EPP,0
21,Denmark,Gauche,Greens/EFA,1
36,United Kingdom,Droite,NI,0
38,Italy,Centre-droit,S&D,1
58,Croatia,Centre-droit,S&D,1
56,Germany,Centre,EPP,0
60,Finland,Droite,EPP,0
36,Italy,Centre,NI,1
70,Italy,NA,S&D,1
55,Portugal,Centre-droit,S&D,1
59,Romania,Centre-droit,S&D,1
39,Czech Republic,Centre,EPP,0
48,Sweden,Centre,EPP,0
46,Slovakia,Centre,EPP,0
32,United Kingdom,Centre,REG,0
44,Czech Republic,Centre,EPP,0
43,Italy,Droite,ECR,0
66,Slovakia,Droite,NI,1
40,Germany,Centre,EPP,0
30,Netherlands,Centre,REG,0
64,Poland,Centre,ECR,0
51,Portugal,Droite,EPP,0
40,United Kingdom,Droite,ECR,0
53,Austria,Centre-droit,S&D,1
46,Spain,Gauche,The Left,1
49,Germany,Droite,IDG,0
32,Germany,Gauche,Greens/EFA,1
30,Croatia,Droite,EPP,0
60,Belgium,Centre,REG,0
73,France,Centre,REG,0
62,United Kingdom,Centre,REG,0
66,France,Centre-droit,Greens/EFA,1
61,Spain,Centre-droit,S&D,1
49,Spain,Droite,The Left,1
56,Spain,Centre,REG,0
31,Hungary,Centre-droit,S&D,1
52,Italy,Centre,NI,1
53,Netherlands,Droite,ECR,0
51,France,Centre-droit,Greens/EFA,1
64,Lithuania,Centre,Greens/EFA,1
63,United Kingdom,Centre-droit,Greens/EFA,1
53,United Kingdom,Droite,NI,0
47,Netherlands,Droite,ECR,0
58,Poland,Centre,ECR,0
46,Italy,Droite,EPP,0
59,Spain,Centre-droit,S&D,1
46,France,Droite,EPP,0
71,Malta,Centre-droit,S&D,1
51,Portugal,Centre-droit,S&D,1
59,Finland,Droite,EPP,0
44,France,Centre-droit,Greens/EFA,1
52,Denmark,Centre-droit,S&D,1
50,Austria,Centre-droit,S&D,1
45,Austria,Centre-droit,EPP,0
47,Germany,Centre,EPP,1
65,Germany,Gauche,The Left,1
66,Netherlands,Droite,EPP,1
36,Netherlands,Centre,REG,0
40,Germany,Centre,EPP,0
57,Germany,Centre-droit,S&D,1
46,Germany,Centre,EPP,0
56,United Kingdom,Centre-droit,Greens/EFA,1
47,Germany,Centre,EPP,0
34,France,Centre,REG,0
33,Germany,NA,Greens/EFA,1
44,Austria,Centre-droit,S&D,1
57,Portugal,Centre-droit,S&D,1
35,Slovakia,Centre,REG,0
41,Germany,Centre,EPP,0
33,Sweden,Centre,EPP,0
59,Bulgaria,Droite,ECR,0
53,Italy,Centre-droit,S&D,1
46,United Kingdom,Centre-droit,Greens/EFA,1
56,Czech Republic,Centre,EPP,0
37,Croatia,Droite,EPP,0
48,Spain,Centre,REG,0
54,Germany,Gauche,NI,1
43,Poland,NA,Greens/EFA,1
54,Greece,Centre,EPP,0
69,Italy,Droite,ECR,0
58,Slovakia,Centre,EPP,0
37,Romania,Centre,REG,0
49,Sweden,Droite,ECR,0
58,Netherlands,Centre-droit,Greens/EFA,1
40,Romania,Centre,REG,0
62,Croatia,Droite,EPP,0
58,Hungary,Droite,EPP,0
56,Poland,Centre,ECR,0
66,Italy,Droite,EPP,0
52,Netherlands,Centre-droit,S&D,1
56,Belgium,Centre-droit,S&D,1
47,Netherlands,Centre-droit,S&D,1
33,United Kingdom,Droite,NI,0
41,Romania,Centre,ECR,1
61,Spain,Droite,ECR,0
37,Austria,Centre-droit,EPP,0
65,Poland,NA,REG,0
45,Italy,Centre-droit,S&D,1
41,Sweden,Centre,EPP,0
69,Italy,Centre-droit,S&D,1
52,France,Centre,REG,0
38,Romania,Centre,EPP,0
54,Lithuania,Centre,ECR,0
61,Croatia,Droite,ECR,0
54,Slovenia,Droite,EPP,0
53,Estonia,Centre-droit,REG,0
63,Czech Republic,Centre,ECR,0
44,Hungary,Droite,NI,0
62,France,Centre,REG,0
44,Romania,Centre,REG,0
52,Romania,Centre-droit,S&D,1
35,Slovakia,Droite,NI,1
44,Hungary,Centre-droit,S&D,1
39,Spain,Gauche,The Left,1
37,Spain,Gauche,Greens/EFA,1
60,Lithuania,Centre,NI,0
67,Latvia,Centre,EPP,0
51,Romania,Centre,EPP,0
50,Austria,Centre-droit,Greens/EFA,1
50,Belgium,Centre-droit,S&D,1
64,Belgium,Centre,ECR,0
30,Netherlands,Centre-droit,Greens/EFA,1
47,Belgium,Centre,REG,0
37,France,Centre,REG,0
55,Germany,Centre,EPP,0
39,Spain,Droite,The Left,1
36,Denmark,Gauche,The Left,1
42,Romania,Centre,EPP,0
49,Denmark,Centre-droit,S&D,1
47,Finland,Droite,EPP,0
37,Bulgaria,Gauche,S&D,1
49,Germany,Gauche,Greens/EFA,1
58,Czech Republic,Centre,ECR,0
56,Germany,Centre,EPP,0
63,Greece,Centre,EPP,1
54,Czech Republic,Centre,ECR,0
64,Ireland,Droite,The Left,1
32,Ireland,Centre,EPP,0
56,Germany,Centre,EPP,0
50,Sweden,Centre,EPP,0
62,United Kingdom,Centre-droit,S&D,1
62,Poland,Centre,ECR,0
47,Germany,Centre-droit,EPP,0
37,Sweden,Droite,ECR,0
51,Denmark,Centre,EPP,0
49,United Kingdom,Droite,NI,0
62,Germany,Centre,EPP,0
57,Austria,Centre-droit,Greens/EFA,1
40,Slovakia,Centre,REG,0
55,Romania,Centre,EPP,0
56,Austria,Centre-droit,EPP,0
58,Luxembourg,Centre,EPP,0
56,Poland,Centre,ECR,0
33,Netherlands,Centre-droit,S&D,1
48,France,Centre-droit,REG,1
55,Bulgaria,Gauche,S&D,1
43,France,Centre,REG,0
56,Czech Republic,Centre,ECR,0
54,Poland,Centre,ECR,0
59,Spain,Droite,EPP,0
69,Latvia,Gauche,NI,1
40,Czech Republic,Centre,EPP,0
61,Latvia,Droite,ECR,0
66,Germany,Droite,IDG,0
55,Poland,Centre,ECR,0
62,Spain,Droite,EPP,0
60,Portugal,Centre-droit,S&D,1
49,Croatia,Droite,EPP,0
41,Italy,NA,REG,1
57,Slovenia,Droite,EPP,0
53,Italy,Centre,REG,1
