Age,Country,Party,EPG,Vote
65,United Kingdom,Centre,ECR,0
48,United Kingdom,Centre-droit,Greens/EFA,1
44,Spain,Centre-droit,S&D,1
30,United Kingdom,Centre-droit,Greens/EFA,1
61,Lithuania,NA,EPP,1
29,Spain,Centre-droit,S&D,1
44,Romania,Centre-droit,S&D,0
63,Netherlands,Droite,EPP,0
40,Austria,Centre-droit,EPP,0
61,France,Droite,IDG,0
67,Romania,Centre,EPP,0
32,Germany,Gauche,Greens/EFA,1
65,Portugal,Centre-droit,S&D,0
43,Portugal,Centre-droit,S&D,0
51,Italy,Droite,EPP,0
43,Portugal,Gauche,The Left,1
57,Croatia,Centre-droit,S&D,1
46,France,Gauche,The Left,1
57,Cyprus,Centre-droit,S&D,1
46,Austria,Droite,IDG,0
52,Poland,Centre,ECR,0
66,Greece,Centre,EPP,0
48,Latvia,Droite,ECR,0
39,Denmark,Centre,REG,1
69,France,Droite,IDG,0
53,Portugal,Gauche,EPP,0
40,Malta,Droite,EPP,0
52,Luxembourg,Centre-droit,Greens/EFA,1
58,Germany,NA,NI,0
64,Germany,Gauche,The Left,1
62,Bulgaria,Centre,REG,1
46,Estonia,Centre-droit,S&D,1
64,Spain,Droite,EPP,0
73,Poland,NA,S&D,1
62,United Kingdom,Centre,ECR,1
47,United Kingdom,Centre,REG,1
44,Hungary,Centre-droit,S&D,1
61,United Kingdom,Droite,NI,0
46,Spain,Droite,EPP,0
54,United Kingdom,Centre-droit,S&D,1
56,France,Droite,EPP,0
54,Spain,Centre-droit,S&D,1
46,Italy,Centre-droit,S&D,1
64,Germany,Centre-droit,EPP,0
44,Poland,Centre,ECR,0
57,Germany,Centre,REG,1
55,United Kingdom,Droite,NI,0
38,Romania,Centre,EPP,0
39,Netherlands,Centre,REG,1
35,Germany,Gauche,Greens/EFA,1
70,Germany,Centre-droit,S&D,1
78,United Kingdom,Centre,REG,1
59,Romania,Centre-droit,S&D,1
27,Germany,Gauche,Greens/EFA,1
43,Finland,Centre-droit,Greens/EFA,1
34,Greece,Centre,NI,1
52,Germany,Centre-droit,S&D,1
60,Slovenia,Centre,EPP,0
31,Bulgaria,Centre-droit,EPP,0
57,Ireland,Centre-droit,Greens/EFA,1
41,Germany,Centre,REG,1
67,Poland,Centre,EPP,0
64,Lithuania,Centre-droit,S&D,1
58,France,Droite,IDG,0
50,France,Gauche,The Left,1
60,United Kingdom,Droite,NI,0
45,Estonia,Centre,REG,1
54,Spain,Centre,REG,1
38,United Kingdom,Centre-droit,S&D,1
37,Italy,Droite,IDG,0
53,Cyprus,Centre-droit,S&D,1
44,Greece,Centre,NI,1
64,Greece,Gauche,The Left,1
57,United Kingdom,Droite,NI,0
52,Germany,Gauche,Greens/EFA,1
50,Italy,NA,Greens/EFA,1
72,Finland,Centre,REG,1
33,Czech Republic,Centre-droit,Greens/EFA,1
43,France,Gauche,The Left,1
31,Bulgaria,Gauche,S&D,1
21,Denmark,Gauche,Greens/EFA,1
53,Denmark,Centre,REG,1
34,United Kingdom,Centre-droit,Greens/EFA,1
36,United Kingdom,Droite,NI,0
58,Croatia,Centre-droit,S&D,1
56,Germany,Centre,EPP,0
40,Netherlands,Centre-droit,S&D,1
70,Italy,NA,S&D,1
43,Romania,Centre,REG,1
55,Portugal,Centre-droit,S&D,1
59,Romania,Centre-droit,S&D,1
39,Czech Republic,Centre,EPP,0
48,Sweden,Centre,EPP,0
44,Czech Republic,Centre,EPP,0
43,Italy,Droite,ECR,0
59,United Kingdom,Droite,NI,0
48,Bulgaria,Centre-droit,EPP,0
40,Germany,Centre,EPP,0
30,Netherlands,Centre,REG,1
64,Poland,Centre,ECR,0
51,Portugal,Droite,EPP,0
40,United Kingdom,Droite,ECR,0
61,Italy,Droite,EPP,0
53,Austria,Centre-droit,S&D,1
46,Spain,Gauche,The Left,1
49,Germany,Droite,IDG,0
32,Germany,Gauche,Greens/EFA,1
30,Croatia,Droite,EPP,0
60,Belgium,Centre,REG,1
64,Italy,Droite,IDG,0
73,France,Centre,REG,1
62,United Kingdom,Centre,REG,1
66,France,Centre-droit,Greens/EFA,1
55,France,NA,NI,0
49,Spain,Droite,The Left,1
56,Spain,Centre,REG,1
31,Hungary,Centre-droit,S&D,1
53,Netherlands,Droite,ECR,0
51,France,Centre-droit,Greens/EFA,1
64,Lithuania,Centre,Greens/EFA,1
58,France,Droite,IDG,0
63,United Kingdom,Centre-droit,Greens/EFA,1
53,United Kingdom,Droite,NI,0
47,Netherlands,Droite,ECR,0
41,Spain,Centre-droit,S&D,1
58,Poland,Centre,ECR,0
46,Italy,Droite,EPP,0
59,Spain,Centre-droit,S&D,1
71,Malta,Centre-droit,S&D,1
51,Portugal,Centre-droit,S&D,1
37,Italy,Droite,IDG,0
59,Finland,Droite,EPP,0
71,Poland,Centre,ECR,0
44,France,Centre-droit,Greens/EFA,1
50,Austria,Centre-droit,S&D,1
44,Germany,Gauche,The Left,1
45,Austria,Centre-droit,EPP,0
47,Germany,Centre,EPP,0
65,Germany,Gauche,The Left,1
66,Netherlands,Droite,EPP,0
36,Netherlands,Centre,REG,1
40,Germany,Centre,EPP,0
46,Germany,Centre,EPP,0
56,United Kingdom,Centre-droit,Greens/EFA,1
47,Germany,Centre,EPP,0
34,France,Centre,REG,1
35,Luxembourg,NA,REG,1
33,Germany,NA,Greens/EFA,1
44,Austria,Centre-droit,S&D,1
56,Poland,Centre,EPP,0
57,Portugal,Centre-droit,S&D,1
35,Slovakia,Centre,REG,1
41,Germany,Centre,EPP,0
33,Sweden,Centre,EPP,0
59,Bulgaria,Droite,ECR,0
53,Italy,Centre-droit,S&D,1
46,United Kingdom,Centre-droit,Greens/EFA,1
56,Czech Republic,Centre,EPP,0
37,Croatia,Droite,EPP,0
48,Spain,Centre,REG,1
54,Germany,Gauche,NI,1
43,Poland,NA,Greens/EFA,1
54,Greece,Centre,EPP,0
53,Bulgaria,Gauche,S&D,1
58,Slovakia,Centre,EPP,0
37,Romania,Centre,REG,1
58,Netherlands,Centre-droit,Greens/EFA,1
40,Romania,Centre,REG,0
62,Croatia,Droite,EPP,0
56,Poland,Centre,ECR,0
66,Italy,Droite,EPP,0
52,Netherlands,Centre-droit,S&D,1
56,Belgium,Centre-droit,S&D,1
40,Italy,Droite,IDG,0
33,United Kingdom,Droite,NI,0
61,Spain,Droite,ECR,0
37,Austria,Centre-droit,EPP,0
65,Poland,NA,REG,1
45,Italy,Centre-droit,S&D,1
41,Sweden,Centre,EPP,0
54,Poland,Centre,ECR,0
69,Italy,Centre-droit,S&D,1
52,France,Centre,REG,1
38,Romania,Centre,EPP,0
54,Lithuania,Centre,ECR,0
61,Croatia,Droite,ECR,0
54,Slovenia,Droite,EPP,0
53,Estonia,Centre-droit,REG,1
74,Finland,Centre,REG,1
63,Czech Republic,Centre,ECR,0
44,Hungary,Droite,NI,0
32,France,Centre-droit,Greens/EFA,0
32,Italy,Droite,IDG,0
44,Romania,Centre,REG,0
52,Romania,Centre-droit,S&D,1
39,Spain,Gauche,The Left,1
37,Spain,Gauche,Greens/EFA,1
43,Latvia,Centre-droit,S&D,1
67,Latvia,Centre,EPP,0
51,Romania,Centre,EPP,0
50,Austria,Centre-droit,Greens/EFA,1
50,Belgium,Centre-droit,S&D,1
41,Belgium,Droite,IDG,0
74,United Kingdom,Centre,ECR,0
64,Belgium,Centre,ECR,0
30,Netherlands,Centre-droit,Greens/EFA,1
47,Belgium,Centre,REG,1
55,Germany,Centre,EPP,0
66,Belgium,Centre,REG,1
53,Austria,Droite,IDG,0
36,Denmark,Gauche,The Left,1
42,Romania,Centre,EPP,0
47,Finland,Droite,EPP,0
37,Bulgaria,Gauche,S&D,1
49,Germany,Gauche,Greens/EFA,1
58,Czech Republic,Centre,ECR,0
52,United Kingdom,Centre,REG,1
63,Greece,Centre,EPP,0
54,Czech Republic,Centre,ECR,0
56,Italy,Droite,EPP,0
64,Ireland,Droite,The Left,1
32,Ireland,Centre,EPP,0
50,Sweden,Centre,EPP,0
62,United Kingdom,Centre-droit,S&D,1
62,Poland,Centre,ECR,0
37,Sweden,Droite,ECR,0
51,Denmark,Centre,EPP,0
49,United Kingdom,Droite,NI,0
62,Germany,Centre,EPP,0
57,Austria,Centre-droit,Greens/EFA,1
55,Romania,Centre,EPP,0
56,Austria,Centre-droit,EPP,0
58,Luxembourg,Centre,EPP,0
56,Poland,Centre,ECR,0
34,Germany,Centre-droit,S&D,1
33,Netherlands,Centre-droit,S&D,1
48,France,Centre-droit,REG,1
45,France,Centre,REG,1
43,France,Centre,REG,1
48,Greece,Centre,EPP,0
56,Czech Republic,Centre,ECR,0
54,Poland,Centre,ECR,0
33,Italy,Droite,IDG,0
59,Spain,Droite,EPP,0
69,Latvia,Gauche,NI,1
40,Czech Republic,Centre,EPP,0
55,Poland,Centre,ECR,0
62,Spain,Droite,EPP,0
60,Portugal,Centre-droit,S&D,1
49,Croatia,Droite,EPP,0
57,Slovenia,Droite,EPP,0
