Age,Country,Party,EPG,Vote
44,Spain,Partido Socialista Obrero Español,S&D,1
46,Italy,Partito Democratico,S&D,2
61,Lithuania,Independent,EPP,2
29,Spain,Partido Socialista Obrero Español,S&D,2
44,Romania,Partidul Social Democrat,S&D,2
63,Netherlands,Christen Democratisch Appèl,EPP,2
40,Austria,Österreichische Volkspartei,EPP,2
61,France,Rassemblement national,IDG,1
67,Romania,Partidul Naţional Liberal,EPP,2
32,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
65,Portugal,Partido Socialista,S&D,2
43,Portugal,Partido Socialista,S&D,2
51,Italy,Forza Italia,EPP,2
43,Portugal,Bloco de Esquerda,The Left,2
57,Croatia,Socijaldemokratska partija Hrvatske,S&D,2
46,France,Gauche républicaine et socialiste,The Left,2
57,Cyprus,Democratic Party,S&D,2
51,Czech Republic,Independent,S&D,3
46,Austria,Freiheitliche Partei Österreichs,IDG,1
52,Poland,Prawo i Sprawiedliwość,ECR,1
65,Lithuania,Tėvynės sąjunga-Lietuvos krikščionys demokratai,EPP,2
66,Greece,Nea Demokratia,EPP,2
48,Latvia,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',ECR,1
39,Denmark,Det Radikale Venstre,REG,1
69,France,Rassemblement national,IDG,1
53,Portugal,Partido do Centro Democrático Social-Partido Popular,EPP,2
40,Malta,Partit Nazzjonalista,EPP,2
52,Luxembourg,Déi Gréng - Les Verts,Greens/EFA,2
58,Germany,Independent,NI,1
64,Germany,DIE LINKE.,The Left,2
62,Bulgaria,Movement for Rights and Freedoms,REG,2
46,Estonia,Sotsiaaldemokraatlik Erakond,S&D,2
42,Italy,Fratelli d'Italia,ECR,2
64,Spain,Partido Popular,EPP,2
62,United Kingdom,Conservative Party,ECR,1
37,Portugal,Partido Social Democrata,EPP,2
61,United Kingdom,The Brexit Party,NI,1
46,Spain,Partido Popular,EPP,2
54,United Kingdom,Labour Party,S&D,2
56,France,Les Républicains,EPP,1
54,Spain,Partido Socialista Obrero Español,S&D,2
46,Italy,Partito Democratico,S&D,2
44,Poland,Prawo i Sprawiedliwość,ECR,1
57,Germany,Freie Wähler,REG,2
55,United Kingdom,The Brexit Party,NI,1
38,Romania,Partidul Naţional Liberal,EPP,2
39,Netherlands,Volkspartij voor Vrijheid en Democratie,REG,2
72,Spain,Independiente,REG,2
70,Germany,Sozialdemokratische Partei Deutschlands,S&D,2
59,Romania,Partidul Social Democrat,S&D,2
56,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
53,Czech Republic,TOP 09 a Starostové,EPP,2
27,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
34,Greece,Communist Party of Greece,NI,2
52,Germany,Sozialdemokratische Partei Deutschlands,S&D,2
31,Bulgaria,Citizens for European Development of Bulgaria,EPP,2
57,Ireland,Green Party,Greens/EFA,2
67,Poland,Platforma Obywatelska,EPP,2
64,Lithuania,Lietuvos socialdemokratų partija,S&D,2
58,France,Rassemblement national,IDG,1
50,France,La France Insoumise,The Left,2
60,United Kingdom,The Brexit Party,NI,1
45,Estonia,Eesti Reformierakond,REG,2
54,Spain,Delegación Ciudadanos Europeos,REG,2
38,United Kingdom,Labour Party,S&D,2
37,Italy,Lega,IDG,1
53,Cyprus,Movement for Social Democracy EDEK,S&D,2
44,Greece,Communist Party of Greece,NI,2
64,Greece,Coalition of the Radical Left,The Left,2
57,United Kingdom,The Brexit Party,NI,1
52,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
50,Italy,Independent,Greens/EFA,2
57,Belgium,Christen-Democratisch & Vlaams,EPP,2
72,Finland,Suomen Keskusta,REG,2
33,Czech Republic,PIRÁTI,Greens/EFA,2
31,Bulgaria,Bulgarian Socialist Party,S&D,2
28,Portugal,Partido Social Democrata,EPP,2
21,Denmark,Socialistisk Folkeparti,Greens/EFA,2
36,United Kingdom,The Brexit Party,NI,1
38,Italy,Partito Democratico,S&D,2
58,Croatia,Socijaldemokratska partija Hrvatske,S&D,2
56,Germany,Christlich Demokratische Union Deutschlands,EPP,2
60,Finland,Kansallinen Kokoomus,EPP,2
36,Italy,Movimento 5 Stelle,NI,2
70,Italy,Independent,S&D,2
43,Romania,Uniunea Salvați România,REG,2
55,Portugal,Partido Socialista,S&D,2
59,Romania,Partidul Social Democrat,S&D,2
39,Czech Republic,Starostové a nezávisli,EPP,2
48,Sweden,Moderaterna,EPP,2
46,Slovakia,Obyčajní ľudia a nezávislé osobnosti,EPP,2
32,United Kingdom,Liberal Democrats,REG,2
44,Czech Republic,TOP 09 a Starostové,EPP,2
43,Italy,Fratelli d'Italia,ECR,1
66,Slovakia,Slovak PATRIOT,NI,1
40,Germany,Christlich Demokratische Union Deutschlands,EPP,2
30,Netherlands,Democraten 66,REG,2
64,Poland,Prawo i Sprawiedliwość,ECR,1
51,Portugal,Partido Social Democrata,EPP,2
40,United Kingdom,The Brexit Party,ECR,1
61,Italy,Forza Italia,EPP,1
53,Austria,Sozialdemokratische Partei Österreichs,S&D,2
46,Spain,Izquierda Unida,The Left,2
32,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
30,Croatia,Hrvatska demokratska zajednica,EPP,2
60,Belgium,Mouvement Réformateur,REG,2
64,Italy,Lega,IDG,1
73,France,Mouvement Radical Social-Libéral,REG,2
62,United Kingdom,Liberal Democrats,REG,2
66,France,Europe Écologie,Greens/EFA,2
55,France,,NI,1
61,Spain,Partido Socialista Obrero Español,S&D,2
49,Spain,PODEMOS,The Left,2
56,Spain,Ciudadanos – Partido de la Ciudadanía,REG,2
31,Hungary,Demokratikus Koalíció,S&D,2
52,Italy,Movimento 5 Stelle,NI,2
53,Netherlands,JA21,ECR,1
51,France,Europe Écologie,Greens/EFA,2
64,Lithuania,Lietuvos valstiečių ir žaliųjų sąjunga,Greens/EFA,2
58,France,Rassemblement national,IDG,1
63,United Kingdom,Green Party,Greens/EFA,2
53,United Kingdom,The Brexit Party,NI,1
47,Netherlands,Staatkundig Gereformeerde Partij,ECR,2
41,Spain,Partido Socialista Obrero Español,S&D,2
58,Poland,Prawo i Sprawiedliwość,ECR,1
46,Italy,Forza Italia,EPP,2
59,Spain,Partido Socialista Obrero Español,S&D,2
46,France,Les Républicains,EPP,1
71,Malta,Partit Laburista,S&D,2
51,Portugal,Partido Socialista,S&D,2
37,Italy,Lega,IDG,1
59,Finland,Kansallinen Kokoomus,EPP,2
44,France,Europe Écologie,Greens/EFA,2
52,Denmark,Socialdemokratiet,S&D,2
50,Austria,Sozialdemokratische Partei Österreichs,S&D,2
45,Austria,Österreichische Volkspartei,EPP,2
47,Germany,Christlich Demokratische Union Deutschlands,EPP,2
65,Germany,DIE LINKE.,The Left,2
66,Netherlands,Christen Democratisch Appèl,EPP,2
36,Netherlands,Volkspartij voor Vrijheid en Democratie,REG,1
40,Germany,Christlich Demokratische Union Deutschlands,EPP,2
57,Germany,Sozialdemokratische Partei Deutschlands,S&D,2
46,Germany,Christlich Demokratische Union Deutschlands,EPP,2
56,United Kingdom,Green Party,Greens/EFA,2
47,Germany,Christlich Demokratische Union Deutschlands,EPP,2
34,France,La République en marche,REG,2
33,Germany,Independent,Greens/EFA,2
44,Austria,Sozialdemokratische Partei Österreichs,S&D,2
57,Portugal,Partido Socialista,S&D,2
35,Slovakia,Progresívne Slovensko,REG,1
41,Germany,Christlich Demokratische Union Deutschlands,EPP,2
29,Croatia,Živi Zid,NI,3
59,Germany,Sozialdemokratische Partei Deutschlands,S&D,2
33,Sweden,Kristdemokraterna,EPP,2
59,Bulgaria,VMRO,ECR,1
53,Italy,Partito Democratico,S&D,2
46,United Kingdom,Scottish National Party,Greens/EFA,2
56,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,2
37,Croatia,Hrvatska demokratska zajednica,EPP,2
48,Spain,Ciudadanos – Partido de la Ciudadanía,REG,2
54,Germany,Die PARTEI,NI,2
43,Poland,Independent,Greens/EFA,2
54,Greece,Nea Demokratia,EPP,2
69,Italy,Fratelli d'Italia,ECR,1
58,Slovakia,Kresťanskodemokratické hnutie,EPP,2
37,Romania,Uniunea Salvați România,REG,2
49,Sweden,Sverigedemokraterna,ECR,1
58,Netherlands,GroenLinks,Greens/EFA,2
40,Romania,Uniunea Salvați România,REG,2
62,Croatia,Hrvatska demokratska zajednica,EPP,2
58,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,EPP,1
56,Poland,Prawo i Sprawiedliwość,ECR,1
66,Italy,Forza Italia,EPP,2
52,Netherlands,Partij van de Arbeid,S&D,2
56,Belgium,Parti Socialiste,S&D,2
40,Italy,Lega,IDG,1
47,Netherlands,Partij van de Arbeid,S&D,2
33,United Kingdom,The Brexit Party,NI,1
41,Romania,Partidul Naţional Ţaranesc Creştin Democrat,ECR,2
61,Spain,Vox,ECR,1
37,Austria,Österreichische Volkspartei,EPP,2
65,Poland,,REG,2
45,Italy,Partito Democratico,S&D,2
41,Sweden,Moderaterna,EPP,2
69,Italy,Partito Democratico,S&D,2
52,France,Liste Renaissance,REG,1
38,Romania,Partidul Mișcarea Populară,EPP,2
54,Lithuania,Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga,ECR,1
61,Croatia,Hrvatska konzervativna stranka,ECR,1
54,Slovenia,Slovenska demokratska stranka,EPP,2
53,Estonia,Eesti Keskerakond,REG,2
63,Czech Republic,Občanská demokratická strana,ECR,1
44,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,1
32,Italy,Lega,IDG,2
62,France,Liste Renaissance,REG,2
44,Romania,Uniunea Salvați România,REG,2
52,Romania,Partidul Social Democrat,S&D,2
35,Slovakia,Hnutie Republika,NI,1
44,Hungary,Magyar Szocialista Párt,S&D,2
39,Spain,ANTICAPITALISTAS,The Left,2
37,Spain,Catalunya en Comú,Greens/EFA,2
60,Lithuania,Darbo partija,NI,2
67,Latvia,Partija 'VIENOTĪBA',EPP,1
51,Romania,Partidul Naţional Liberal,EPP,2
50,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,2
50,Belgium,Socialistische Partij.Anders,S&D,2
41,Belgium,Vlaams Belang,IDG,1
64,Belgium,Nieuw-Vlaamse Alliantie,ECR,1
30,Netherlands,GroenLinks,Greens/EFA,2
47,Belgium,Open Vlaamse Liberalen en Democraten,REG,2
37,France,Mouvement Démocrate,REG,2
