Age,Country,Party,EPG,Vote
31,Malta,Centre-droit,S&D,2
57,Poland,Centre,ECR,1
62,Netherlands,Centre,EPP,2
44,Malta,Centre-droit,S&D,2
52,Ireland,Droite,The Left,2
38,Sweden,Centre-droit,S&D,2
49,France,Droite,EPP,1
67,Italy,Droite,IDG,3
68,Czech Republic,Droite,IDG,1
62,Italy,Centre-droit,S&D,2
36,France,Centre,REG,1
43,France,Centre-droit,Greens/EFA,2
43,Hungary,Droite,NI,1
41,France,Centre-droit,Greens/EFA,2
65,Belgium,Droite,IDG,3
44,Germany,Gauche,Greens/EFA,2
57,Belgium,Centre-droit,Greens/EFA,2
44,Czech Republic,Centre,REG,1
32,Germany,Centre-droit,EPP,1
33,Hungary,Centre,REG,1
51,Italy,NA,NI,3
51,Italy,Centre,EPP,1
51,Italy,Droite,IDG,3
56,Poland,Centre,EPP,1
34,Germany,Centre,EPP,1
57,Spain,Centre-droit,S&D,2
60,France,Centre,REG,1
44,Slovakia,NA,REG,1
41,Bulgaria,Droite,ECR,1
57,Germany,Centre,EPP,1
44,Netherlands,Centre-droit,Greens/EFA,2
62,Netherlands,Droite,ECR,1
64,Germany,Gauche,The Left,2
38,Germany,Centre,REG,1
45,Germany,Centre-droit,S&D,2
55,Spain,Droite,EPP,1
37,Italy,Centre-droit,Greens/EFA,2
50,France,Droite,EPP,1
49,Slovenia,Centre-droit,S&D,2
53,Romania,Centre,EPP,1
54,France,Centre,REG,2
42,Sweden,Centre,REG,1
55,Germany,Centre-droit,EPP,2
53,Portugal,Droite,EPP,1
41,Spain,Centre-droit,S&D,2
57,Italy,Centre-droit,S&D,2
37,Italy,Centre,NI,2
42,Portugal,Droite,The Left,2
58,Germany,Droite,IDG,1
44,Italy,Droite,ECR,1
51,Italy,Droite,ECR,1
70,Ireland,Centre,EPP,1
48,Ireland,NA,The Left,2
48,Croatia,Centre-droit,REG,1
51,Cyprus,Centre,EPP,2
27,Greece,Droite,ECR,2
46,Poland,Centre,EPP,1
44,Belgium,Centre,EPP,1
54,Germany,Gauche,Greens/EFA,2
36,Germany,Gauche,Greens/EFA,2
60,Sweden,Centre-droit,S&D,2
35,Denmark,Centre-droit,S&D,2
32,Italy,Centre,NI,2
57,Denmark,Centre,REG,1
60,Germany,Centre,EPP,1
51,Spain,Centre-droit,S&D,1
32,Austria,Centre,REG,1
48,Italy,Droite,IDG,3
43,Spain,Centre-droit,S&D,1
76,Spain,Droite,EPP,1
43,Spain,Centre-droit,S&D,1
46,Spain,Centre-droit,S&D,2
45,Spain,Centre-droit,S&D,2
53,Spain,Centre,REG,1
64,France,Droite,IDG,2
66,Germany,Centre-droit,S&D,2
52,Germany,Gauche,Greens/EFA,2
59,Germany,Centre-droit,S&D,2
52,Italy,Centre,NI,2
57,Cyprus,Gauche,The Left,2
56,Germany,Centre,EPP,1
43,Romania,Centre,REG,1
46,Italy,Centre,NI,2
51,Germany,Gauche,Greens/EFA,2
49,Germany,Centre,EPP,1
45,Germany,Centre,REG,1
41,France,Centre-droit,S&D,2
68,Luxembourg,Centre,REG,1
44,Spain,Centre-droit,S&D,2
48,Spain,Centre-droit,S&D,2
56,Spain,Droite,EPP,1
56,Italy,Droite,IDG,3
66,Romania,Centre,S&D,2
27,Czech Republic,Centre-droit,Greens/EFA,2
48,France,Droite,IDG,2
44,Slovenia,Centre-droit,REG,2
55,France,Centre,REG,1
52,Italy,Centre-droit,S&D,2
36,Portugal,NA,Greens/EFA,2
69,France,Centre,REG,1
58,France,Centre-droit,S&D,2
44,Portugal,Gauche,The Left,2
43,Hungary,Centre,NI,1
31,Germany,Centre,REG,1
50,Germany,Gauche,Greens/EFA,2
53,Austria,Droite,IDG,1
53,Slovakia,NA,S&D,2
60,Finland,Droite,IDG,1
59,Poland,Centre,EPP,1
38,Luxembourg,Centre,EPP,1
59,Germany,Gauche,Greens/EFA,2
65,Finland,Centre-droit,Greens/EFA,2
64,Romania,Centre,EPP,1
34,France,Centre,REG,1
52,Netherlands,Gauche,The Left,2
54,Austria,Centre-droit,S&D,2
65,Finland,Centre-droit,S&D,2
47,Germany,Centre,EPP,1
71,Germany,Gauche,Greens/EFA,2
46,Poland,Centre,EPP,1
40,Czech Republic,Centre,REG,1
58,Germany,Centre-droit,EPP,1
43,Slovakia,Centre,REG,1
56,Sweden,Centre-droit,Greens/EFA,2
27,Spain,Centre-droit,S&D,2
62,France,Droite,EPP,1
50,Bulgaria,Gauche,S&D,2
72,Poland,Centre,EPP,1
41,Finland,Droite,IDG,1
36,Netherlands,Centre,REG,1
48,Latvia,Centre,REG,1
36,Sweden,Centre-droit,S&D,2
57,Netherlands,Centre,REG,1
53,France,Centre-droit,Greens/EFA,2
61,Germany,Centre,EPP,1
62,Lithuania,NA,Greens/EFA,2
35,Poland,Droite,ECR,1
63,France,Droite,IDG,2
59,France,Droite,IDG,2
46,Hungary,Droite,NI,1
46,Poland,Centre,EPP,1
60,Netherlands,Centre-droit,S&D,2
47,France,Droite,IDG,2
31,Slovenia,Centre-droit,REG,2
62,Lithuania,Droite,EPP,1
62,Slovakia,Centre,ECR,1
64,France,Droite,IDG,2
42,Greece,Centre-droit,S&D,2
58,Poland,Centre,EPP,1
58,Estonia,Centre-droit,S&D,2
68,Latvia,Centre,EPP,1
54,Germany,Centre-droit,S&D,2
45,Bulgaria,Centre,EPP,1
40,Belgium,Centre,ECR,1
63,Austria,Centre-droit,EPP,1
41,France,Centre,REG,1
50,Sweden,Centre,REG,1
54,Poland,Centre,ECR,1
54,Finland,Centre,REG,1
52,Ireland,Centre-droit,REG,1
61,France,Centre,REG,1
39,Germany,Gauche,Greens/EFA,2
68,Ireland,Centre,EPP,1
54,Poland,Droite,ECR,1
61,Cyprus,Gauche,The Left,2
57,Poland,Centre,ECR,1
36,Czech Republic,Centre,REG,1
30,Denmark,Droite,IDG,2
38,Poland,NA,S&D,2
34,Sweden,Centre,EPP,1
50,Greece,Gauche,The Left,2
40,Czech Republic,Centre-droit,Greens/EFA,2
51,Croatia,NA,NI,3
39,Czech Republic,Droite,The Left,2
64,Poland,Centre,EPP,1
53,Poland,Centre,ECR,1
30,Germany,Centre,REG,1
45,Hungary,Droite,NI,1
63,Germany,Centre-droit,S&D,2
67,Greece,Gauche,The Left,2
58,Greece,Gauche,The Left,2
40,Czech Republic,Centre,REG,1
53,Bulgaria,Centre-droit,EPP,1
43,Germany,Droite,IDG,2
67,Poland,Centre,ECR,1
64,Germany,Centre-droit,S&D,2
61,Poland,Centre,ECR,1
64,Lithuania,Droite,EPP,1
49,Sweden,Centre-droit,Greens/EFA,2
64,Germany,Droite,IDG,2
48,Finland,Centre-droit,S&D,2
64,Poland,Centre,ECR,1
35,Greece,Centre,EPP,2
68,Greece,NA,REG,3
35,Bulgaria,Centre,REG,1
45,Germany,Gauche,Greens/EFA,2
41,France,Centre-droit,S&D,2
57,Belgium,Gauche,Greens/EFA,2
55,Italy,Droite,IDG,3
65,Germany,Centre-droit,S&D,2
45,Netherlands,Droite,EPP,1
42,France,Droite,IDG,2
56,France,Centre-droit,S&D,2
62,France,Droite,IDG,2
43,France,Droite,IDG,2
47,Sweden,Centre,EPP,1
71,Poland,Centre,ECR,1
68,Portugal,Centre-droit,S&D,2
36,Netherlands,Droite,EPP,1
69,Poland,Centre,EPP,1
72,Poland,NA,S&D,2
55,Germany,Centre,EPP,1
54,Germany,Droite,IDG,1
43,Germany,Centre,EPP,1
53,Italy,Droite,IDG,3
56,France,Centre,REG,1
56,Denmark,Centre,REG,1
35,Spain,Centre-droit,S&D,1
59,Spain,Centre-droit,S&D,2
76,Spain,Droite,EPP,1
40,Spain,Centre-droit,S&D,2
54,Poland,Centre,EPP,1
50,Belgium,NA,EPP,3
49,Germany,Centre,EPP,1
29,Estonia,Droite,IDG,1
45,Spain,Centre-droit,S&D,2
62,Lithuania,NA,EPP,1
30,Spain,Centre-droit,S&D,2
45,Romania,Centre-droit,S&D,2
64,Netherlands,Droite,EPP,1
41,Austria,Centre-droit,EPP,1
62,France,Droite,IDG,2
68,Romania,Centre,EPP,1
33,Germany,Gauche,Greens/EFA,2
66,Portugal,Centre-droit,S&D,2
44,Portugal,Centre-droit,S&D,2
52,Italy,Droite,EPP,1
58,Croatia,Centre-droit,S&D,2
47,France,Gauche,The Left,2
58,Cyprus,Centre-droit,S&D,2
52,Czech Republic,NA,S&D,1
34,Bulgaria,Centre-droit,EPP,1
47,Austria,Droite,IDG,1
53,Poland,Centre,ECR,1
66,Lithuania,Droite,EPP,1
67,Greece,Centre,EPP,3
40,Denmark,Centre,REG,1
70,France,Droite,IDG,2
54,Portugal,Gauche,EPP,1
41,Malta,Droite,EPP,1
53,Luxembourg,Centre-droit,Greens/EFA,2
59,Germany,NA,NI,1
63,Bulgaria,Centre,REG,1
47,Estonia,Centre-droit,S&D,2
43,Italy,Droite,ECR,1
65,Spain,Droite,EPP,1
74,Poland,NA,S&D,2
44,Finland,Gauche,The Left,2
45,Hungary,Centre-droit,S&D,2
38,Portugal,Droite,EPP,1
47,Spain,Droite,EPP,1
57,France,Droite,EPP,1
55,Spain,Centre-droit,S&D,2
47,Italy,Centre-droit,S&D,2
65,Germany,Centre-droit,EPP,1
45,Poland,Centre,ECR,1
58,Germany,Centre,REG,1
39,Romania,Centre,EPP,1
40,Netherlands,Centre,REG,1
73,Spain,NA,REG,1
36,Germany,Gauche,Greens/EFA,2
71,Germany,Centre-droit,S&D,2
60,Romania,Centre-droit,S&D,2
57,Germany,Centre-droit,EPP,1
54,Czech Republic,Centre,EPP,1
28,Germany,Gauche,Greens/EFA,2
44,Finland,Centre-droit,Greens/EFA,2
35,Greece,Centre,NI,3
53,Germany,Centre-droit,S&D,2
61,Slovenia,Centre,EPP,1
32,Bulgaria,Centre-droit,EPP,1
58,Ireland,Centre-droit,Greens/EFA,2
42,Germany,Centre,REG,1
68,Poland,Centre,EPP,1
65,Lithuania,Centre-droit,S&D,2
59,France,Droite,IDG,2
51,France,Gauche,The Left,2
55,Spain,Centre,REG,1
38,Italy,Droite,IDG,3
54,Cyprus,Centre-droit,S&D,2
45,Greece,Centre,NI,3
65,Greece,Gauche,The Left,2
53,Germany,Gauche,Greens/EFA,2
51,Italy,NA,Greens/EFA,2
58,Belgium,Centre,EPP,1
73,Finland,Centre,REG,1
34,Czech Republic,Centre-droit,Greens/EFA,2
44,France,Gauche,The Left,2
32,Bulgaria,Gauche,S&D,2
43,Portugal,Droite,The Left,2
29,Portugal,Droite,EPP,1
22,Denmark,Gauche,Greens/EFA,2
54,Denmark,Centre,REG,1
39,Italy,Centre-droit,S&D,2
59,Croatia,Centre-droit,S&D,2
57,Germany,Centre,EPP,1
61,Finland,Droite,EPP,1
37,Italy,Centre,NI,2
55,Spain,Gauche,The Left,2
45,France,NA,NI,2
41,Netherlands,Centre-droit,S&D,2
71,Italy,NA,S&D,2
44,Romania,Centre,REG,1
56,Portugal,Centre-droit,S&D,2
60,Romania,Centre-droit,S&D,2
40,Czech Republic,Centre,EPP,1
47,Slovakia,Centre,EPP,1
47,Poland,Centre,ECR,1
45,Czech Republic,Centre,EPP,1
44,Italy,Droite,ECR,1
67,Slovakia,Droite,NI,2
49,Bulgaria,Centre-droit,EPP,1
41,Germany,Centre,EPP,1
31,Netherlands,Centre,REG,1
65,Poland,Centre,ECR,1
52,Portugal,Droite,EPP,1
54,Austria,Centre-droit,S&D,2
47,Spain,Gauche,The Left,2
50,Germany,Droite,IDG,1
33,Germany,Gauche,Greens/EFA,2
31,Croatia,Droite,EPP,1
45,Spain,Centre,Greens/EFA,2
61,Belgium,Centre,REG,1
65,Italy,Droite,IDG,3
74,France,Centre,REG,1
67,France,Centre-droit,Greens/EFA,2
56,France,NA,NI,2
73,Italy,Centre-droit,S&D,2
62,Spain,Centre-droit,S&D,2
50,Spain,Droite,The Left,2
57,Spain,Centre,REG,1
32,Hungary,Centre-droit,S&D,2
51,Netherlands,Droite,ECR,1
54,Netherlands,Droite,ECR,1
52,France,Centre-droit,Greens/EFA,2
65,Lithuania,Centre,Greens/EFA,2
59,France,Droite,IDG,2
48,Netherlands,Droite,ECR,1
42,Spain,Centre-droit,S&D,2
59,Poland,Centre,ECR,1
47,Italy,Droite,EPP,1
47,France,Droite,EPP,1
72,Malta,Centre-droit,S&D,2
52,Portugal,Centre-droit,S&D,2
38,Italy,Droite,IDG,3
45,France,Centre-droit,Greens/EFA,2
53,Denmark,Centre-droit,S&D,2
51,Austria,Centre-droit,S&D,2
45,Germany,Gauche,The Left,2
46,Austria,Centre-droit,EPP,1
48,Germany,Centre,EPP,1
66,Germany,Gauche,The Left,2
37,Netherlands,Centre,REG,1
41,Germany,Centre,EPP,1
58,Germany,Centre-droit,S&D,2
47,Germany,Centre,EPP,1
48,Germany,Centre,EPP,1
35,France,Centre,REG,1
36,Luxembourg,NA,REG,1
45,Austria,Centre-droit,S&D,2
57,Poland,Centre,EPP,1
58,Portugal,Centre-droit,S&D,2
36,Slovakia,Centre,REG,1
42,Germany,Centre,EPP,1
30,Croatia,Droite,NI,3
60,Germany,Centre-droit,S&D,2
34,Sweden,Centre,EPP,1
54,Italy,Centre-droit,S&D,2
57,Czech Republic,Centre,EPP,1
38,Croatia,Droite,EPP,1
49,Spain,Centre,REG,1
55,Germany,Gauche,NI,2
44,Poland,NA,Greens/EFA,2
70,Italy,Droite,ECR,1
54,Bulgaria,Gauche,S&D,2
59,Slovakia,Centre,EPP,1
38,Romania,Centre,REG,1
50,Sweden,Droite,ECR,1
59,Netherlands,Centre-droit,Greens/EFA,2
41,Romania,Centre,REG,1
59,Hungary,Droite,EPP,1
57,Poland,Centre,ECR,1
67,Italy,Droite,EPP,1
53,Netherlands,Centre-droit,S&D,2
57,Belgium,Centre-droit,S&D,2
41,Italy,Droite,IDG,3
48,Netherlands,Centre-droit,S&D,2
42,Romania,Centre,ECR,2
62,Spain,Droite,ECR,1
38,Austria,Centre-droit,EPP,1
66,Poland,NA,REG,1
46,Italy,Centre-droit,S&D,2
42,Sweden,Centre,EPP,1
55,Poland,Centre,ECR,1
70,Italy,Centre-droit,S&D,2
53,France,Centre,REG,1
39,Romania,Centre,EPP,1
55,Lithuania,Centre,ECR,1
62,Croatia,Droite,ECR,1
55,Slovenia,Droite,EPP,1
54,Estonia,Centre-droit,REG,1
75,Finland,Centre,REG,1
64,Czech Republic,Centre,ECR,1
33,France,Centre-droit,Greens/EFA,2
33,Italy,Droite,IDG,3
63,France,Centre,REG,1
45,Romania,Centre,REG,1
53,Romania,Centre-droit,S&D,2
36,Slovakia,Droite,NI,2
45,Hungary,Centre-droit,S&D,2
40,Spain,Gauche,The Left,2
38,Spain,Gauche,Greens/EFA,2
44,Latvia,Centre-droit,S&D,2
61,Lithuania,Centre,NI,1
68,Latvia,Centre,EPP,1
51,Austria,Centre-droit,Greens/EFA,2
51,Belgium,Centre-droit,S&D,2
42,Belgium,Droite,IDG,3
31,Netherlands,Centre-droit,Greens/EFA,2
48,Belgium,Centre,REG,1
38,France,Centre,REG,1
56,Germany,Centre,EPP,1
67,Belgium,Centre,REG,1
54,Austria,Droite,IDG,1
40,Spain,Droite,The Left,2
37,Denmark,Gauche,The Left,2
43,Romania,Centre,EPP,1
50,Denmark,Centre-droit,S&D,2
48,Finland,Droite,EPP,1
38,Bulgaria,Gauche,S&D,2
58,Austria,Centre-droit,S&D,2
50,Germany,Gauche,Greens/EFA,2
59,Czech Republic,Centre,ECR,1
57,Germany,Centre,EPP,1
55,Czech Republic,Centre,ECR,1
57,Italy,Droite,EPP,3
65,Ireland,Droite,The Left,2
33,Ireland,Centre,EPP,1
57,Germany,Centre,EPP,1
51,Sweden,Centre,EPP,1
63,Poland,Centre,ECR,1
48,Germany,Centre-droit,EPP,1
38,Sweden,Droite,ECR,1
52,Denmark,Centre,EPP,1
63,Germany,Centre,EPP,1
58,Austria,Centre-droit,Greens/EFA,2
41,Slovakia,Centre,REG,1
56,Romania,Centre,EPP,1
57,Austria,Centre-droit,EPP,1
59,Luxembourg,Centre,EPP,1
57,Poland,Centre,ECR,1
35,Germany,Centre-droit,S&D,2
34,Netherlands,Centre-droit,S&D,2
49,France,Centre-droit,REG,2
46,France,Centre,REG,1
56,Bulgaria,Gauche,S&D,2
44,France,Centre,REG,1
57,Czech Republic,Centre,ECR,1
55,Poland,Centre,ECR,1
49,Italy,Droite,IDG,3
34,Italy,Droite,IDG,3
60,Spain,Droite,EPP,1
70,Latvia,Gauche,NI,2
41,Czech Republic,Centre,EPP,1
62,Latvia,Droite,ECR,1
67,Germany,Droite,IDG,1
56,Poland,Centre,ECR,1
63,Spain,Droite,EPP,1
61,Portugal,Centre-droit,S&D,2
50,Croatia,Droite,EPP,1
42,Italy,NA,REG,2
58,Slovenia,Droite,EPP,1
54,Italy,Centre,REG,2
57,Luxembourg,Centre-droit,S&D,2
49,Spain,Droite,NI,2
52,Croatia,Droite,EPP,1
66,Romania,Centre,EPP,1
58,Spain,Droite,NI,2
28,Finland,Centre-droit,Greens/EFA,2
53,Ireland,Centre-droit,REG,1
61,Italy,Droite,ECR,1
48,France,Centre,REG,1
36,Sweden,Centre-droit,Greens/EFA,2
45,Spain,Droite,ECR,1
49,Italy,Droite,EPP,1
52,France,Centre,REG,1
63,France,Centre-droit,Greens/EFA,2
56,Croatia,Centre-droit,S&D,2
53,France,Droite,IDG,2
48,Slovakia,Centre,EPP,1
59,Spain,Droite,EPP,1
48,France,Centre-droit,S&D,2
35,Romania,Centre-droit,S&D,2
63,Spain,Droite,NI,2
46,Spain,Centre-droit,S&D,2
39,Austria,Centre-droit,EPP,1
34,Italy,Droite,ECR,3
41,Poland,Centre,ECR,1
53,Estonia,Droite,EPP,1
38,Spain,Centre,REG,1
39,Netherlands,Centre,REG,1
47,Austria,Centre-droit,Greens/EFA,2
