Age,Country,Party,EPG,Vote
37,Sweden,Centre-droit,S&D,1
48,France,Droite,EPP,2
66,Italy,Droite,IDG,2
49,United Kingdom,Droite,NI,2
67,Czech Republic,Droite,IDG,2
35,France,Centre,REG,1
42,France,Centre-droit,Greens/EFA,1
42,Hungary,Droite,NI,2
40,France,Centre-droit,Greens/EFA,1
43,United Kingdom,Droite,NI,2
64,Belgium,Droite,IDG,2
35,Germany,Gauche,The Left,1
43,Germany,Gauche,Greens/EFA,1
56,Belgium,Centre-droit,Greens/EFA,1
53,Hungary,Droite,NI,2
69,United Kingdom,Centre,REG,1
43,France,Droite,EPP,2
43,Czech Republic,Centre,REG,2
47,Hungary,Centre-droit,S&D,2
31,Germany,Centre-droit,EPP,2
50,Italy,NA,NI,2
50,Italy,Centre,EPP,2
57,United Kingdom,Centre-droit,Greens/EFA,1
50,Italy,Droite,IDG,2
55,Poland,Centre,EPP,2
33,Germany,Centre,EPP,2
59,France,Centre,REG,1
43,Slovakia,NA,REG,3
38,Austria,Centre-droit,EPP,2
56,Germany,Centre,EPP,2
43,Netherlands,Centre-droit,Greens/EFA,1
61,Netherlands,Droite,ECR,2
63,Germany,Gauche,The Left,1
37,Germany,Centre,REG,3
44,Germany,Centre-droit,S&D,1
54,Spain,Droite,EPP,2
60,United Kingdom,Centre-droit,Greens/EFA,1
36,Italy,Centre-droit,Greens/EFA,3
49,France,Droite,EPP,2
48,Slovenia,Centre-droit,S&D,1
52,Romania,Centre,EPP,2
53,France,Centre,REG,1
54,Germany,Centre-droit,EPP,2
52,Portugal,Droite,EPP,3
40,Spain,Centre-droit,S&D,1
56,Italy,Centre-droit,S&D,1
36,Italy,Centre,NI,3
41,Portugal,Droite,The Left,1
55,Italy,Droite,ECR,2
50,Italy,Droite,ECR,2
69,Ireland,Centre,EPP,2
47,Ireland,NA,The Left,1
47,Croatia,Centre-droit,REG,1
57,United Kingdom,Droite,ECR,2
62,Poland,Centre,ECR,2
26,Greece,Droite,ECR,2
45,Poland,Centre,EPP,2
43,Belgium,Centre,EPP,2
53,Germany,Gauche,Greens/EFA,1
35,Germany,Gauche,Greens/EFA,1
59,Sweden,Centre-droit,S&D,1
34,Denmark,Centre-droit,S&D,3
31,Italy,Centre,NI,3
56,Denmark,Centre,REG,3
59,Germany,Centre,EPP,2
49,Hungary,Droite,NI,2
50,Spain,Centre-droit,S&D,1
47,Italy,Droite,IDG,2
42,Spain,Centre-droit,S&D,1
75,Spain,Droite,EPP,2
42,Spain,Centre-droit,S&D,1
45,Spain,Centre-droit,S&D,1
44,Spain,Centre-droit,S&D,1
63,France,Droite,IDG,2
65,Germany,Centre-droit,S&D,1
51,Germany,Gauche,Greens/EFA,1
58,Germany,Centre-droit,S&D,1
51,Italy,Centre,NI,3
56,Cyprus,Gauche,The Left,1
45,Greece,Gauche,The Left,1
55,Germany,Centre,EPP,2
42,Romania,Centre,REG,1
45,Italy,Centre,NI,3
57,United Kingdom,Centre,REG,1
50,Germany,Gauche,Greens/EFA,1
48,Germany,Centre,EPP,2
63,United Kingdom,Centre-droit,S&D,1
46,United Kingdom,Droite,NI,2
37,United Kingdom,Droite,NI,2
44,Germany,Centre,REG,1
40,France,Centre-droit,S&D,1
67,Luxembourg,Centre,REG,1
43,Spain,Centre-droit,S&D,1
47,Spain,Centre-droit,S&D,1
55,Spain,Droite,EPP,2
55,Italy,Droite,IDG,2
65,Romania,Centre,S&D,1
26,Czech Republic,Centre-droit,Greens/EFA,1
57,United Kingdom,Centre-droit,S&D,1
47,France,Droite,IDG,2
43,Slovenia,Centre-droit,REG,1
54,France,Centre,REG,1
51,Italy,Centre-droit,S&D,1
35,Portugal,NA,Greens/EFA,1
57,France,Centre-droit,S&D,1
40,Sweden,Centre-droit,S&D,1
42,Hungary,Centre,NI,3
51,Hungary,Droite,NI,2
47,Hungary,Droite,NI,2
54,United Kingdom,Droite,NI,2
52,Austria,Droite,IDG,2
52,Slovakia,NA,S&D,1
58,Poland,Centre,EPP,2
37,Luxembourg,Centre,EPP,2
29,United Kingdom,Droite,ECR,2
58,Germany,Gauche,Greens/EFA,1
63,Romania,Centre,EPP,2
51,Netherlands,Gauche,The Left,1
53,Austria,Centre-droit,S&D,1
64,Finland,Centre-droit,S&D,1
46,Germany,Centre,EPP,2
70,Germany,Gauche,Greens/EFA,1
45,Poland,Centre,EPP,2
39,Czech Republic,Centre,REG,2
57,Germany,Centre-droit,EPP,2
55,Sweden,Centre-droit,Greens/EFA,1
26,Spain,Centre-droit,S&D,1
39,United Kingdom,Centre,REG,1
61,France,Droite,EPP,2
57,United Kingdom,Centre,REG,1
61,United Kingdom,Centre-droit,S&D,1
71,Poland,Centre,EPP,3
40,Finland,Droite,IDG,2
35,Netherlands,Centre,REG,2
47,Latvia,Centre,REG,1
35,Sweden,Centre-droit,S&D,1
56,Netherlands,Centre,REG,1
52,France,Centre-droit,Greens/EFA,1
60,Germany,Centre,EPP,2
34,Poland,Droite,ECR,2
62,France,Droite,IDG,2
58,France,Droite,IDG,2
45,Poland,Centre,EPP,3
53,United Kingdom,Centre-droit,S&D,1
57,United Kingdom,Droite,NI,2
46,France,Droite,IDG,2
30,Slovenia,Centre-droit,REG,1
66,Poland,Centre,ECR,2
61,Slovakia,Centre,ECR,3
57,Poland,Centre,EPP,2
57,Estonia,Centre-droit,S&D,1
67,Latvia,Centre,EPP,2
53,Germany,Centre-droit,S&D,1
44,Bulgaria,Centre,EPP,2
39,Belgium,Centre,ECR,2
49,Sweden,Centre,REG,1
53,Poland,Centre,ECR,2
60,France,Centre,REG,1
38,Germany,Gauche,Greens/EFA,1
67,Ireland,Centre,EPP,2
53,Poland,Droite,ECR,2
42,United Kingdom,Centre-droit,S&D,1
60,Cyprus,Gauche,The Left,1
56,Poland,Centre,ECR,2
35,Czech Republic,Centre,REG,2
29,Denmark,Droite,IDG,2
37,Poland,NA,S&D,1
33,Sweden,Centre,EPP,2
49,Greece,Gauche,The Left,1
39,Czech Republic,Centre-droit,Greens/EFA,1
50,Croatia,NA,NI,1
38,Czech Republic,Droite,The Left,2
60,Greece,NA,NI,2
63,Poland,Centre,EPP,2
52,Poland,Centre,ECR,2
44,Hungary,Droite,NI,2
62,Germany,Centre-droit,S&D,1
66,Greece,Gauche,The Left,1
57,Greece,Gauche,The Left,1
39,Czech Republic,Centre,REG,2
52,Bulgaria,Centre-droit,EPP,2
42,Germany,Droite,IDG,2
66,Poland,Centre,ECR,2
63,Germany,Centre-droit,S&D,1
60,Poland,Centre,ECR,2
63,Lithuania,Droite,EPP,2
48,Sweden,Centre-droit,Greens/EFA,1
63,Germany,Droite,IDG,2
63,Poland,Centre,ECR,2
67,Greece,NA,REG,1
44,Germany,Gauche,Greens/EFA,1
47,Greece,NA,NI,2
40,France,Centre-droit,S&D,1
56,Belgium,Gauche,Greens/EFA,1
54,Italy,Droite,IDG,2
64,Germany,Centre-droit,S&D,1
44,Netherlands,Droite,EPP,2
40,Germany,Gauche,Greens/EFA,1
41,France,Droite,IDG,2
55,France,Centre-droit,S&D,1
61,France,Droite,IDG,2
42,France,Droite,IDG,2
46,Sweden,Centre,EPP,2
70,Poland,Centre,ECR,2
67,Portugal,Centre-droit,S&D,1
35,Netherlands,Droite,EPP,2
54,Germany,Centre,EPP,2
53,Germany,Droite,IDG,2
42,Germany,Centre,EPP,2
52,Italy,Droite,IDG,2
61,United Kingdom,Droite,ECR,2
34,Spain,Centre-droit,S&D,1
58,Spain,Centre-droit,S&D,1
75,Spain,Droite,EPP,1
49,Spain,Droite,EPP,2
62,United Kingdom,Droite,NI,2
39,Spain,Centre-droit,S&D,1
56,Sweden,Droite,ECR,2
49,Belgium,NA,EPP,1
48,Germany,Centre,EPP,2
60,Ireland,Centre,EPP,2
65,United Kingdom,Centre,ECR,3
48,United Kingdom,Centre-droit,Greens/EFA,1
28,Estonia,Droite,IDG,2
44,Spain,Centre-droit,S&D,1
46,Italy,Centre-droit,S&D,1
61,Lithuania,NA,EPP,2
29,Spain,Centre-droit,S&D,1
44,Romania,Centre-droit,S&D,1
63,Netherlands,Droite,EPP,2
40,Austria,Centre-droit,EPP,2
61,France,Droite,IDG,2
67,Romania,Centre,EPP,2
32,Germany,Gauche,Greens/EFA,1
65,Portugal,Centre-droit,S&D,1
43,Portugal,Centre-droit,S&D,1
43,Portugal,Gauche,The Left,1
57,Croatia,Centre-droit,S&D,1
46,France,Gauche,The Left,1
51,Czech Republic,NA,S&D,2
46,Austria,Droite,IDG,2
52,Poland,Centre,ECR,2
65,Lithuania,Droite,EPP,2
66,Greece,Centre,EPP,2
48,Latvia,Droite,ECR,2
39,Denmark,Centre,REG,1
69,France,Droite,IDG,2
53,Portugal,Gauche,EPP,2
40,Malta,Droite,EPP,2
52,Luxembourg,Centre-droit,Greens/EFA,1
58,Germany,NA,NI,2
64,Germany,Gauche,The Left,1
62,Bulgaria,Centre,REG,1
46,Estonia,Centre-droit,S&D,1
42,Italy,Droite,ECR,2
64,Spain,Droite,EPP,2
62,United Kingdom,Centre,ECR,3
47,United Kingdom,Centre,REG,1
44,Hungary,Centre-droit,S&D,2
37,Portugal,Droite,EPP,1
61,United Kingdom,Droite,NI,2
46,Spain,Droite,EPP,2
54,United Kingdom,Centre-droit,S&D,1
56,France,Droite,EPP,2
54,Spain,Centre-droit,S&D,1
46,Italy,Centre-droit,S&D,1
44,Poland,Centre,ECR,2
57,Germany,Centre,REG,3
55,United Kingdom,Droite,NI,2
38,Romania,Centre,EPP,2
39,Netherlands,Centre,REG,2
72,Spain,NA,REG,1
70,Germany,Centre-droit,S&D,1
59,Romania,Centre-droit,S&D,1
56,Germany,Centre-droit,EPP,2
53,Czech Republic,Centre,EPP,2
27,Germany,Gauche,Greens/EFA,1
34,Greece,Centre,NI,3
52,Germany,Centre-droit,S&D,1
31,Bulgaria,Centre-droit,EPP,2
57,Ireland,Centre-droit,Greens/EFA,1
67,Poland,Centre,EPP,2
64,Lithuania,Centre-droit,S&D,1
58,France,Droite,IDG,2
50,France,Gauche,The Left,1
60,United Kingdom,Droite,NI,2
45,Estonia,Centre,REG,1
54,Spain,Centre,REG,1
38,United Kingdom,Centre-droit,S&D,1
37,Italy,Droite,IDG,2
44,Greece,Centre,NI,3
64,Greece,Gauche,The Left,1
57,United Kingdom,Droite,NI,2
52,Germany,Gauche,Greens/EFA,1
50,Italy,NA,Greens/EFA,3
57,Belgium,Centre,EPP,2
72,Finland,Centre,REG,1
33,Czech Republic,Centre-droit,Greens/EFA,1
43,France,Gauche,The Left,1
31,Bulgaria,Gauche,S&D,1
42,Portugal,Droite,The Left,1
28,Portugal,Droite,EPP,1
21,Denmark,Gauche,Greens/EFA,1
36,United Kingdom,Droite,NI,2
38,Italy,Centre-droit,S&D,1
58,Croatia,Centre-droit,S&D,1
56,Germany,Centre,EPP,2
60,Finland,Droite,EPP,1
36,Italy,Centre,NI,3
70,Italy,NA,S&D,1
43,Romania,Centre,REG,1
55,Portugal,Centre-droit,S&D,1
59,Romania,Centre-droit,S&D,1
39,Czech Republic,Centre,EPP,2
48,Sweden,Centre,EPP,2
46,Slovakia,Centre,EPP,2
32,United Kingdom,Centre,REG,1
44,Czech Republic,Centre,EPP,2
43,Italy,Droite,ECR,2
66,Slovakia,Droite,NI,2
40,Germany,Centre,EPP,2
30,Netherlands,Centre,REG,1
64,Poland,Centre,ECR,2
51,Portugal,Droite,EPP,1
40,United Kingdom,Droite,ECR,2
61,Italy,Droite,EPP,2
53,Austria,Centre-droit,S&D,1
46,Spain,Gauche,The Left,1
49,Germany,Droite,IDG,2
32,Germany,Gauche,Greens/EFA,1
30,Croatia,Droite,EPP,2
64,Italy,Droite,IDG,2
73,France,Centre,REG,1
62,United Kingdom,Centre,REG,1
55,France,NA,NI,2
61,Spain,Centre-droit,S&D,1
49,Spain,Droite,The Left,1
56,Spain,Centre,REG,1
31,Hungary,Centre-droit,S&D,2
52,Italy,Centre,NI,3
53,Netherlands,Droite,ECR,2
51,France,Centre-droit,Greens/EFA,1
64,Lithuania,Centre,Greens/EFA,1
58,France,Droite,IDG,2
63,United Kingdom,Centre-droit,Greens/EFA,1
53,United Kingdom,Droite,NI,2
47,Netherlands,Droite,ECR,3
41,Spain,Centre-droit,S&D,1
58,Poland,Centre,ECR,2
46,Italy,Droite,EPP,2
59,Spain,Centre-droit,S&D,1
46,France,Droite,EPP,2
51,Portugal,Centre-droit,S&D,1
37,Italy,Droite,IDG,2
59,Finland,Droite,EPP,2
44,France,Centre-droit,Greens/EFA,1
52,Denmark,Centre-droit,S&D,3
50,Austria,Centre-droit,S&D,1
45,Austria,Centre-droit,EPP,2
47,Germany,Centre,EPP,2
65,Germany,Gauche,The Left,1
66,Netherlands,Droite,EPP,2
36,Netherlands,Centre,REG,2
40,Germany,Centre,EPP,2
57,Germany,Centre-droit,S&D,1
46,Germany,Centre,EPP,2
56,United Kingdom,Centre-droit,Greens/EFA,1
47,Germany,Centre,EPP,2
34,France,Centre,REG,1
33,Germany,NA,Greens/EFA,1
44,Austria,Centre-droit,S&D,1
57,Portugal,Centre-droit,S&D,1
41,Germany,Centre,EPP,2
59,Germany,Centre-droit,S&D,1
33,Sweden,Centre,EPP,2
59,Bulgaria,Droite,ECR,2
53,Italy,Centre-droit,S&D,1
46,United Kingdom,Centre-droit,Greens/EFA,1
56,Czech Republic,Centre,EPP,2
37,Croatia,Droite,EPP,2
48,Spain,Centre,REG,1
54,Germany,Gauche,NI,1
43,Poland,NA,Greens/EFA,1
54,Greece,Centre,EPP,2
58,Slovakia,Centre,EPP,2
37,Romania,Centre,REG,1
49,Sweden,Droite,ECR,2
58,Netherlands,Centre-droit,Greens/EFA,1
40,Romania,Centre,REG,1
62,Croatia,Droite,EPP,2
58,Hungary,Droite,EPP,2
56,Poland,Centre,ECR,2
66,Italy,Droite,EPP,2
52,Netherlands,Centre-droit,S&D,1
56,Belgium,Centre-droit,S&D,1
40,Italy,Droite,IDG,2
33,United Kingdom,Droite,NI,2
41,Romania,Centre,ECR,1
61,Spain,Droite,ECR,2
37,Austria,Centre-droit,EPP,2
65,Poland,NA,REG,1
45,Italy,Centre-droit,S&D,1
41,Sweden,Centre,EPP,2
69,Italy,Centre-droit,S&D,1
52,France,Centre,REG,1
38,Romania,Centre,EPP,2
54,Lithuania,Centre,ECR,2
61,Croatia,Droite,ECR,3
54,Slovenia,Droite,EPP,2
53,Estonia,Centre-droit,REG,1
63,Czech Republic,Centre,ECR,2
44,Hungary,Droite,NI,2
32,Italy,Droite,IDG,2
62,France,Centre,REG,1
44,Romania,Centre,REG,1
52,Romania,Centre-droit,S&D,1
35,Slovakia,Droite,NI,2
44,Hungary,Centre-droit,S&D,3
39,Spain,Gauche,The Left,1
37,Spain,Gauche,Greens/EFA,1
60,Lithuania,Centre,NI,1
67,Latvia,Centre,EPP,2
51,Romania,Centre,EPP,2
50,Austria,Centre-droit,Greens/EFA,1
50,Belgium,Centre-droit,S&D,1
41,Belgium,Droite,IDG,2
64,Belgium,Centre,ECR,2
30,Netherlands,Centre-droit,Greens/EFA,1
47,Belgium,Centre,REG,1
37,France,Centre,REG,1
55,Germany,Centre,EPP,2
66,Belgium,Centre,REG,1
53,Austria,Droite,IDG,2
39,Spain,Droite,The Left,1
36,Denmark,Gauche,The Left,1
42,Romania,Centre,EPP,2
49,Denmark,Centre-droit,S&D,3
47,Finland,Droite,EPP,2
37,Bulgaria,Gauche,S&D,1
49,Germany,Gauche,Greens/EFA,1
58,Czech Republic,Centre,ECR,2
56,Germany,Centre,EPP,2
54,Czech Republic,Centre,ECR,2
56,Italy,Droite,EPP,2
64,Ireland,Droite,The Left,1
32,Ireland,Centre,EPP,2
56,Germany,Centre,EPP,2
50,Sweden,Centre,EPP,2
62,United Kingdom,Centre-droit,S&D,1
62,Poland,Centre,ECR,2
47,Germany,Centre-droit,EPP,2
37,Sweden,Droite,ECR,2
51,Denmark,Centre,EPP,2
49,United Kingdom,Droite,NI,2
62,Germany,Centre,EPP,2
57,Austria,Centre-droit,Greens/EFA,1
40,Slovakia,Centre,REG,2
55,Romania,Centre,EPP,2
56,Austria,Centre-droit,EPP,2
58,Luxembourg,Centre,EPP,2
56,Poland,Centre,ECR,2
33,Netherlands,Centre-droit,S&D,1
48,France,Centre-droit,REG,1
45,France,Centre,REG,1
55,Bulgaria,Gauche,S&D,1
43,France,Centre,REG,1
56,Czech Republic,Centre,ECR,2
54,Poland,Centre,ECR,2
48,Italy,Droite,IDG,2
33,Italy,Droite,IDG,2
59,Spain,Droite,EPP,2
69,Latvia,Gauche,NI,1
40,Czech Republic,Centre,EPP,2
61,Latvia,Droite,ECR,2
66,Germany,Droite,IDG,2
55,Poland,Centre,ECR,2
62,Spain,Droite,EPP,2
60,Portugal,Centre-droit,S&D,1
49,Croatia,Droite,EPP,2
41,Italy,NA,REG,3
57,Slovenia,Droite,EPP,2
53,Italy,Centre,REG,1
