Age,Country,Party,EPG,Vote
37,Sweden,Arbetarepartiet- Socialdemokraterna,S&D,3
66,Italy,Lega,IDG,3
61,Italy,Partito Democratico,S&D,3
35,France,Liste Renaissance,REG,2
42,France,Europe Écologie,Greens/EFA,2
42,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
43,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
43,Czech Republic,Ano 2011,REG,2
32,Hungary,Momentum,REG,2
50,Italy,Independent,NI,3
50,Italy,Südtiroler Volkspartei,EPP,2
50,Italy,Lega,IDG,3
55,Poland,Platforma Obywatelska,EPP,2
56,Spain,Partido Socialista Obrero Español,S&D,3
38,Austria,Österreichische Volkspartei,EPP,2
60,United Kingdom,Plaid Cymru - Party of Wales,Greens/EFA,2
36,Italy,Europa Verde,Greens/EFA,2
48,Slovenia,Socialni demokrati,S&D,1
53,France,Mouvement Démocrate,REG,2
40,Spain,Partido Socialista Obrero Español,S&D,1
57,Germany,Alternative für Deutschland,IDG,2
43,Italy,Fratelli d'Italia,ECR,2
50,Italy,Fratelli d'Italia,ECR,2
47,Croatia,Istarski demokratski sabor - Dieta democratica istriana,REG,2
50,Cyprus,Democratic Rally,EPP,2
59,United Kingdom,The Brexit Party,NI,2
26,Greece,Elliniki Lusi-Greek Solution,ECR,2
45,Poland,Platforma Obywatelska,EPP,2
43,Belgium,Christen-Democratisch & Vlaams,EPP,2
59,Sweden,Arbetarepartiet- Socialdemokraterna,S&D,3
31,Italy,Movimento 5 Stelle,NI,2
59,Germany,Christlich Demokratische Union Deutschlands,EPP,2
49,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
31,Austria,NEOS – Das Neue Österreich,REG,2
42,Spain,Partido Socialista Obrero Español,S&D,3
75,Spain,Partido Popular,EPP,2
42,Spain,Partido Socialista Obrero Español,S&D,3
44,Spain,Partido Socialista Obrero Español,S&D,3
63,France,Rassemblement national,IDG,2
51,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
51,Italy,Movimento 5 Stelle,NI,2
45,Italy,Movimento 5 Stelle,NI,2
57,United Kingdom,Liberal Democrats,REG,2
37,United Kingdom,The Brexit Party,NI,2
44,Germany,Freie Demokratische Partei,REG,2
55,Spain,Partido Popular,EPP,2
55,Italy,Lega,IDG,3
65,Romania,Partidul Puterii Umaniste,S&D,3
26,Czech Republic,PIRÁTI,Greens/EFA,2
43,Slovenia,Lista Marjana Šarca,REG,3
54,France,Mouvement Démocrate,REG,2
51,Italy,Partito Democratico,S&D,3
57,France,Parti Socialiste,S&D,3
40,Sweden,Arbetarepartiet- Socialdemokraterna,S&D,3
42,Hungary,JOBBIK MAGYARORSZÁGÉRT MOZGALOM,NI,2
51,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
47,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
30,Germany,Freie Demokratische Partei,REG,2
49,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
52,Slovakia,Independent,S&D,3
58,Poland,Platforma Obywatelska,EPP,2
58,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
64,Finland,Vihreä liitto,Greens/EFA,2
33,France,La République en marche,REG,2
53,Austria,Sozialdemokratische Partei Österreichs,S&D,3
45,Poland,Polskie Stronnictwo Ludowe,EPP,2
55,Sweden,Miljöpartiet de gröna,Greens/EFA,2
57,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,EPP,2
26,Spain,Partido Socialista Obrero Español,S&D,3
39,United Kingdom,Liberal Democrats,REG,2
57,United Kingdom,Liberal Democrats,REG,2
61,United Kingdom,Labour Party,S&D,3
49,Bulgaria,Bulgarian Socialist Party,S&D,3
71,Poland,Platforma Obywatelska,EPP,2
40,Finland,Perussuomalaiset,IDG,2
47,Latvia,Attīstībai/Par!,REG,2
35,Sweden,Arbetarepartiet- Socialdemokraterna,S&D,3
56,Netherlands,Democraten 66,REG,2
52,France,Europe Écologie,Greens/EFA,2
58,France,Rassemblement national,IDG,2
45,Poland,Polskie Stronnictwo Ludowe,EPP,2
53,United Kingdom,Labour Party,S&D,3
59,Netherlands,Partij van de Arbeid,S&D,3
57,United Kingdom,The Brexit Party,NI,2
66,Poland,Prawo i Sprawiedliwość,ECR,1
57,Poland,Polskie Stronnictwo Ludowe,EPP,2
44,Bulgaria,Democrats for Strong Bulgaria,EPP,2
40,France,La République en marche,REG,2
49,Sweden,Liberalerna,REG,2
60,France,Agir - La Droite constructive,REG,2
38,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
67,Ireland,Fine Gael Party,EPP,2
56,Poland,Prawo i Sprawiedliwość,ECR,2
33,Sweden,Moderaterna,EPP,2
39,Czech Republic,PIRÁTI,Greens/EFA,2
38,Czech Republic,Komunistická strana Čech a Moravy,The Left,1
63,Poland,Platforma Obywatelska,EPP,2
52,Poland,Prawo i Sprawiedliwość,ECR,2
39,Czech Republic,Ano 2011,REG,2
52,Bulgaria,Citizens for European Development of Bulgaria,EPP,2
48,Sweden,Miljöpartiet de gröna,Greens/EFA,2
63,Germany,Alternative für Deutschland,IDG,2
63,Poland,Prawo i Sprawiedliwość,ECR,2
34,Bulgaria,Movement for Rights and Freedoms,REG,2
40,France,Place publique,S&D,3
54,Italy,Lega,IDG,3
44,Netherlands,Christen Democratisch Appèl,EPP,2
40,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
61,France,Rassemblement national,IDG,2
67,Portugal,Partido Socialista,S&D,3
35,Netherlands,Christen Democratisch Appèl,EPP,2
71,Poland,,S&D,3
52,Italy,Lega,IDG,3
34,Spain,Partit dels Socialistes de Catalunya,S&D,3
58,Spain,Partido Socialista Obrero Español,S&D,1
75,Spain,Partido Popular,EPP,2
39,Spain,Partido Socialista Obrero Español,S&D,3
60,Ireland,Fine Gael Party,EPP,2
48,United Kingdom,Scottish National Party,Greens/EFA,2
28,Estonia,Eesti Konservatiivne Rahvaerakond,IDG,2
44,Spain,Partido Socialista Obrero Español,S&D,3
46,Italy,Partito Democratico,S&D,1
29,Spain,Partido Socialista Obrero Español,S&D,3
61,France,Rassemblement national,IDG,2
32,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
65,Portugal,Partido Socialista,S&D,3
43,Portugal,Partido Socialista,S&D,3
57,Cyprus,Democratic Party,S&D,3
51,Czech Republic,Independent,S&D,2
33,Bulgaria,Citizens for European Development of Bulgaria,EPP,2
65,Lithuania,Tėvynės sąjunga-Lietuvos krikščionys demokratai,EPP,2
66,Greece,Nea Demokratia,EPP,2
40,Malta,Partit Nazzjonalista,EPP,2
52,Luxembourg,Déi Gréng - Les Verts,Greens/EFA,2
58,Germany,Independent,NI,2
64,Spain,Partido Popular,EPP,2
73,Poland,,S&D,3
43,Finland,Vasemmistoliitto,The Left,3
44,Hungary,Demokratikus Koalíció,S&D,3
61,United Kingdom,The Brexit Party,NI,2
46,Spain,Partido Popular,EPP,2
54,United Kingdom,Labour Party,S&D,3
54,Spain,Partido Socialista Obrero Español,S&D,3
55,United Kingdom,The Brexit Party,NI,2
38,Romania,Partidul Naţional Liberal,EPP,2
46,United Kingdom,Liberal Democrats,REG,2
35,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
78,United Kingdom,Liberal Democrats,REG,2
56,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
34,Greece,Communist Party of Greece,NI,1
52,Germany,Sozialdemokratische Partei Deutschlands,S&D,3
60,Slovenia,Nova Slovenija – Krščanski demokrati,EPP,2
57,Ireland,Green Party,Greens/EFA,2
41,Germany,Freie Demokratische Partei,REG,2
67,Poland,Platforma Obywatelska,EPP,2
64,Lithuania,Lietuvos socialdemokratų partija,S&D,1
50,France,La France Insoumise,The Left,1
38,United Kingdom,Labour Party,S&D,3
37,Italy,Lega,IDG,3
44,Greece,Communist Party of Greece,NI,1
57,United Kingdom,The Brexit Party,NI,2
52,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
50,Italy,Independent,Greens/EFA,2
57,Belgium,Christen-Democratisch & Vlaams,EPP,2
33,Czech Republic,PIRÁTI,Greens/EFA,2
43,France,La France Insoumise,The Left,1
53,Denmark,Det Radikale Venstre,REG,2
34,United Kingdom,Green Party,Greens/EFA,2
38,Italy,Partito Democratico,S&D,1
36,Italy,Movimento 5 Stelle,NI,2
54,Spain,Izquierda Unida,The Left,1
40,Netherlands,Partij van de Arbeid,S&D,3
70,Italy,Independent,S&D,1
55,Portugal,Partido Socialista,S&D,3
46,Slovakia,Obyčajní ľudia a nezávislé osobnosti,EPP,2
32,United Kingdom,Liberal Democrats,REG,2
30,Netherlands,Democraten 66,REG,2
64,Poland,Prawo i Sprawiedliwość,ECR,2
61,Italy,Forza Italia,EPP,3
46,Spain,Izquierda Unida,The Left,1
32,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
44,Spain,Esquerra Republicana de Catalunya,Greens/EFA,2
60,Belgium,Mouvement Réformateur,REG,2
64,Italy,Lega,IDG,3
73,France,Mouvement Radical Social-Libéral,REG,2
55,France,,NI,2
31,Hungary,Demokratikus Koalíció,S&D,3
52,Italy,Movimento 5 Stelle,NI,2
53,Netherlands,JA21,ECR,2
51,France,Europe Écologie,Greens/EFA,2
64,Lithuania,Lietuvos valstiečių ir žaliųjų sąjunga,Greens/EFA,2
58,France,Rassemblement national,IDG,2
63,United Kingdom,Green Party,Greens/EFA,3
41,Spain,Partido Socialista Obrero Español,S&D,3
58,Poland,Prawo i Sprawiedliwość,ECR,2
46,Italy,Forza Italia,EPP,2
59,Spain,Partido Socialista Obrero Español,S&D,3
46,France,Les Républicains,EPP,2
37,Italy,Lega,IDG,3
71,Poland,Prawo i Sprawiedliwość,ECR,2
44,France,Europe Écologie,Greens/EFA,2
52,Denmark,Socialdemokratiet,S&D,3
50,Austria,Sozialdemokratische Partei Österreichs,S&D,3
44,Germany,DIE LINKE.,The Left,1
66,Netherlands,Christen Democratisch Appèl,EPP,2
36,Netherlands,Volkspartij voor Vrijheid en Democratie,REG,2
34,France,La République en marche,REG,3
35,Luxembourg,Indépendent,REG,2
44,Austria,Sozialdemokratische Partei Österreichs,S&D,3
57,Portugal,Partido Socialista,S&D,3
35,Slovakia,Progresívne Slovensko,REG,2
59,Bulgaria,VMRO,ECR,2
53,Italy,Partito Democratico,S&D,1
46,United Kingdom,Scottish National Party,Greens/EFA,2
56,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,2
43,Poland,Independent,Greens/EFA,3
69,Italy,Fratelli d'Italia,ECR,2
45,United Kingdom,Independent,NI,2
37,Romania,Uniunea Salvați România,REG,2
58,Netherlands,GroenLinks,Greens/EFA,2
40,Romania,Uniunea Salvați România,REG,2
58,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,EPP,2
56,Poland,Prawo i Sprawiedliwość,ECR,2
66,Italy,Forza Italia,EPP,2
40,Italy,Lega,IDG,3
47,Netherlands,Partij van de Arbeid,S&D,3
33,United Kingdom,The Brexit Party,NI,2
65,Poland,,REG,2
45,Italy,Partito Democratico,S&D,1
54,Poland,Prawo i Sprawiedliwość,ECR,2
69,Italy,Partito Democratico,S&D,1
52,France,Liste Renaissance,REG,2
61,Croatia,Hrvatska konzervativna stranka,ECR,2
53,Estonia,Eesti Keskerakond,REG,2
44,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
32,France,Europe Écologie,Greens/EFA,2
32,Italy,Lega,IDG,3
62,France,Liste Renaissance,REG,2
44,Romania,Uniunea Salvați România,REG,2
39,Spain,ANTICAPITALISTAS,The Left,1
50,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,2
50,Belgium,Socialistische Partij.Anders,S&D,3
47,Belgium,Open Vlaamse Liberalen en Democraten,REG,2
37,France,Mouvement Démocrate,REG,2
66,Belgium,Open Vlaamse Liberalen en Democraten,REG,2
39,Spain,PODEMOS,The Left,1
36,Denmark,Enhedslisten,The Left,1
42,Romania,Uniunea Democrată Maghiară din România,EPP,2
47,Finland,Kansallinen Kokoomus,EPP,2
51,United Kingdom,Liberal Democrats,REG,2
57,Austria,Sozialdemokratische Partei Österreichs,S&D,3
56,Italy,Forza Italia,EPP,3
64,Ireland,Independents for change,The Left,1
50,Sweden,Moderaterna,EPP,2
62,United Kingdom,Labour Party,S&D,1
62,Poland,Prawo i Sprawiedliwość,ECR,2
47,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
37,Sweden,Sverigedemokraterna,ECR,2
57,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,2
40,Slovakia,Progresívne Slovensko,REG,2
58,Luxembourg,Parti chrétien social luxembourgeois,EPP,2
56,Poland,Prawo i Sprawiedliwość,ECR,2
33,Netherlands,Partij van de Arbeid,S&D,1
55,Bulgaria,Bulgarian Socialist Party,S&D,1
54,Poland,Prawo i Sprawiedliwość,ECR,2
48,Italy,Lega,IDG,3
66,Germany,Alternative für Deutschland,IDG,2
55,Poland,Prawo i Sprawiedliwość,ECR,2
60,Portugal,Partido Socialista,S&D,3
41,Italy,Independent,REG,2
53,Italy,Italia Viva,REG,3
