Age,Country,Party,EPG,Vote
44,Slovakia,Centre,EPP,1
66,France,Droite,IDG,1
58,Germany,Centre-droit,S&D,2
52,France,Centre-droit,Greens/EFA,1
47,Italy,Droite,IDG,1
47,Sweden,Gauche,The Left,2
63,Romania,Centre,EPP,1
64,Czech Republic,Droite,IDG,3
59,Lithuania,Centre-droit,S&D,2
33,Germany,Gauche,Greens/EFA,1
41,Hungary,Droite,NI,1
31,Germany,Centre-droit,Greens/EFA,1
45,Romania,Centre,EPP,1
56,Slovenia,Centre,EPP,1
33,France,Gauche,The Left,2
46,Italy,Centre-droit,S&D,2
39,Italy,Droite,IDG,1
48,Croatia,Centre-droit,S&D,2
39,Belgium,Gauche,The Left,2
33,Romania,Centre,REG,1
68,Belgium,Centre,ECR,1
48,France,NA,REG,1
42,Germany,Gauche,Greens/EFA,1
52,Slovenia,Centre-droit,S&D,2
34,Belgium,Gauche,Greens/EFA,1
56,United Kingdom,Centre,REG,1
51,Poland,Centre,ECR,1
63,France,Droite,IDG,1
60,France,Centre,REG,1
36,Germany,Droite,IDG,1
78,Germany,Centre-droit,Greens/EFA,1
49,Romania,Centre,EPP,1
63,Germany,Centre-droit,S&D,2
59,United Kingdom,Centre,REG,1
27,Germany,Centre-droit,S&D,2
41,Romania,Centre,EPP,1
66,Germany,Gauche,Greens/EFA,1
44,Spain,Droite,ECR,1
79,Poland,Centre,EPP,1
46,Italy,Centre,REG,2
44,Italy,Droite,IDG,1
50,Spain,Centre,REG,1
45,France,Centre,REG,1
59,France,Centre-droit,Greens/EFA,1
40,Italy,Droite,EPP,1
42,Ireland,Gauche,None,2
46,Portugal,Centre-droit,S&D,2
64,Portugal,Droite,EPP,1
51,Malta,Droite,EPP,1
43,Germany,Centre,EPP,1
34,Italy,Centre,NI,3
67,Spain,Droite,EPP,1
37,Germany,Gauche,Greens/EFA,1
32,Italy,Droite,IDG,1
30,Portugal,Centre-droit,S&D,2
57,France,Centre,REG,1
34,Netherlands,Centre-droit,S&D,2
37,France,Gauche,The Left,2
44,Czech Republic,Centre,REG,1
55,Belgium,Centre,REG,1
65,Italy,Centre-droit,S&D,2
44,United Kingdom,Centre-droit,Greens/EFA,1
61,Denmark,Centre,REG,2
56,Cyprus,Centre,EPP,1
69,Poland,Gauche,S&D,2
50,Romania,Centre,REG,1
50,Romania,Centre-droit,S&D,2
54,France,Centre,EPP,1
71,France,NA,NI,1
51,Italy,Droite,IDG,1
64,United Kingdom,Centre-droit,S&D,2
45,France,Centre-droit,Greens/EFA,1
35,Italy,NA,Greens/EFA,3
57,Italy,Centre-droit,S&D,2
52,Romania,Centre-droit,S&D,2
31,Hungary,Centre,REG,1
56,Ireland,Centre-droit,Greens/EFA,1
30,Malta,Centre-droit,S&D,1
56,Poland,Centre,ECR,1
61,Netherlands,Centre,EPP,1
43,Malta,Centre-droit,S&D,2
51,Ireland,Droite,The Left,2
50,Italy,NA,Greens/EFA,3
38,United Kingdom,Centre-droit,S&D,2
37,Sweden,Centre-droit,S&D,2
48,France,Droite,EPP,1
66,Italy,Droite,IDG,1
67,Czech Republic,Droite,IDG,2
65,United Kingdom,Centre,REG,3
35,France,Centre,REG,1
42,France,Centre-droit,Greens/EFA,1
42,Hungary,Droite,NI,1
40,France,Centre-droit,Greens/EFA,1
64,Belgium,Droite,IDG,1
35,Germany,Gauche,The Left,2
43,Germany,Gauche,Greens/EFA,1
56,Belgium,Centre-droit,Greens/EFA,1
53,Hungary,Droite,NI,1
69,United Kingdom,Centre,REG,1
43,France,Droite,EPP,1
31,Germany,Centre-droit,EPP,1
32,Hungary,Centre,REG,1
50,Italy,NA,NI,1
50,Italy,Centre,EPP,1
57,United Kingdom,Centre-droit,Greens/EFA,1
50,Italy,Droite,IDG,1
55,Poland,Centre,EPP,1
33,Germany,Centre,EPP,1
56,Spain,Centre-droit,S&D,2
59,France,Centre,REG,1
43,Slovakia,NA,REG,1
40,Bulgaria,Droite,ECR,1
38,Austria,Centre-droit,EPP,1
56,Germany,Centre,EPP,1
43,Netherlands,Centre-droit,Greens/EFA,1
61,United Kingdom,NA,NI,2
61,Netherlands,Droite,ECR,1
63,Germany,Gauche,The Left,2
37,Germany,Centre,REG,2
44,Germany,Centre-droit,S&D,2
36,Italy,Centre-droit,Greens/EFA,3
49,France,Droite,EPP,1
48,Slovenia,Centre-droit,S&D,2
52,Romania,Centre,EPP,1
53,France,Centre,REG,1
41,Sweden,Centre,REG,2
54,Germany,Centre-droit,EPP,1
52,Portugal,Droite,EPP,1
40,Spain,Centre-droit,S&D,2
56,Italy,Centre-droit,S&D,2
36,Italy,Centre,NI,3
41,Portugal,Droite,The Left,2
57,Germany,Droite,IDG,1
43,Italy,Droite,ECR,1
69,Ireland,Centre,EPP,1
47,Ireland,NA,The Left,2
47,Croatia,Centre-droit,REG,1
62,Poland,Centre,ECR,1
50,Cyprus,Centre,EPP,1
59,United Kingdom,Droite,NI,1
43,Belgium,Centre,EPP,1
35,Germany,Gauche,Greens/EFA,1
59,Sweden,Centre-droit,S&D,2
34,Denmark,Centre-droit,S&D,2
31,Italy,Centre,NI,3
56,Denmark,Centre,REG,3
59,Germany,Centre,EPP,1
49,Hungary,Droite,NI,1
50,Spain,Centre-droit,S&D,2
31,Austria,Centre,REG,2
47,Italy,Droite,IDG,1
42,Spain,Centre-droit,S&D,2
75,Spain,Droite,EPP,1
42,Spain,Centre-droit,S&D,2
45,Spain,Centre-droit,S&D,2
44,Spain,Centre-droit,S&D,2
52,Spain,Centre,REG,1
63,France,Droite,IDG,1
65,Germany,Centre-droit,S&D,2
58,Germany,Centre-droit,S&D,2
51,Italy,Centre,NI,3
56,Cyprus,Gauche,The Left,3
45,Greece,Gauche,The Left,2
55,Germany,Centre,EPP,1
42,Romania,Centre,REG,1
45,Italy,Centre,NI,3
57,United Kingdom,Centre,REG,1
50,Germany,Gauche,Greens/EFA,1
48,Germany,Centre,EPP,1
63,United Kingdom,Centre-droit,S&D,2
44,Germany,Centre,REG,2
40,France,Centre-droit,S&D,2
67,Luxembourg,Centre,REG,1
43,Spain,Centre-droit,S&D,2
47,Spain,Centre-droit,S&D,2
55,Spain,Droite,EPP,1
55,Italy,Droite,IDG,1
65,Romania,Centre,S&D,2
57,United Kingdom,Centre-droit,S&D,2
47,France,Droite,IDG,1
43,Slovenia,Centre-droit,REG,1
54,France,Centre,REG,1
51,Italy,Centre-droit,S&D,2
35,Portugal,NA,Greens/EFA,1
68,France,Centre,REG,1
57,France,Centre-droit,S&D,2
43,Portugal,Gauche,The Left,2
40,Sweden,Centre-droit,S&D,2
42,Hungary,Centre,NI,1
51,Hungary,Droite,NI,1
47,Hungary,Droite,NI,1
30,Germany,Centre,REG,2
49,Germany,Gauche,Greens/EFA,1
52,Austria,Droite,IDG,2
52,Slovakia,NA,S&D,2
59,Finland,Droite,IDG,2
58,Poland,Centre,EPP,1
48,United Kingdom,Centre,ECR,1
37,Luxembourg,Centre,EPP,1
58,Germany,Gauche,Greens/EFA,1
64,Finland,Centre-droit,Greens/EFA,1
63,Romania,Centre,EPP,1
33,France,Centre,REG,1
51,Netherlands,Gauche,The Left,2
53,Austria,Centre-droit,S&D,2
64,Finland,Centre-droit,S&D,2
46,Germany,Centre,EPP,1
70,Germany,Gauche,Greens/EFA,1
45,Poland,Centre,EPP,1
49,Hungary,Droite,NI,1
39,Czech Republic,Centre,REG,1
57,Germany,Centre-droit,EPP,1
42,Slovakia,Centre,REG,1
55,Sweden,Centre-droit,Greens/EFA,1
57,Hungary,Droite,EPP,1
26,Spain,Centre-droit,S&D,2
39,United Kingdom,Centre,REG,1
61,France,Droite,EPP,1
57,United Kingdom,Centre,REG,1
61,United Kingdom,Centre-droit,S&D,2
49,Bulgaria,Gauche,S&D,2
71,Poland,Centre,EPP,1
40,Finland,Droite,IDG,2
35,Netherlands,Centre,REG,1
47,Latvia,Centre,REG,1
35,Sweden,Centre-droit,S&D,2
56,Netherlands,Centre,REG,1
52,France,Centre-droit,Greens/EFA,1
60,Germany,Centre,EPP,1
61,Lithuania,NA,Greens/EFA,1
34,Poland,Droite,ECR,1
58,France,Droite,IDG,1
45,Hungary,Droite,NI,1
45,Poland,Centre,EPP,1
53,United Kingdom,Centre-droit,S&D,2
59,Netherlands,Centre-droit,S&D,2
46,France,Droite,IDG,1
30,Slovenia,Centre-droit,REG,1
61,Lithuania,Droite,EPP,1
66,Poland,Centre,ECR,1
61,Slovakia,Centre,ECR,1
41,Greece,Centre-droit,S&D,1
57,Poland,Centre,EPP,1
57,Estonia,Centre-droit,S&D,2
67,Latvia,Centre,EPP,1
53,Germany,Centre-droit,S&D,2
44,Bulgaria,Centre,EPP,1
39,Belgium,Centre,ECR,1
62,Austria,Centre-droit,EPP,1
40,France,Centre,REG,3
49,Sweden,Centre,REG,2
53,Poland,Centre,ECR,1
53,Finland,Centre,REG,1
60,Greece,Centre,EPP,1
51,Ireland,Centre-droit,REG,1
60,France,Centre,REG,3
38,Germany,Gauche,Greens/EFA,1
67,Ireland,Centre,EPP,1
53,Poland,Droite,ECR,1
42,United Kingdom,Centre-droit,S&D,2
60,Cyprus,Gauche,The Left,3
56,Poland,Centre,ECR,1
35,Czech Republic,Centre,REG,1
29,Denmark,Droite,IDG,1
37,Poland,NA,S&D,2
33,Sweden,Centre,EPP,1
49,Greece,Gauche,The Left,2
39,Czech Republic,Centre-droit,Greens/EFA,1
50,Croatia,NA,NI,2
38,Czech Republic,Droite,The Left,2
63,Poland,Centre,EPP,1
52,Poland,Centre,ECR,1
29,Germany,Centre,REG,1
44,Hungary,Droite,NI,1
62,Germany,Centre-droit,S&D,2
66,Greece,Gauche,The Left,2
57,Greece,Gauche,The Left,2
39,Czech Republic,Centre,REG,1
52,Bulgaria,Centre-droit,EPP,1
42,Germany,Droite,IDG,1
66,Poland,Centre,ECR,1
63,Germany,Centre-droit,S&D,2
60,Poland,Centre,ECR,1
63,Lithuania,Droite,EPP,1
48,Sweden,Centre-droit,Greens/EFA,1
63,Germany,Droite,IDG,1
47,Finland,Centre-droit,S&D,2
63,Poland,Centre,ECR,1
67,Greece,NA,REG,1
34,Bulgaria,Centre,REG,1
44,Germany,Gauche,Greens/EFA,1
47,Greece,NA,NI,2
56,Belgium,Gauche,Greens/EFA,1
54,Italy,Droite,IDG,1
64,Germany,Centre-droit,S&D,2
44,Netherlands,Droite,EPP,1
40,Germany,Gauche,Greens/EFA,1
41,France,Droite,IDG,1
55,France,Centre-droit,S&D,2
61,France,Droite,IDG,1
42,France,Droite,IDG,1
67,Portugal,Centre-droit,S&D,2
35,Netherlands,Droite,EPP,1
68,Poland,Centre,EPP,1
54,Germany,Centre,EPP,1
53,Germany,Droite,IDG,1
42,Germany,Centre,EPP,1
52,Italy,Droite,IDG,1
55,France,Centre,REG,1
55,Denmark,Centre,REG,3
48,United Kingdom,Centre,REG,1
34,Spain,Centre-droit,S&D,2
58,Spain,Centre-droit,S&D,2
75,Spain,Droite,EPP,1
49,Spain,Droite,EPP,1
62,United Kingdom,Droite,NI,1
39,Spain,Centre-droit,S&D,2
53,Poland,Centre,EPP,1
56,Sweden,Droite,ECR,2
49,Belgium,NA,EPP,3
48,Germany,Centre,EPP,1
60,Ireland,Centre,EPP,1
65,United Kingdom,Centre,ECR,1
48,United Kingdom,Centre-droit,Greens/EFA,1
28,Estonia,Droite,IDG,2
44,Spain,Centre-droit,S&D,2
30,United Kingdom,Centre-droit,Greens/EFA,1
46,Italy,Centre-droit,S&D,2
61,Lithuania,NA,EPP,1
29,Spain,Centre-droit,S&D,2
44,Romania,Centre-droit,S&D,2
63,Netherlands,Droite,EPP,1
40,Austria,Centre-droit,EPP,1
61,France,Droite,IDG,1
67,Romania,Centre,EPP,1
32,Germany,Gauche,Greens/EFA,1
65,Portugal,Centre-droit,S&D,2
43,Portugal,Centre-droit,S&D,2
51,Italy,Droite,EPP,1
57,Croatia,Centre-droit,S&D,2
46,France,Gauche,The Left,2
57,Cyprus,Centre-droit,S&D,2
51,Czech Republic,NA,S&D,1
33,Bulgaria,Centre-droit,EPP,1
46,Austria,Droite,IDG,2
52,Poland,Centre,ECR,1
65,Lithuania,Droite,EPP,1
66,Greece,Centre,EPP,1
48,Latvia,Droite,ECR,3
69,France,Droite,IDG,1
52,Luxembourg,Centre-droit,Greens/EFA,1
58,Germany,NA,NI,1
64,Germany,Gauche,The Left,2
46,Estonia,Centre-droit,S&D,2
42,Italy,Droite,ECR,1
64,Spain,Droite,EPP,1
62,United Kingdom,Centre,ECR,1
43,Finland,Gauche,The Left,1
47,United Kingdom,Centre,REG,1
44,Hungary,Centre-droit,S&D,2
61,United Kingdom,Droite,NI,1
46,Spain,Droite,EPP,1
54,United Kingdom,Centre-droit,S&D,2
56,France,Droite,EPP,1
54,Spain,Centre-droit,S&D,2
46,Italy,Centre-droit,S&D,2
64,Germany,Centre-droit,EPP,1
49,Romania,Centre,EPP,1
44,Poland,Centre,ECR,1
57,Germany,Centre,REG,2
38,Romania,Centre,EPP,1
39,Netherlands,Centre,REG,1
72,Spain,NA,REG,1
46,United Kingdom,Centre,REG,1
35,Germany,Gauche,Greens/EFA,1
70,Germany,Centre-droit,S&D,2
78,United Kingdom,Centre,REG,1
59,Romania,Centre-droit,S&D,2
56,Germany,Centre-droit,EPP,1
53,Czech Republic,Centre,EPP,1
27,Germany,Gauche,Greens/EFA,1
43,Finland,Centre-droit,Greens/EFA,1
34,Greece,Centre,NI,3
60,Slovenia,Centre,EPP,1
31,Bulgaria,Centre-droit,EPP,1
57,Ireland,Centre-droit,Greens/EFA,1
41,Germany,Centre,REG,2
67,Poland,Centre,EPP,1
64,Lithuania,Centre-droit,S&D,2
58,France,Droite,IDG,1
50,France,Gauche,The Left,2
45,Estonia,Centre,REG,1
54,Spain,Centre,REG,1
38,United Kingdom,Centre-droit,S&D,2
37,Italy,Droite,IDG,1
53,Cyprus,Centre-droit,S&D,2
44,Greece,Centre,NI,3
64,Greece,Gauche,The Left,2
57,United Kingdom,Droite,NI,1
52,Germany,Gauche,Greens/EFA,1
50,Italy,NA,Greens/EFA,3
57,Belgium,Centre,EPP,1
72,Finland,Centre,REG,1
33,Czech Republic,Centre-droit,Greens/EFA,1
43,France,Gauche,The Left,2
31,Bulgaria,Gauche,S&D,2
42,Portugal,Droite,The Left,2
28,Portugal,Droite,EPP,1
21,Denmark,Gauche,Greens/EFA,1
53,Denmark,Centre,REG,1
34,United Kingdom,Centre-droit,Greens/EFA,1
38,Italy,Centre-droit,S&D,2
58,Croatia,Centre-droit,S&D,2
56,Germany,Centre,EPP,1
60,Finland,Droite,EPP,1
36,Italy,Centre,NI,3
54,Spain,Gauche,The Left,2
44,France,NA,NI,1
40,Netherlands,Centre-droit,S&D,2
70,Italy,NA,S&D,2
43,Romania,Centre,REG,1
55,Portugal,Centre-droit,S&D,2
59,Romania,Centre-droit,S&D,2
48,Sweden,Centre,EPP,1
46,Poland,Centre,ECR,1
32,United Kingdom,Centre,REG,1
44,Czech Republic,Centre,EPP,1
43,Italy,Droite,ECR,1
66,Slovakia,Droite,NI,2
48,Bulgaria,Centre-droit,EPP,1
40,Germany,Centre,EPP,1
30,Netherlands,Centre,REG,1
64,Poland,Centre,ECR,1
51,Portugal,Droite,EPP,1
53,Austria,Centre-droit,S&D,2
46,Spain,Gauche,The Left,2
49,Germany,Droite,IDG,1
32,Germany,Gauche,Greens/EFA,1
30,Croatia,Droite,EPP,1
44,Spain,Centre,Greens/EFA,1
60,Belgium,Centre,REG,1
64,Italy,Droite,IDG,1
73,France,Centre,REG,1
66,France,Centre-droit,Greens/EFA,1
55,France,NA,NI,1
72,Italy,Centre-droit,S&D,2
61,Spain,Centre-droit,S&D,2
49,Spain,Droite,The Left,2
56,Spain,Centre,REG,1
31,Hungary,Centre-droit,S&D,2
52,Italy,Centre,NI,3
50,Netherlands,Droite,ECR,2
53,Netherlands,Droite,ECR,2
51,France,Centre-droit,Greens/EFA,1
64,Lithuania,Centre,Greens/EFA,1
58,France,Droite,IDG,1
63,United Kingdom,Centre-droit,Greens/EFA,1
53,United Kingdom,Droite,NI,1
47,Netherlands,Droite,ECR,1
41,Spain,Centre-droit,S&D,2
58,Poland,Centre,ECR,1
46,Italy,Droite,EPP,1
59,Spain,Centre-droit,S&D,2
46,France,Droite,EPP,1
71,Malta,Centre-droit,S&D,2
51,Portugal,Centre-droit,S&D,2
37,Italy,Droite,IDG,1
59,Finland,Droite,EPP,1
71,Poland,Centre,ECR,1
44,France,Centre-droit,Greens/EFA,1
52,Denmark,Centre-droit,S&D,2
50,Austria,Centre-droit,S&D,2
44,Germany,Gauche,The Left,2
45,Austria,Centre-droit,EPP,1
66,Luxembourg,Centre-droit,S&D,2
47,Germany,Centre,EPP,1
65,Germany,Gauche,The Left,2
66,Netherlands,Droite,EPP,1
36,Netherlands,Centre,REG,1
40,Germany,Centre,EPP,1
57,Germany,Centre-droit,S&D,2
46,Germany,Centre,EPP,1
47,Germany,Centre,EPP,1
34,France,Centre,REG,1
35,Luxembourg,NA,REG,1
33,Germany,NA,Greens/EFA,1
44,Austria,Centre-droit,S&D,2
56,Poland,Centre,EPP,1
57,Portugal,Centre-droit,S&D,2
35,Slovakia,Centre,REG,1
41,Germany,Centre,EPP,1
29,Croatia,Droite,NI,3
59,Bulgaria,Droite,ECR,1
53,Italy,Centre-droit,S&D,2
46,United Kingdom,Centre-droit,Greens/EFA,1
56,Czech Republic,Centre,EPP,1
37,Croatia,Droite,EPP,1
48,Spain,Centre,REG,1
54,Germany,Gauche,NI,2
43,Poland,NA,Greens/EFA,2
54,Greece,Centre,EPP,1
69,Italy,Droite,ECR,1
53,Bulgaria,Gauche,S&D,2
45,United Kingdom,NA,NI,2
58,Slovakia,Centre,EPP,1
49,Sweden,Droite,ECR,2
58,Netherlands,Centre-droit,Greens/EFA,1
62,Croatia,Droite,EPP,1
58,Hungary,Droite,EPP,1
56,Poland,Centre,ECR,1
66,Italy,Droite,EPP,1
56,Belgium,Centre-droit,S&D,2
40,Italy,Droite,IDG,2
47,Netherlands,Centre-droit,S&D,2
33,United Kingdom,Droite,NI,1
41,Romania,Centre,ECR,2
61,Spain,Droite,ECR,1
37,Austria,Centre-droit,EPP,1
65,Poland,NA,REG,1
45,Italy,Centre-droit,S&D,2
41,Sweden,Centre,EPP,1
54,Poland,Centre,ECR,1
69,Italy,Centre-droit,S&D,2
52,France,Centre,REG,1
54,Lithuania,Centre,ECR,1
61,Croatia,Droite,ECR,1
54,Slovenia,Droite,EPP,1
53,Estonia,Centre-droit,REG,1
74,Finland,Centre,REG,1
63,Czech Republic,Centre,ECR,3
44,Hungary,Droite,NI,1
32,France,Centre-droit,Greens/EFA,1
32,Italy,Droite,IDG,1
44,Romania,Centre,REG,1
52,Romania,Centre-droit,S&D,2
39,Spain,Gauche,The Left,2
37,Spain,Gauche,Greens/EFA,1
43,Latvia,Centre-droit,S&D,2
60,Lithuania,Centre,NI,1
67,Latvia,Centre,EPP,1
50,Austria,Centre-droit,Greens/EFA,1
50,Belgium,Centre-droit,S&D,2
41,Belgium,Droite,IDG,1
64,Belgium,Centre,ECR,1
30,Netherlands,Centre-droit,Greens/EFA,1
47,Belgium,Centre,REG,1
37,France,Centre,REG,1
55,Germany,Centre,EPP,1
53,Austria,Droite,IDG,2
39,Spain,Droite,The Left,2
36,Denmark,Gauche,The Left,2
42,Romania,Centre,EPP,1
49,Denmark,Centre-droit,S&D,2
37,Bulgaria,Gauche,S&D,2
51,United Kingdom,Centre,REG,1
57,Austria,Centre-droit,S&D,2
49,Germany,Gauche,Greens/EFA,1
52,United Kingdom,Centre,REG,1
56,Germany,Centre,EPP,1
54,Czech Republic,Centre,ECR,3
56,Italy,Droite,EPP,1
64,Ireland,Droite,The Left,2
32,Ireland,Centre,EPP,1
56,Germany,Centre,EPP,1
50,Sweden,Centre,EPP,1
62,United Kingdom,Centre-droit,S&D,2
62,Poland,Centre,ECR,1
47,Germany,Centre-droit,EPP,1
37,Sweden,Droite,ECR,2
51,Denmark,Centre,EPP,1
62,Germany,Centre,EPP,1
57,Austria,Centre-droit,Greens/EFA,1
40,Slovakia,Centre,REG,1
55,Romania,Centre,EPP,1
56,Austria,Centre-droit,EPP,1
58,Luxembourg,Centre,EPP,2
56,Poland,Centre,ECR,1
34,Germany,Centre-droit,S&D,2
33,Netherlands,Centre-droit,S&D,2
48,France,Centre-droit,REG,1
45,France,Centre,REG,1
55,Bulgaria,Gauche,S&D,2
43,France,Centre,REG,1
48,Greece,Centre,EPP,1
56,Czech Republic,Centre,ECR,3
54,Poland,Centre,ECR,1
48,Italy,Droite,IDG,1
33,Italy,Droite,IDG,1
59,Spain,Droite,EPP,1
69,Latvia,Gauche,NI,1
40,Czech Republic,Centre,EPP,1
61,Latvia,Droite,ECR,1
66,Germany,Droite,IDG,1
55,Poland,Centre,ECR,1
62,Spain,Droite,EPP,1
60,Portugal,Centre-droit,S&D,2
49,Croatia,Droite,EPP,1
41,Italy,NA,REG,3
57,Slovenia,Droite,EPP,1
53,Italy,Centre,REG,2
