Age,Country,Party,EPG,Vote
32,Hungary,Centre,REG,2
50,Italy,NA,NI,2
50,Italy,Centre,EPP,2
57,United Kingdom,Centre-droit,Greens/EFA,1
50,Italy,Droite,IDG,2
55,Poland,Centre,EPP,2
33,Germany,Centre,EPP,2
56,Spain,Centre-droit,S&D,2
59,France,Centre,REG,3
43,Slovakia,NA,REG,2
40,Bulgaria,Droite,ECR,2
38,Austria,Centre-droit,EPP,2
56,Germany,Centre,EPP,2
43,Netherlands,Centre-droit,Greens/EFA,1
61,Netherlands,Droite,ECR,2
63,Germany,Gauche,The Left,1
37,Germany,Centre,REG,2
44,Germany,Centre-droit,S&D,2
36,Italy,Centre-droit,Greens/EFA,1
49,France,Droite,EPP,2
48,Slovenia,Centre-droit,S&D,1
52,Romania,Centre,EPP,2
53,France,Centre,REG,2
41,Sweden,Centre,REG,1
54,Germany,Centre-droit,EPP,2
52,Portugal,Droite,EPP,2
40,Spain,Centre-droit,S&D,2
56,Italy,Centre-droit,S&D,1
36,Italy,Centre,NI,1
41,Portugal,Droite,The Left,1
57,Germany,Droite,IDG,2
43,Italy,Droite,ECR,2
55,Italy,Droite,ECR,2
69,Ireland,Centre,EPP,2
47,Ireland,NA,The Left,1
47,Croatia,Centre-droit,REG,2
62,Poland,Centre,ECR,2
50,Cyprus,Centre,EPP,2
59,United Kingdom,Droite,NI,2
43,Belgium,Centre,EPP,2
35,Germany,Gauche,Greens/EFA,1
59,Sweden,Centre-droit,S&D,2
34,Denmark,Centre-droit,S&D,1
31,Italy,Centre,NI,1
56,Denmark,Centre,REG,2
59,Germany,Centre,EPP,2
49,Hungary,Droite,NI,2
50,Spain,Centre-droit,S&D,2
31,Austria,Centre,REG,2
47,Italy,Droite,IDG,2
42,Spain,Centre-droit,S&D,2
75,Spain,Droite,EPP,2
42,Spain,Centre-droit,S&D,2
45,Spain,Centre-droit,S&D,2
44,Spain,Centre-droit,S&D,2
52,Spain,Centre,REG,2
63,France,Droite,IDG,2
65,Germany,Centre-droit,S&D,2
58,Germany,Centre-droit,S&D,2
51,Italy,Centre,NI,1
56,Cyprus,Gauche,The Left,1
45,Greece,Gauche,The Left,1
55,Germany,Centre,EPP,2
42,Romania,Centre,REG,2
45,Italy,Centre,NI,1
57,United Kingdom,Centre,REG,2
50,Germany,Gauche,Greens/EFA,1
48,Germany,Centre,EPP,2
63,United Kingdom,Centre-droit,S&D,1
44,Germany,Centre,REG,2
40,France,Centre-droit,S&D,1
43,Spain,Centre-droit,S&D,2
47,Spain,Centre-droit,S&D,2
55,Spain,Droite,EPP,2
55,Italy,Droite,IDG,2
65,Romania,Centre,S&D,2
57,United Kingdom,Centre-droit,S&D,1
47,France,Droite,IDG,2
43,Slovenia,Centre-droit,REG,2
54,France,Centre,REG,2
51,Italy,Centre-droit,S&D,2
35,Portugal,NA,Greens/EFA,1
68,France,Centre,REG,2
57,France,Centre-droit,S&D,2
43,Portugal,Gauche,The Left,1
40,Sweden,Centre-droit,S&D,2
42,Hungary,Centre,NI,1
51,Hungary,Droite,NI,2
47,Hungary,Droite,NI,2
30,Germany,Centre,REG,2
49,Germany,Gauche,Greens/EFA,1
52,Austria,Droite,IDG,2
52,Slovakia,NA,S&D,2
59,Finland,Droite,IDG,2
58,Poland,Centre,EPP,2
48,United Kingdom,Centre,ECR,2
37,Luxembourg,Centre,EPP,2
58,Germany,Gauche,Greens/EFA,1
64,Finland,Centre-droit,Greens/EFA,1
63,Romania,Centre,EPP,2
33,France,Centre,REG,2
51,Netherlands,Gauche,The Left,1
53,Austria,Centre-droit,S&D,2
64,Finland,Centre-droit,S&D,2
46,Germany,Centre,EPP,2
70,Germany,Gauche,Greens/EFA,1
45,Poland,Centre,EPP,2
49,Hungary,Droite,NI,2
39,Czech Republic,Centre,REG,2
57,Germany,Centre-droit,EPP,2
42,Slovakia,Centre,REG,1
55,Sweden,Centre-droit,Greens/EFA,1
57,Hungary,Droite,EPP,2
26,Spain,Centre-droit,S&D,2
39,United Kingdom,Centre,REG,3
61,France,Droite,EPP,2
57,United Kingdom,Centre,REG,2
61,United Kingdom,Centre-droit,S&D,1
49,Bulgaria,Gauche,S&D,2
71,Poland,Centre,EPP,2
40,Finland,Droite,IDG,2
35,Netherlands,Centre,REG,2
47,Latvia,Centre,REG,2
35,Sweden,Centre-droit,S&D,2
56,Netherlands,Centre,REG,2
52,France,Centre-droit,Greens/EFA,1
60,Germany,Centre,EPP,2
61,Lithuania,NA,Greens/EFA,1
34,Poland,Droite,ECR,2
58,France,Droite,IDG,2
45,Hungary,Droite,NI,2
45,Poland,Centre,EPP,2
53,United Kingdom,Centre-droit,S&D,1
59,Netherlands,Centre-droit,S&D,2
46,France,Droite,IDG,2
30,Slovenia,Centre-droit,REG,2
61,Lithuania,Droite,EPP,2
66,Poland,Centre,ECR,2
61,Slovakia,Centre,ECR,2
41,Greece,Centre-droit,S&D,2
57,Poland,Centre,EPP,2
57,Estonia,Centre-droit,S&D,3
67,Latvia,Centre,EPP,2
53,Germany,Centre-droit,S&D,2
44,Bulgaria,Centre,EPP,2
39,Belgium,Centre,ECR,2
62,Austria,Centre-droit,EPP,2
40,France,Centre,REG,2
49,Sweden,Centre,REG,1
53,Poland,Centre,ECR,2
53,Finland,Centre,REG,2
60,Greece,Centre,EPP,2
51,Ireland,Centre-droit,REG,2
60,France,Centre,REG,2
38,Germany,Gauche,Greens/EFA,1
67,Ireland,Centre,EPP,2
53,Poland,Droite,ECR,2
42,United Kingdom,Centre-droit,S&D,1
60,Cyprus,Gauche,The Left,1
56,Poland,Centre,ECR,2
35,Czech Republic,Centre,REG,2
29,Denmark,Droite,IDG,3
37,Poland,NA,S&D,2
33,Sweden,Centre,EPP,2
49,Greece,Gauche,The Left,1
39,Czech Republic,Centre-droit,Greens/EFA,1
50,Croatia,NA,NI,1
38,Czech Republic,Droite,The Left,2
63,Poland,Centre,EPP,2
52,Poland,Centre,ECR,2
29,Germany,Centre,REG,2
44,Hungary,Droite,NI,2
62,Germany,Centre-droit,S&D,2
66,Greece,Gauche,The Left,1
57,Greece,Gauche,The Left,1
39,Czech Republic,Centre,REG,2
52,Bulgaria,Centre-droit,EPP,2
42,Germany,Droite,IDG,2
66,Poland,Centre,ECR,2
63,Germany,Centre-droit,S&D,2
60,Poland,Centre,ECR,2
63,Lithuania,Droite,EPP,2
48,Sweden,Centre-droit,Greens/EFA,1
63,Germany,Droite,IDG,2
47,Finland,Centre-droit,S&D,2
63,Poland,Centre,ECR,2
67,Greece,NA,REG,2
34,Bulgaria,Centre,REG,2
44,Germany,Gauche,Greens/EFA,1
47,Greece,NA,NI,2
40,France,Centre-droit,S&D,1
56,Belgium,Gauche,Greens/EFA,1
54,Italy,Droite,IDG,2
64,Germany,Centre-droit,S&D,2
44,Netherlands,Droite,EPP,2
40,Germany,Gauche,Greens/EFA,1
41,France,Droite,IDG,2
55,France,Centre-droit,S&D,1
61,France,Droite,IDG,2
42,France,Droite,IDG,2
67,Portugal,Centre-droit,S&D,2
35,Netherlands,Droite,EPP,2
68,Poland,Centre,EPP,2
54,Germany,Centre,EPP,2
53,Germany,Droite,IDG,2
42,Germany,Centre,EPP,2
52,Italy,Droite,IDG,2
55,France,Centre,REG,2
55,Denmark,Centre,REG,2
48,United Kingdom,Centre,REG,1
34,Spain,Centre-droit,S&D,1
58,Spain,Centre-droit,S&D,2
75,Spain,Droite,EPP,2
49,Spain,Droite,EPP,2
62,United Kingdom,Droite,NI,2
39,Spain,Centre-droit,S&D,2
53,Poland,Centre,EPP,2
56,Sweden,Droite,ECR,2
49,Belgium,NA,EPP,2
48,Germany,Centre,EPP,2
60,Ireland,Centre,EPP,2
65,United Kingdom,Centre,ECR,2
48,United Kingdom,Centre-droit,Greens/EFA,1
28,Estonia,Droite,IDG,2
30,United Kingdom,Centre-droit,Greens/EFA,1
46,Italy,Centre-droit,S&D,2
61,Lithuania,NA,EPP,2
29,Spain,Centre-droit,S&D,2
44,Romania,Centre-droit,S&D,2
63,Netherlands,Droite,EPP,2
40,Austria,Centre-droit,EPP,2
61,France,Droite,IDG,2
67,Romania,Centre,EPP,2
32,Germany,Gauche,Greens/EFA,1
65,Portugal,Centre-droit,S&D,2
43,Portugal,Centre-droit,S&D,2
51,Italy,Droite,EPP,2
57,Croatia,Centre-droit,S&D,2
46,France,Gauche,The Left,1
57,Cyprus,Centre-droit,S&D,2
51,Czech Republic,NA,S&D,2
33,Bulgaria,Centre-droit,EPP,2
46,Austria,Droite,IDG,2
52,Poland,Centre,ECR,2
65,Lithuania,Droite,EPP,2
66,Greece,Centre,EPP,2
48,Latvia,Droite,ECR,3
69,France,Droite,IDG,2
52,Luxembourg,Centre-droit,Greens/EFA,1
58,Germany,NA,NI,2
64,Germany,Gauche,The Left,1
46,Estonia,Centre-droit,S&D,2
42,Italy,Droite,ECR,2
64,Spain,Droite,EPP,2
62,United Kingdom,Centre,ECR,2
43,Finland,Gauche,The Left,1
47,United Kingdom,Centre,REG,2
44,Hungary,Centre-droit,S&D,1
46,Spain,Droite,EPP,2
54,United Kingdom,Centre-droit,S&D,1
56,France,Droite,EPP,2
54,Spain,Centre-droit,S&D,2
46,Italy,Centre-droit,S&D,2
64,Germany,Centre-droit,EPP,2
49,Romania,Centre,EPP,2
44,Poland,Centre,ECR,2
57,Germany,Centre,REG,2
38,Romania,Centre,EPP,2
39,Netherlands,Centre,REG,2
72,Spain,NA,REG,2
46,United Kingdom,Centre,REG,2
35,Germany,Gauche,Greens/EFA,1
70,Germany,Centre-droit,S&D,2
78,United Kingdom,Centre,REG,2
59,Romania,Centre-droit,S&D,2
56,Germany,Centre-droit,EPP,2
53,Czech Republic,Centre,EPP,2
27,Germany,Gauche,Greens/EFA,1
43,Finland,Centre-droit,Greens/EFA,1
34,Greece,Centre,NI,2
52,Germany,Centre-droit,S&D,1
60,Slovenia,Centre,EPP,2
31,Bulgaria,Centre-droit,EPP,2
57,Ireland,Centre-droit,Greens/EFA,1
41,Germany,Centre,REG,2
67,Poland,Centre,EPP,2
64,Lithuania,Centre-droit,S&D,2
58,France,Droite,IDG,2
50,France,Gauche,The Left,1
45,Estonia,Centre,REG,2
54,Spain,Centre,REG,2
38,United Kingdom,Centre-droit,S&D,1
37,Italy,Droite,IDG,2
53,Cyprus,Centre-droit,S&D,2
44,Greece,Centre,NI,2
64,Greece,Gauche,The Left,1
57,United Kingdom,Droite,NI,2
52,Germany,Gauche,Greens/EFA,1
50,Italy,NA,Greens/EFA,1
57,Belgium,Centre,EPP,2
72,Finland,Centre,REG,2
33,Czech Republic,Centre-droit,Greens/EFA,1
43,France,Gauche,The Left,1
31,Bulgaria,Gauche,S&D,2
42,Portugal,Droite,The Left,1
28,Portugal,Droite,EPP,2
21,Denmark,Gauche,Greens/EFA,1
53,Denmark,Centre,REG,2
34,United Kingdom,Centre-droit,Greens/EFA,1
38,Italy,Centre-droit,S&D,2
58,Croatia,Centre-droit,S&D,2
56,Germany,Centre,EPP,2
60,Finland,Droite,EPP,1
36,Italy,Centre,NI,1
54,Spain,Gauche,The Left,1
44,France,NA,NI,2
40,Netherlands,Centre-droit,S&D,2
70,Italy,NA,S&D,2
43,Romania,Centre,REG,2
55,Portugal,Centre-droit,S&D,2
59,Romania,Centre-droit,S&D,2
39,Czech Republic,Centre,EPP,2
48,Sweden,Centre,EPP,2
46,Poland,Centre,ECR,2
32,United Kingdom,Centre,REG,2
44,Czech Republic,Centre,EPP,2
43,Italy,Droite,ECR,2
66,Slovakia,Droite,NI,2
48,Bulgaria,Centre-droit,EPP,2
40,Germany,Centre,EPP,2
30,Netherlands,Centre,REG,2
64,Poland,Centre,ECR,2
51,Portugal,Droite,EPP,2
53,Austria,Centre-droit,S&D,2
46,Spain,Gauche,The Left,1
49,Germany,Droite,IDG,2
32,Germany,Gauche,Greens/EFA,1
30,Croatia,Droite,EPP,2
44,Spain,Centre,Greens/EFA,1
60,Belgium,Centre,REG,2
64,Italy,Droite,IDG,2
73,France,Centre,REG,2
62,United Kingdom,Centre,REG,2
66,France,Centre-droit,Greens/EFA,1
55,France,NA,NI,2
72,Italy,Centre-droit,S&D,2
61,Spain,Centre-droit,S&D,2
49,Spain,Droite,The Left,1
56,Spain,Centre,REG,2
31,Hungary,Centre-droit,S&D,1
52,Italy,Centre,NI,1
50,Netherlands,Droite,ECR,2
53,Netherlands,Droite,ECR,2
51,France,Centre-droit,Greens/EFA,1
64,Lithuania,Centre,Greens/EFA,1
58,France,Droite,IDG,2
63,United Kingdom,Centre-droit,Greens/EFA,1
53,United Kingdom,Droite,NI,2
47,Netherlands,Droite,ECR,2
41,Spain,Centre-droit,S&D,2
58,Poland,Centre,ECR,2
46,Italy,Droite,EPP,2
59,Spain,Centre-droit,S&D,2
46,France,Droite,EPP,2
71,Malta,Centre-droit,S&D,2
51,Portugal,Centre-droit,S&D,2
37,Italy,Droite,IDG,2
59,Finland,Droite,EPP,2
71,Poland,Centre,ECR,2
44,France,Centre-droit,Greens/EFA,1
52,Denmark,Centre-droit,S&D,1
50,Austria,Centre-droit,S&D,2
44,Germany,Gauche,The Left,1
45,Austria,Centre-droit,EPP,2
66,Luxembourg,Centre-droit,S&D,2
47,Germany,Centre,EPP,2
65,Germany,Gauche,The Left,1
66,Netherlands,Droite,EPP,2
36,Netherlands,Centre,REG,2
40,Germany,Centre,EPP,2
57,Germany,Centre-droit,S&D,2
46,Germany,Centre,EPP,2
47,Germany,Centre,EPP,2
34,France,Centre,REG,2
35,Luxembourg,NA,REG,2
33,Germany,NA,Greens/EFA,1
44,Austria,Centre-droit,S&D,2
56,Poland,Centre,EPP,2
57,Portugal,Centre-droit,S&D,2
35,Slovakia,Centre,REG,1
41,Germany,Centre,EPP,2
29,Croatia,Droite,NI,3
59,Bulgaria,Droite,ECR,2
53,Italy,Centre-droit,S&D,2
46,United Kingdom,Centre-droit,Greens/EFA,1
56,Czech Republic,Centre,EPP,2
37,Croatia,Droite,EPP,2
48,Spain,Centre,REG,2
54,Germany,Gauche,NI,1
43,Poland,NA,Greens/EFA,2
54,Greece,Centre,EPP,2
69,Italy,Droite,ECR,2
53,Bulgaria,Gauche,S&D,2
45,United Kingdom,NA,NI,2
58,Slovakia,Centre,EPP,2
49,Sweden,Droite,ECR,2
58,Netherlands,Centre-droit,Greens/EFA,1
62,Croatia,Droite,EPP,2
58,Hungary,Droite,EPP,2
56,Poland,Centre,ECR,2
66,Italy,Droite,EPP,2
52,Netherlands,Centre-droit,S&D,2
56,Belgium,Centre-droit,S&D,2
40,Italy,Droite,IDG,2
47,Netherlands,Centre-droit,S&D,2
33,United Kingdom,Droite,NI,2
41,Romania,Centre,ECR,2
61,Spain,Droite,ECR,2
37,Austria,Centre-droit,EPP,2
65,Poland,NA,REG,2
45,Italy,Centre-droit,S&D,3
41,Sweden,Centre,EPP,2
54,Poland,Centre,ECR,2
69,Italy,Centre-droit,S&D,2
52,France,Centre,REG,2
54,Lithuania,Centre,ECR,2
61,Croatia,Droite,ECR,2
54,Slovenia,Droite,EPP,2
53,Estonia,Centre-droit,REG,2
74,Finland,Centre,REG,2
63,Czech Republic,Centre,ECR,2
44,Hungary,Droite,NI,2
32,France,Centre-droit,Greens/EFA,1
32,Italy,Droite,IDG,2
62,France,Centre,REG,2
44,Romania,Centre,REG,2
52,Romania,Centre-droit,S&D,2
35,Slovakia,Droite,NI,2
39,Spain,Gauche,The Left,1
37,Spain,Gauche,Greens/EFA,1
43,Latvia,Centre-droit,S&D,2
60,Lithuania,Centre,NI,2
67,Latvia,Centre,EPP,2
51,Romania,Centre,EPP,2
50,Austria,Centre-droit,Greens/EFA,1
50,Belgium,Centre-droit,S&D,2
41,Belgium,Droite,IDG,2
64,Belgium,Centre,ECR,2
30,Netherlands,Centre-droit,Greens/EFA,1
47,Belgium,Centre,REG,2
37,France,Centre,REG,2
55,Germany,Centre,EPP,2
53,Austria,Droite,IDG,2
39,Spain,Droite,The Left,1
36,Denmark,Gauche,The Left,1
42,Romania,Centre,EPP,2
49,Denmark,Centre-droit,S&D,1
37,Bulgaria,Gauche,S&D,2
51,United Kingdom,Centre,REG,2
57,Austria,Centre-droit,S&D,2
49,Germany,Gauche,Greens/EFA,1
52,United Kingdom,Centre,REG,1
56,Germany,Centre,EPP,2
63,Greece,Centre,EPP,2
54,Czech Republic,Centre,ECR,2
56,Italy,Droite,EPP,2
64,Ireland,Droite,The Left,1
32,Ireland,Centre,EPP,2
56,Germany,Centre,EPP,2
50,Sweden,Centre,EPP,2
62,United Kingdom,Centre-droit,S&D,1
62,Poland,Centre,ECR,2
47,Germany,Centre-droit,EPP,2
37,Sweden,Droite,ECR,2
51,Denmark,Centre,EPP,2
62,Germany,Centre,EPP,2
57,Austria,Centre-droit,Greens/EFA,1
40,Slovakia,Centre,REG,2
55,Romania,Centre,EPP,2
56,Austria,Centre-droit,EPP,2
58,Luxembourg,Centre,EPP,2
56,Poland,Centre,ECR,2
34,Germany,Centre-droit,S&D,2
33,Netherlands,Centre-droit,S&D,2
48,France,Centre-droit,REG,1
45,France,Centre,REG,2
55,Bulgaria,Gauche,S&D,2
43,France,Centre,REG,2
48,Greece,Centre,EPP,2
56,Czech Republic,Centre,ECR,2
54,Poland,Centre,ECR,2
48,Italy,Droite,IDG,2
33,Italy,Droite,IDG,2
59,Spain,Droite,EPP,2
69,Latvia,Gauche,NI,1
40,Czech Republic,Centre,EPP,2
61,Latvia,Droite,ECR,2
66,Germany,Droite,IDG,2
55,Poland,Centre,ECR,2
62,Spain,Droite,EPP,2
60,Portugal,Centre-droit,S&D,2
49,Croatia,Droite,EPP,2
41,Italy,NA,REG,1
57,Slovenia,Droite,EPP,2
53,Italy,Centre,REG,2
