Age,Country,Party,EPG,Vote
65,United Kingdom,Labour Party,S&D,1
46,France,Europe Écologie,Greens/EFA,1
36,Italy,Independent,Greens/EFA,1
58,Italy,Partito Democratico,S&D,1
53,Romania,PRO Romania,S&D,1
32,Hungary,Momentum,REG,1
57,Ireland,Green Party,Greens/EFA,1
31,Malta,Partit Laburista,S&D,1
57,Poland,Prawo i Sprawiedliwość,ECR,2
62,Netherlands,ChristenUnie,EPP,2
44,Malta,Partit Laburista,S&D,1
52,Ireland,Independents for change,The Left,2
51,Italy,Independent,Greens/EFA,1
39,United Kingdom,Labour Party,S&D,1
38,Sweden,Arbetarepartiet- Socialdemokraterna,S&D,1
49,France,Les Républicains,EPP,2
67,Italy,Lega,IDG,2
50,United Kingdom,The Brexit Party,NI,2
68,Czech Republic,Svoboda a přímá demokracie,IDG,2
66,United Kingdom,Liberal Democrats,REG,1
62,Italy,Partito Democratico,S&D,1
36,France,Liste Renaissance,REG,1
43,France,Europe Écologie,Greens/EFA,1
43,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
41,France,Europe Écologie,Greens/EFA,1
44,United Kingdom,The Brexit Party,NI,2
65,Belgium,Vlaams Belang,IDG,2
36,Germany,DIE LINKE.,The Left,2
44,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
57,Belgium,Groen,Greens/EFA,1
54,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
70,United Kingdom,Liberal Democrats,REG,1
44,France,Les Républicains,EPP,2
44,Czech Republic,Ano 2011,REG,1
48,Hungary,Demokratikus Koalíció,S&D,1
32,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
33,Hungary,Momentum,REG,1
51,Italy,Südtiroler Volkspartei,EPP,2
58,United Kingdom,Green Party,Greens/EFA,1
51,Italy,Lega,IDG,2
56,Poland,Platforma Obywatelska,EPP,2
34,Germany,Christlich Demokratische Union Deutschlands,EPP,2
57,Spain,Partido Socialista Obrero Español,S&D,1
60,France,Liste Renaissance,REG,1
44,Slovakia,Independent,REG,2
41,Bulgaria,VMRO,ECR,2
57,Germany,Christlich Demokratische Union Deutschlands,EPP,2
44,Netherlands,GroenLinks,Greens/EFA,1
62,United Kingdom,Independent,NI,3
62,Netherlands,JA21,ECR,2
64,Germany,DIE LINKE.,The Left,3
38,Germany,Freie Wähler,REG,1
45,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
55,Spain,Partido Popular,EPP,2
61,United Kingdom,Plaid Cymru - Party of Wales,Greens/EFA,1
37,Italy,Europa Verde,Greens/EFA,1
49,Slovenia,Socialni demokrati,S&D,1
53,Romania,Partidul Naţional Liberal,EPP,2
56,United Kingdom,The Brexit Party,NI,2
54,France,Mouvement Démocrate,REG,1
42,Sweden,Centerpartiet,REG,1
55,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
53,Portugal,Partido Social Democrata,EPP,2
41,Spain,Partido Socialista Obrero Español,S&D,1
57,Italy,Partito Democratico,S&D,1
37,Italy,Movimento 5 Stelle,NI,1
42,Portugal,Partido Comunista Português,The Left,2
58,Germany,Alternative für Deutschland,IDG,2
44,Italy,Fratelli d'Italia,ECR,2
56,Italy,Fratelli d'Italia,ECR,2
51,Italy,Fratelli d'Italia,ECR,2
70,Ireland,Fine Gael Party,EPP,2
48,Ireland,Independent,The Left,1
48,Croatia,Istarski demokratski sabor - Dieta democratica istriana,REG,1
63,Poland,Prawo i Sprawiedliwość,ECR,2
51,Cyprus,Democratic Rally,EPP,2
60,United Kingdom,The Brexit Party,NI,2
27,Greece,Elliniki Lusi-Greek Solution,ECR,2
46,Poland,Platforma Obywatelska,EPP,2
44,Belgium,Christen-Democratisch & Vlaams,EPP,2
54,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
36,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
60,Sweden,Arbetarepartiet- Socialdemokraterna,S&D,1
35,Denmark,Socialdemokratiet,S&D,1
32,Italy,Movimento 5 Stelle,NI,1
57,Denmark,"Venstre, Danmarks Liberale Parti",REG,1
60,Germany,Christlich Demokratische Union Deutschlands,EPP,2
50,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
51,Spain,Partido Socialista Obrero Español,S&D,1
32,Austria,NEOS – Das Neue Österreich,REG,1
48,Italy,Lega,IDG,2
43,Spain,Partido Socialista Obrero Español,S&D,1
76,Spain,Partido Popular,EPP,2
43,Spain,Partido Socialista Obrero Español,S&D,1
46,Spain,Partido Socialista Obrero Español,S&D,1
45,Spain,Partido Socialista Obrero Español,S&D,1
53,Spain,Ciudadanos – Partido de la Ciudadanía,REG,1
66,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
52,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
59,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
52,Italy,Movimento 5 Stelle,NI,1
57,Cyprus,Progressive Party of Working People - Left - New Forces,The Left,2
46,Greece,Coalition of the Radical Left,The Left,3
56,Germany,Familien-Partei Deutschlands,EPP,3
43,Romania,USR-PLUS,REG,1
46,Italy,Movimento 5 Stelle,NI,1
58,United Kingdom,Liberal Democrats,REG,1
51,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
49,Germany,Christlich Demokratische Union Deutschlands,EPP,2
64,United Kingdom,Labour Party,S&D,1
47,United Kingdom,The Brexit Party,NI,2
38,United Kingdom,The Brexit Party,NI,3
45,Germany,Freie Demokratische Partei,REG,1
41,France,Place publique,S&D,1
68,Luxembourg,Parti démocratique,REG,1
44,Spain,Partido Socialista Obrero Español,S&D,1
48,Spain,Partido Socialista Obrero Español,S&D,1
56,Spain,Partido Popular,EPP,2
56,Italy,Lega,IDG,2
66,Romania,Partidul Puterii Umaniste,S&D,1
27,Czech Republic,PIRÁTI,Greens/EFA,1
58,United Kingdom,Labour Party,S&D,1
48,France,Rassemblement national,IDG,1
44,Slovenia,Lista Marjana Šarca,REG,1
55,France,Mouvement Démocrate,REG,1
52,Italy,Partito Democratico,S&D,1
36,Portugal,Independente,Greens/EFA,1
69,France,Liste Renaissance,REG,1
58,France,Parti Socialiste,S&D,1
44,Portugal,Bloco de Esquerda,The Left,2
41,Sweden,Arbetarepartiet- Socialdemokraterna,S&D,1
52,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
48,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
55,United Kingdom,The Brexit Party,NI,2
31,Germany,Freie Demokratische Partei,REG,1
50,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
53,Austria,Freiheitliche Partei Österreichs,IDG,2
53,Slovakia,Independent,S&D,1
60,Finland,Perussuomalaiset,IDG,2
59,Poland,Platforma Obywatelska,EPP,2
49,United Kingdom,Conservative Party,ECR,3
38,Luxembourg,Parti chrétien social luxembourgeois,EPP,2
30,United Kingdom,The Brexit Party,ECR,3
59,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
65,Finland,Vihreä liitto,Greens/EFA,1
64,Romania,Partidul Naţional Liberal,EPP,2
34,France,La République en marche,REG,1
52,Netherlands,Partij voor de Dieren,The Left,2
31,United Kingdom,The Brexit Party,NI,2
54,Austria,Sozialdemokratische Partei Österreichs,S&D,1
65,Finland,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,S&D,1
47,Germany,Christlich Demokratische Union Deutschlands,EPP,2
71,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
46,Poland,Polskie Stronnictwo Ludowe,EPP,2
50,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
40,Czech Republic,Ano 2011,REG,1
58,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
43,Slovakia,Progresívne Slovensko,REG,1
56,Sweden,Miljöpartiet de gröna,Greens/EFA,1
58,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,EPP,2
27,Spain,Partido Socialista Obrero Español,S&D,1
40,United Kingdom,Liberal Democrats,REG,1
62,France,Les Républicains,EPP,2
58,United Kingdom,Liberal Democrats,REG,1
62,United Kingdom,Labour Party,S&D,1
50,Bulgaria,Bulgarian Socialist Party,S&D,1
72,Poland,Platforma Obywatelska,EPP,3
41,Finland,Perussuomalaiset,IDG,2
36,Netherlands,Volkspartij voor Vrijheid en Democratie,REG,1
48,Latvia,Attīstībai/Par!,REG,1
36,Sweden,Arbetarepartiet- Socialdemokraterna,S&D,1
57,Netherlands,Democraten 66,REG,1
53,France,Europe Écologie,Greens/EFA,1
61,Germany,Christlich Demokratische Union Deutschlands,EPP,2
62,Lithuania,Independent,Greens/EFA,1
35,Poland,Solidarna Polska Zbigniewa Ziobro,ECR,2
63,France,Rassemblement national,IDG,1
59,France,Rassemblement national,IDG,1
46,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
46,Poland,Polskie Stronnictwo Ludowe,EPP,2
54,United Kingdom,Labour Party,S&D,1
60,Netherlands,Partij van de Arbeid,S&D,1
58,United Kingdom,The Brexit Party,NI,2
47,France,Rassemblement national,IDG,1
31,Slovenia,Lista Marjana Šarca,REG,1
62,Lithuania,Tėvynės sąjunga-Lietuvos krikščionys demokratai,EPP,2
67,Poland,Prawo i Sprawiedliwość,ECR,2
62,Slovakia,Sloboda a Solidarita,ECR,2
64,France,Rassemblement national,IDG,1
58,Poland,Polskie Stronnictwo Ludowe,EPP,2
68,Latvia,Partija 'VIENOTĪBA',EPP,2
54,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
45,Bulgaria,Democrats for Strong Bulgaria,EPP,2
40,Belgium,Nieuw-Vlaamse Alliantie,ECR,2
63,Austria,Österreichische Volkspartei,EPP,2
41,France,La République en marche,REG,1
50,Sweden,Liberalerna,REG,1
54,Poland,Prawo i Sprawiedliwość,ECR,2
54,Finland,Suomen Keskusta,REG,1
61,Greece,Nea Demokratia,EPP,2
52,Ireland,Fianna Fáil Party,REG,1
61,France,Agir - La Droite constructive,REG,1
39,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
68,Ireland,Fine Gael Party,EPP,2
54,Poland,Solidarna Polska Zbigniewa Ziobro,ECR,2
43,United Kingdom,Labour Party,S&D,1
61,Cyprus,Progressive Party of Working People - Left - New Forces,The Left,2
57,Poland,Prawo i Sprawiedliwość,ECR,2
36,Czech Republic,Ano 2011,REG,1
30,Denmark,Dansk Folkeparti,IDG,1
38,Poland,,S&D,1
34,Sweden,Moderaterna,EPP,2
50,Greece,Coalition of the Radical Left,The Left,3
40,Czech Republic,PIRÁTI,Greens/EFA,1
51,Croatia,-,NI,1
39,Czech Republic,Komunistická strana Čech a Moravy,The Left,2
61,Greece,Independent,NI,2
64,Poland,Platforma Obywatelska,EPP,2
53,Poland,Prawo i Sprawiedliwość,ECR,2
30,Germany,Freie Demokratische Partei,REG,1
63,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
67,Greece,Coalition of the Radical Left,The Left,3
58,Greece,Coalition of the Radical Left,The Left,3
40,Czech Republic,Ano 2011,REG,1
43,Germany,Alternative für Deutschland,IDG,2
67,Poland,Prawo i Sprawiedliwość,ECR,2
64,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
64,Lithuania,Tėvynės sąjunga-Lietuvos krikščionys demokratai,EPP,2
49,Sweden,Miljöpartiet de gröna,Greens/EFA,1
64,Germany,Alternative für Deutschland,IDG,2
48,Finland,Suomen Sosialidemokraattinen Puolue/Finlands Socialdemokratiska Parti,S&D,1
64,Poland,Prawo i Sprawiedliwość,ECR,2
35,Greece,Nea Demokratia,EPP,2
68,Greece,Independent,REG,2
35,Bulgaria,Movement for Rights and Freedoms,REG,1
45,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
48,Greece,Independent,NI,2
41,France,Place publique,S&D,1
57,Belgium,Ecologistes Confédérés pour l'Organisation de Luttes Originales,Greens/EFA,1
55,Italy,Lega,IDG,2
65,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
45,Netherlands,Christen Democratisch Appèl,EPP,2
41,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
42,France,Rassemblement national,IDG,1
56,France,Nouvelle Donne,S&D,1
62,France,Rassemblement national,IDG,1
43,France,Rassemblement national,IDG,1
47,Sweden,Kristdemokraterna,EPP,2
71,Poland,Prawo i Sprawiedliwość,ECR,2
68,Portugal,Partido Socialista,S&D,1
36,Netherlands,Christen Democratisch Appèl,EPP,2
69,Poland,Platforma Obywatelska,EPP,2
72,Poland,,S&D,1
55,Germany,Christlich Demokratische Union Deutschlands,EPP,2
54,Germany,Alternative für Deutschland,IDG,2
43,Germany,Christlich Demokratische Union Deutschlands,EPP,2
53,Italy,Lega,IDG,2
56,France,Liste Renaissance,REG,1
56,Denmark,"Venstre, Danmarks Liberale Parti",REG,1
49,United Kingdom,Alliance Party of Northern Ireland,REG,1
62,United Kingdom,The Brexit Party,ECR,3
35,Spain,Partit dels Socialistes de Catalunya,S&D,1
59,Spain,Partido Socialista Obrero Español,S&D,1
76,Spain,Partido Popular,EPP,2
50,Spain,Partido Popular,EPP,2
63,United Kingdom,The Brexit Party,NI,2
40,Spain,Partido Socialista Obrero Español,S&D,1
54,Poland,Platforma Obywatelska,EPP,2
57,Sweden,Sverigedemokraterna,ECR,1
50,Belgium,,EPP,2
49,Germany,Christlich Demokratische Union Deutschlands,EPP,2
61,Ireland,Fine Gael Party,EPP,2
66,United Kingdom,Conservative Party,ECR,3
49,United Kingdom,Scottish National Party,Greens/EFA,1
29,Estonia,Eesti Konservatiivne Rahvaerakond,IDG,2
45,Spain,Partido Socialista Obrero Español,S&D,1
31,United Kingdom,Green Party,Greens/EFA,1
47,Italy,Partito Democratico,S&D,1
62,Lithuania,Independent,EPP,2
30,Spain,Partido Socialista Obrero Español,S&D,1
45,Romania,Partidul Social Democrat,S&D,1
64,Netherlands,Christen Democratisch Appèl,EPP,2
41,Austria,Österreichische Volkspartei,EPP,2
62,France,Rassemblement national,IDG,1
68,Romania,Partidul Naţional Liberal,EPP,2
33,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
66,Portugal,Partido Socialista,S&D,1
44,Portugal,Partido Socialista,S&D,1
44,Portugal,Bloco de Esquerda,The Left,2
58,Croatia,Socijaldemokratska partija Hrvatske,S&D,1
47,France,Gauche républicaine et socialiste,The Left,1
52,Czech Republic,Independent,S&D,1
34,Bulgaria,Citizens for European Development of Bulgaria,EPP,2
47,Austria,Freiheitliche Partei Österreichs,IDG,2
53,Poland,Prawo i Sprawiedliwość,ECR,2
66,Lithuania,Tėvynės sąjunga-Lietuvos krikščionys demokratai,EPP,2
67,Greece,Nea Demokratia,EPP,2
49,Latvia,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',ECR,1
40,Denmark,Det Radikale Venstre,REG,1
70,France,Rassemblement national,IDG,1
54,Portugal,Partido do Centro Democrático Social-Partido Popular,EPP,2
41,Malta,Partit Nazzjonalista,EPP,2
53,Luxembourg,Déi Gréng - Les Verts,Greens/EFA,1
59,Germany,Independent,NI,2
65,Germany,DIE LINKE.,The Left,2
63,Bulgaria,Movement for Rights and Freedoms,REG,1
47,Estonia,Sotsiaaldemokraatlik Erakond,S&D,1
43,Italy,Fratelli d'Italia,ECR,2
65,Spain,Partido Popular,EPP,2
74,Poland,,S&D,1
63,United Kingdom,Conservative Party,ECR,3
48,United Kingdom,Liberal Democrats,REG,1
45,Hungary,Demokratikus Koalíció,S&D,1
38,Portugal,Partido Social Democrata,EPP,2
62,United Kingdom,The Brexit Party,NI,2
47,Spain,Partido Popular,EPP,2
55,United Kingdom,Labour Party,S&D,1
57,France,Les Républicains,EPP,2
55,Spain,Partido Socialista Obrero Español,S&D,1
47,Italy,Partito Democratico,S&D,1
65,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
50,Romania,Partidul Naţional Liberal,EPP,2
45,Poland,Prawo i Sprawiedliwość,ECR,2
58,Germany,Freie Wähler,REG,1
56,United Kingdom,The Brexit Party,NI,2
39,Romania,Partidul Naţional Liberal,EPP,2
40,Netherlands,Volkspartij voor Vrijheid en Democratie,REG,1
73,Spain,Independiente,REG,1
47,United Kingdom,Liberal Democrats,REG,1
36,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
71,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
79,United Kingdom,Liberal Democrats,REG,1
60,Romania,Partidul Social Democrat,S&D,1
57,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
54,Czech Republic,TOP 09 a Starostové,EPP,2
28,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
44,Finland,Vihreä liitto,Greens/EFA,1
35,Greece,Communist Party of Greece,NI,2
61,Slovenia,Nova Slovenija – Krščanski demokrati,EPP,2
32,Bulgaria,Citizens for European Development of Bulgaria,EPP,3
58,Ireland,Green Party,Greens/EFA,1
42,Germany,Freie Demokratische Partei,REG,1
68,Poland,Platforma Obywatelska,EPP,2
65,Lithuania,Lietuvos socialdemokratų partija,S&D,1
59,France,Rassemblement national,IDG,1
51,France,La France Insoumise,The Left,2
61,United Kingdom,The Brexit Party,NI,2
46,Estonia,Eesti Reformierakond,REG,1
55,Spain,Delegación Ciudadanos Europeos,REG,1
38,Italy,Lega,IDG,2
54,Cyprus,Movement for Social Democracy EDEK,S&D,1
45,Greece,Communist Party of Greece,NI,2
65,Greece,Coalition of the Radical Left,The Left,3
58,United Kingdom,The Brexit Party,NI,2
53,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
51,Italy,Independent,Greens/EFA,1
58,Belgium,Christen-Democratisch & Vlaams,EPP,2
73,Finland,Suomen Keskusta,REG,1
34,Czech Republic,PIRÁTI,Greens/EFA,1
44,France,La France Insoumise,The Left,2
32,Bulgaria,Bulgarian Socialist Party,S&D,1
43,Portugal,Partido Comunista Português,The Left,2
29,Portugal,Partido Social Democrata,EPP,2
22,Denmark,Socialistisk Folkeparti,Greens/EFA,1
54,Denmark,Det Radikale Venstre,REG,1
35,United Kingdom,Green Party,Greens/EFA,1
37,United Kingdom,The Brexit Party,NI,2
39,Italy,Partito Democratico,S&D,1
59,Croatia,Socijaldemokratska partija Hrvatske,S&D,1
57,Germany,Christlich Demokratische Union Deutschlands,EPP,2
37,Italy,Movimento 5 Stelle,NI,1
55,Spain,Izquierda Unida,The Left,2
45,France,,NI,1
41,Netherlands,Partij van de Arbeid,S&D,1
71,Italy,Independent,S&D,1
44,Romania,Uniunea Salvați România,REG,1
56,Portugal,Partido Socialista,S&D,1
40,Czech Republic,Starostové a nezávisli,EPP,2
49,Sweden,Moderaterna,EPP,2
47,Slovakia,Obyčajní ľudia a nezávislé osobnosti,EPP,2
33,United Kingdom,Liberal Democrats,REG,1
45,Czech Republic,TOP 09 a Starostové,EPP,2
44,Italy,Fratelli d'Italia,ECR,2
60,United Kingdom,The Brexit Party,NI,2
67,Slovakia,Slovak PATRIOT,NI,2
49,Bulgaria,Citizens for European Development of Bulgaria,EPP,2
41,Germany,Christlich Demokratische Union Deutschlands,EPP,2
31,Netherlands,Democraten 66,REG,1
65,Poland,Prawo i Sprawiedliwość,ECR,2
52,Portugal,Partido Social Democrata,EPP,2
62,Italy,Forza Italia,EPP,2
54,Austria,Sozialdemokratische Partei Österreichs,S&D,1
47,Spain,Izquierda Unida,The Left,2
50,Germany,Alternative für Deutschland,IDG,2
33,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
45,Spain,Esquerra Republicana de Catalunya,Greens/EFA,1
61,Belgium,Mouvement Réformateur,REG,1
65,Italy,Lega,IDG,2
74,France,Mouvement Radical Social-Libéral,REG,1
63,United Kingdom,Liberal Democrats,REG,1
67,France,Europe Écologie,Greens/EFA,1
56,France,,NI,1
73,Italy,Partito Democratico,S&D,1
62,Spain,Partido Socialista Obrero Español,S&D,1
50,Spain,PODEMOS,The Left,2
57,Spain,Ciudadanos – Partido de la Ciudadanía,REG,1
32,Hungary,Demokratikus Koalíció,S&D,1
53,Italy,Movimento 5 Stelle,NI,1
51,Netherlands,JA21,ECR,2
54,Netherlands,JA21,ECR,2
52,France,Europe Écologie,Greens/EFA,1
65,Lithuania,Lietuvos valstiečių ir žaliųjų sąjunga,Greens/EFA,1
59,France,Rassemblement national,IDG,1
64,United Kingdom,Green Party,Greens/EFA,1
54,United Kingdom,The Brexit Party,NI,2
48,Netherlands,Staatkundig Gereformeerde Partij,ECR,2
42,Spain,Partido Socialista Obrero Español,S&D,1
59,Poland,Prawo i Sprawiedliwość,ECR,2
47,Italy,Forza Italia,EPP,2
60,Spain,Partido Socialista Obrero Español,S&D,1
47,France,Les Républicains,EPP,2
72,Malta,Partit Laburista,S&D,1
38,Italy,Lega,IDG,2
60,Finland,Kansallinen Kokoomus,EPP,2
45,France,Europe Écologie,Greens/EFA,1
53,Denmark,Socialdemokratiet,S&D,1
51,Austria,Sozialdemokratische Partei Österreichs,S&D,1
45,Germany,DIE LINKE.,The Left,2
46,Austria,Österreichische Volkspartei,EPP,2
66,Germany,DIE LINKE.,The Left,2
37,Netherlands,Volkspartij voor Vrijheid en Democratie,REG,1
41,Germany,Christlich Demokratische Union Deutschlands,EPP,2
58,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
47,Germany,Christlich Demokratische Union Deutschlands,EPP,2
