Age,Country,Party,EPG,Vote
66,Slovakia,Centre-droit,S&D,2
55,France,Centre,EPP,2
72,France,NA,NI,2
52,Italy,Droite,IDG,2
65,United Kingdom,Centre-droit,S&D,2
46,France,Centre-droit,Greens/EFA,1
36,Italy,NA,Greens/EFA,1
32,Hungary,Centre,REG,2
57,Ireland,Centre-droit,Greens/EFA,1
31,Malta,Centre-droit,S&D,2
57,Poland,Centre,ECR,2
44,Malta,Centre-droit,S&D,2
52,Ireland,Droite,The Left,1
51,Italy,NA,Greens/EFA,1
39,United Kingdom,Centre-droit,S&D,2
38,Sweden,Centre-droit,S&D,2
49,France,Droite,EPP,2
67,Italy,Droite,IDG,2
50,United Kingdom,Droite,NI,1
68,Czech Republic,Droite,IDG,1
62,Italy,Centre-droit,S&D,3
36,France,Centre,REG,2
43,France,Centre-droit,Greens/EFA,1
43,Hungary,Droite,NI,2
41,France,Centre-droit,Greens/EFA,1
44,United Kingdom,Droite,NI,1
36,Germany,Gauche,The Left,1
44,Germany,Gauche,Greens/EFA,1
54,Hungary,Droite,NI,2
44,Czech Republic,Centre,REG,2
48,Hungary,Centre-droit,S&D,2
62,United Kingdom,Centre,NI,1
32,Germany,Centre-droit,EPP,2
33,Hungary,Centre,REG,2
51,Italy,NA,NI,2
51,Italy,Centre,EPP,2
58,United Kingdom,Centre-droit,Greens/EFA,1
51,Italy,Droite,IDG,2
34,Germany,Centre,EPP,2
57,Germany,Centre,EPP,2
44,Netherlands,Centre-droit,Greens/EFA,1
62,United Kingdom,NA,NI,3
62,Netherlands,Droite,ECR,2
64,Germany,Gauche,The Left,1
38,Germany,Centre,REG,2
45,Germany,Centre-droit,S&D,2
55,Spain,Droite,EPP,2
61,United Kingdom,Centre-droit,Greens/EFA,1
37,Italy,Centre-droit,Greens/EFA,1
49,Slovenia,Centre-droit,S&D,2
53,Romania,Centre,EPP,2
56,United Kingdom,Droite,NI,1
54,France,Centre,REG,2
42,Sweden,Centre,REG,2
53,Portugal,Droite,EPP,2
57,Italy,Centre-droit,S&D,3
37,Italy,Centre,NI,1
42,Portugal,Droite,The Left,1
58,Germany,Droite,IDG,3
51,Italy,Droite,ECR,2
70,Ireland,Centre,EPP,2
48,Ireland,NA,The Left,1
48,Croatia,Centre-droit,REG,2
63,Poland,Centre,ECR,2
51,Cyprus,Centre,EPP,2
60,United Kingdom,Droite,NI,1
60,Sweden,Centre-droit,S&D,2
35,Denmark,Centre-droit,S&D,2
57,Denmark,Centre,REG,2
60,Germany,Centre,EPP,2
50,Hungary,Droite,NI,2
51,Spain,Centre-droit,S&D,2
32,Austria,Centre,REG,2
48,Italy,Droite,IDG,3
43,Spain,Centre-droit,S&D,2
43,Spain,Centre-droit,S&D,2
46,Spain,Centre-droit,S&D,2
53,Spain,Centre,REG,2
59,Germany,Centre-droit,S&D,2
57,Cyprus,Gauche,The Left,1
46,Greece,Gauche,The Left,1
56,Germany,Centre,EPP,2
43,Romania,Centre,REG,2
46,Italy,Centre,NI,1
58,United Kingdom,Centre,REG,2
51,Germany,Gauche,Greens/EFA,1
64,United Kingdom,Centre-droit,S&D,2
47,United Kingdom,Droite,NI,1
68,Luxembourg,Centre,REG,2
48,Spain,Centre-droit,S&D,2
56,Spain,Droite,EPP,2
56,Italy,Droite,IDG,2
66,Romania,Centre,S&D,2
27,Czech Republic,Centre-droit,Greens/EFA,1
58,United Kingdom,Centre-droit,S&D,2
44,Slovenia,Centre-droit,REG,2
55,France,Centre,REG,2
52,Italy,Centre-droit,S&D,1
36,Portugal,NA,Greens/EFA,1
69,France,Centre,REG,2
44,Portugal,Gauche,The Left,1
43,Hungary,Centre,NI,2
48,Hungary,Droite,NI,2
55,United Kingdom,Droite,NI,1
50,Germany,Gauche,Greens/EFA,1
53,Slovakia,NA,S&D,2
60,Finland,Droite,IDG,3
59,Poland,Centre,EPP,2
49,United Kingdom,Centre,ECR,2
38,Luxembourg,Centre,EPP,2
59,Germany,Gauche,Greens/EFA,1
64,Romania,Centre,EPP,2
34,France,Centre,REG,2
52,Netherlands,Gauche,The Left,1
65,Finland,Centre-droit,S&D,2
71,Germany,Gauche,Greens/EFA,1
40,Czech Republic,Centre,REG,2
58,Germany,Centre-droit,EPP,2
56,Sweden,Centre-droit,Greens/EFA,1
27,Spain,Centre-droit,S&D,2
58,United Kingdom,Centre,REG,2
62,United Kingdom,Centre-droit,S&D,2
50,Bulgaria,Gauche,S&D,1
72,Poland,Centre,EPP,2
41,Finland,Droite,IDG,3
36,Sweden,Centre-droit,S&D,2
57,Netherlands,Centre,REG,2
53,France,Centre-droit,Greens/EFA,1
61,Germany,Centre,EPP,2
35,Poland,Droite,ECR,2
46,Hungary,Droite,NI,2
46,Poland,Centre,EPP,2
54,United Kingdom,Centre-droit,S&D,2
58,United Kingdom,Droite,NI,1
47,France,Droite,IDG,2
31,Slovenia,Centre-droit,REG,2
67,Poland,Centre,ECR,1
64,France,Droite,IDG,2
68,Latvia,Centre,EPP,2
45,Bulgaria,Centre,EPP,2
50,Sweden,Centre,REG,2
54,Finland,Centre,REG,2
61,France,Centre,REG,2
39,Germany,Gauche,Greens/EFA,1
68,Ireland,Centre,EPP,2
54,Poland,Droite,ECR,2
43,United Kingdom,Centre-droit,S&D,2
36,Czech Republic,Centre,REG,2
38,Poland,NA,S&D,2
34,Sweden,Centre,EPP,2
50,Greece,Gauche,The Left,1
51,Croatia,NA,NI,3
39,Czech Republic,Droite,The Left,1
53,Poland,Centre,ECR,2
45,Hungary,Droite,NI,2
58,Greece,Gauche,The Left,1
40,Czech Republic,Centre,REG,2
53,Bulgaria,Centre-droit,EPP,2
67,Poland,Centre,ECR,2
64,Lithuania,Droite,EPP,2
49,Sweden,Centre-droit,Greens/EFA,1
64,Germany,Droite,IDG,3
48,Finland,Centre-droit,S&D,2
64,Poland,Centre,ECR,2
35,Greece,Centre,EPP,2
35,Bulgaria,Centre,REG,2
45,Germany,Gauche,Greens/EFA,1
41,France,Centre-droit,S&D,1
57,Belgium,Gauche,Greens/EFA,1
45,Netherlands,Droite,EPP,2
56,France,Centre-droit,S&D,2
62,France,Droite,IDG,2
47,Sweden,Centre,EPP,2
71,Poland,Centre,ECR,2
68,Portugal,Centre-droit,S&D,2
36,Netherlands,Droite,EPP,2
72,Poland,NA,S&D,1
43,Germany,Centre,EPP,2
53,Italy,Droite,IDG,2
56,France,Centre,REG,2
49,United Kingdom,Centre,REG,2
35,Spain,Centre-droit,S&D,2
59,Spain,Centre-droit,S&D,2
63,United Kingdom,Droite,NI,1
40,Spain,Centre-droit,S&D,2
49,Germany,Centre,EPP,2
61,Ireland,Centre,EPP,2
66,United Kingdom,Centre,ECR,2
49,United Kingdom,Centre-droit,Greens/EFA,1
45,Spain,Centre-droit,S&D,2
30,Spain,Centre-droit,S&D,2
62,France,Droite,IDG,2
66,Portugal,Centre-droit,S&D,2
44,Portugal,Centre-droit,S&D,2
44,Portugal,Gauche,The Left,1
58,Cyprus,Centre-droit,S&D,3
52,Czech Republic,NA,S&D,2
34,Bulgaria,Centre-droit,EPP,2
53,Poland,Centre,ECR,2
66,Lithuania,Droite,EPP,2
67,Greece,Centre,EPP,2
49,Latvia,Droite,ECR,2
40,Denmark,Centre,REG,3
54,Portugal,Gauche,EPP,2
41,Malta,Droite,EPP,2
53,Luxembourg,Centre-droit,Greens/EFA,1
59,Germany,NA,NI,3
63,Bulgaria,Centre,REG,2
47,Estonia,Centre-droit,S&D,2
65,Spain,Droite,EPP,2
74,Poland,NA,S&D,2
63,United Kingdom,Centre,ECR,3
48,United Kingdom,Centre,REG,3
62,United Kingdom,Droite,NI,1
47,Spain,Droite,EPP,2
55,United Kingdom,Centre-droit,S&D,3
55,Spain,Centre-droit,S&D,2
45,Poland,Centre,ECR,2
58,Germany,Centre,REG,2
56,United Kingdom,Droite,NI,1
39,Romania,Centre,EPP,2
47,United Kingdom,Centre,REG,2
79,United Kingdom,Centre,REG,2
60,Romania,Centre-droit,S&D,2
57,Germany,Centre-droit,EPP,2
54,Czech Republic,Centre,EPP,2
44,Finland,Centre-droit,Greens/EFA,1
35,Greece,Centre,NI,1
53,Germany,Centre-droit,S&D,2
32,Bulgaria,Centre-droit,EPP,2
58,Ireland,Centre-droit,Greens/EFA,1
42,Germany,Centre,REG,2
68,Poland,Centre,EPP,2
65,Lithuania,Centre-droit,S&D,1
59,France,Droite,IDG,2
51,France,Gauche,The Left,1
61,United Kingdom,Droite,NI,1
55,Spain,Centre,REG,1
39,United Kingdom,Centre-droit,S&D,2
38,Italy,Droite,IDG,2
45,Greece,Centre,NI,1
65,Greece,Gauche,The Left,1
63,Italy,Droite,EPP,2
58,United Kingdom,Droite,NI,1
53,Germany,Gauche,Greens/EFA,1
58,Belgium,Centre,EPP,2
34,Czech Republic,Centre-droit,Greens/EFA,1
44,France,Gauche,The Left,1
43,Portugal,Droite,The Left,1
22,Denmark,Gauche,Greens/EFA,1
54,Denmark,Centre,REG,2
35,United Kingdom,Centre-droit,Greens/EFA,1
37,United Kingdom,Droite,NI,1
39,Italy,Centre-droit,S&D,1
59,Croatia,Centre-droit,S&D,2
37,Italy,Centre,NI,1
55,Spain,Gauche,The Left,1
41,Netherlands,Centre-droit,S&D,2
71,Italy,NA,S&D,1
56,Portugal,Centre-droit,S&D,2
60,Romania,Centre-droit,S&D,2
49,Sweden,Centre,EPP,2
47,Slovakia,Centre,EPP,2
33,United Kingdom,Centre,REG,2
45,Czech Republic,Centre,EPP,2
60,United Kingdom,Droite,NI,1
31,Netherlands,Centre,REG,3
65,Poland,Centre,ECR,2
52,Portugal,Droite,EPP,2
62,Italy,Droite,EPP,2
47,Spain,Gauche,The Left,1
50,Germany,Droite,IDG,3
33,Germany,Gauche,Greens/EFA,1
31,Croatia,Droite,EPP,2
45,Spain,Centre,Greens/EFA,1
61,Belgium,Centre,REG,2
65,Italy,Droite,IDG,2
74,France,Centre,REG,2
67,France,Centre-droit,Greens/EFA,1
56,France,NA,NI,2
62,Spain,Centre-droit,S&D,2
57,Spain,Centre,REG,2
32,Hungary,Centre-droit,S&D,2
53,Italy,Centre,NI,1
52,France,Centre-droit,Greens/EFA,1
65,Lithuania,Centre,Greens/EFA,1
59,France,Droite,IDG,2
64,United Kingdom,Centre-droit,Greens/EFA,1
54,United Kingdom,Droite,NI,1
48,Netherlands,Droite,ECR,2
42,Spain,Centre-droit,S&D,2
59,Poland,Centre,ECR,2
47,Italy,Droite,EPP,2
60,Spain,Centre-droit,S&D,2
47,France,Droite,EPP,2
52,Portugal,Centre-droit,S&D,2
38,Italy,Droite,IDG,2
72,Poland,Centre,ECR,2
45,France,Centre-droit,Greens/EFA,1
53,Denmark,Centre-droit,S&D,2
45,Germany,Gauche,The Left,1
46,Austria,Centre-droit,EPP,2
66,Germany,Gauche,The Left,1
37,Netherlands,Centre,REG,2
47,Germany,Centre,EPP,2
57,United Kingdom,Centre-droit,Greens/EFA,1
35,France,Centre,REG,2
36,Luxembourg,NA,REG,2
34,Germany,NA,Greens/EFA,1
57,Poland,Centre,EPP,2
58,Portugal,Centre-droit,S&D,2
34,Sweden,Centre,EPP,2
60,Bulgaria,Droite,ECR,2
54,Italy,Centre-droit,S&D,1
57,Czech Republic,Centre,EPP,2
49,Spain,Centre,REG,2
44,Poland,NA,Greens/EFA,2
59,Slovakia,Centre,EPP,2
38,Romania,Centre,REG,1
41,Romania,Centre,REG,1
59,Hungary,Droite,EPP,2
57,Poland,Centre,ECR,2
67,Italy,Droite,EPP,2
41,Italy,Droite,IDG,2
34,United Kingdom,Droite,NI,1
42,Romania,Centre,ECR,2
38,Austria,Centre-droit,EPP,2
56,United Kingdom,Droite,NI,1
46,Italy,Centre-droit,S&D,3
53,France,Centre,REG,1
39,Romania,Centre,EPP,2
62,Croatia,Droite,ECR,2
55,Slovenia,Droite,EPP,2
64,Czech Republic,Centre,ECR,2
45,Hungary,Droite,NI,2
33,France,Centre-droit,Greens/EFA,1
40,Spain,Gauche,The Left,1
51,Austria,Centre-droit,Greens/EFA,1
51,Belgium,Centre-droit,S&D,2
42,Belgium,Droite,IDG,2
75,United Kingdom,Centre,ECR,2
31,Netherlands,Centre-droit,Greens/EFA,1
48,Belgium,Centre,REG,2
38,France,Centre,REG,2
56,Germany,Centre,EPP,2
67,Belgium,Centre,REG,2
40,Spain,Droite,The Left,1
37,Denmark,Gauche,The Left,1
43,Romania,Centre,EPP,2
50,Denmark,Centre-droit,S&D,1
48,Finland,Droite,EPP,2
38,Bulgaria,Gauche,S&D,2
52,United Kingdom,Centre,REG,1
58,Austria,Centre-droit,S&D,2
59,Czech Republic,Centre,ECR,1
53,United Kingdom,Centre,REG,2
64,Greece,Centre,EPP,2
55,Czech Republic,Centre,ECR,2
65,Ireland,Droite,The Left,1
33,Ireland,Centre,EPP,1
51,Sweden,Centre,EPP,2
63,United Kingdom,Centre-droit,S&D,2
63,Poland,Centre,ECR,2
48,Germany,Centre-droit,EPP,2
50,United Kingdom,Droite,NI,1
73,United Kingdom,Droite,NI,1
58,Austria,Centre-droit,Greens/EFA,1
56,Romania,Centre,EPP,2
57,Austria,Centre-droit,EPP,2
59,Luxembourg,Centre,EPP,2
57,Poland,Centre,ECR,2
49,France,Centre-droit,REG,1
46,France,Centre,REG,2
56,Bulgaria,Gauche,S&D,1
44,France,Centre,REG,2
55,Poland,Centre,ECR,2
49,Italy,Droite,IDG,2
34,Italy,Droite,IDG,2
60,Spain,Droite,EPP,2
67,Germany,Droite,IDG,3
63,Spain,Droite,EPP,2
61,Portugal,Centre-droit,S&D,2
58,Slovenia,Droite,EPP,2
54,Italy,Centre,REG,3
49,Spain,Droite,NI,1
66,Romania,Centre,EPP,2
58,Spain,Droite,NI,1
61,United Kingdom,Centre-droit,Greens/EFA,1
39,Austria,Centre-droit,EPP,2
