Age,Country,Party,EPG,Vote
69,France,Centre,REG,3
58,France,Centre-droit,S&D,1
44,Portugal,Gauche,The Left,1
41,Sweden,Centre-droit,S&D,2
43,Hungary,Centre,NI,1
52,Hungary,Droite,NI,2
31,Germany,Centre,REG,2
50,Germany,Gauche,Greens/EFA,1
53,Austria,Droite,IDG,3
53,Slovakia,NA,S&D,2
60,Finland,Droite,IDG,1
59,Poland,Centre,EPP,2
38,Luxembourg,Centre,EPP,2
59,Germany,Gauche,Greens/EFA,1
65,Finland,Centre-droit,Greens/EFA,1
64,Romania,Centre,EPP,2
34,France,Centre,REG,2
52,Netherlands,Gauche,The Left,1
54,Austria,Centre-droit,S&D,1
65,Finland,Centre-droit,S&D,2
47,Germany,Centre,EPP,2
71,Germany,Gauche,Greens/EFA,1
46,Poland,Centre,EPP,2
40,Czech Republic,Centre,REG,2
58,Germany,Centre-droit,EPP,2
43,Slovakia,Centre,REG,3
56,Sweden,Centre-droit,Greens/EFA,1
27,Spain,Centre-droit,S&D,2
62,France,Droite,EPP,2
50,Bulgaria,Gauche,S&D,2
72,Poland,Centre,EPP,2
41,Finland,Droite,IDG,1
36,Netherlands,Centre,REG,2
48,Latvia,Centre,REG,2
36,Sweden,Centre-droit,S&D,2
57,Netherlands,Centre,REG,2
53,France,Centre-droit,Greens/EFA,1
61,Germany,Centre,EPP,2
62,Lithuania,NA,Greens/EFA,1
35,Poland,Droite,ECR,2
63,France,Droite,IDG,3
59,France,Droite,IDG,3
46,Hungary,Droite,NI,2
46,Poland,Centre,EPP,2
60,Netherlands,Centre-droit,S&D,1
47,France,Droite,IDG,3
31,Slovenia,Centre-droit,REG,2
62,Lithuania,Droite,EPP,2
62,Slovakia,Centre,ECR,2
64,France,Droite,IDG,3
42,Greece,Centre-droit,S&D,3
58,Poland,Centre,EPP,2
58,Estonia,Centre-droit,S&D,2
68,Latvia,Centre,EPP,2
54,Germany,Centre-droit,S&D,2
45,Bulgaria,Centre,EPP,2
40,Belgium,Centre,ECR,2
63,Austria,Centre-droit,EPP,2
41,France,Centre,REG,2
50,Sweden,Centre,REG,2
54,Poland,Centre,ECR,2
54,Finland,Centre,REG,2
61,Greece,Centre,EPP,2
52,Ireland,Centre-droit,REG,2
61,France,Centre,REG,2
39,Germany,Gauche,Greens/EFA,1
68,Ireland,Centre,EPP,2
54,Poland,Droite,ECR,2
61,Cyprus,Gauche,The Left,1
57,Poland,Centre,ECR,2
36,Czech Republic,Centre,REG,2
30,Denmark,Droite,IDG,3
38,Poland,NA,S&D,2
34,Sweden,Centre,EPP,2
50,Greece,Gauche,The Left,1
40,Czech Republic,Centre-droit,Greens/EFA,1
51,Croatia,NA,NI,1
39,Czech Republic,Droite,The Left,1
61,Greece,NA,NI,1
64,Poland,Centre,EPP,2
53,Poland,Centre,ECR,2
30,Germany,Centre,REG,2
45,Hungary,Droite,NI,2
63,Germany,Centre-droit,S&D,1
67,Greece,Gauche,The Left,1
58,Greece,Gauche,The Left,1
40,Czech Republic,Centre,REG,2
53,Bulgaria,Centre-droit,EPP,2
43,Germany,Droite,IDG,2
67,Poland,Centre,ECR,2
64,Germany,Centre-droit,S&D,2
61,Poland,Centre,ECR,2
64,Lithuania,Droite,EPP,2
49,Sweden,Centre-droit,Greens/EFA,1
48,Finland,Centre-droit,S&D,2
64,Poland,Centre,ECR,2
35,Greece,Centre,EPP,2
68,Greece,NA,REG,2
35,Bulgaria,Centre,REG,2
45,Germany,Gauche,Greens/EFA,1
41,France,Centre-droit,S&D,1
57,Belgium,Gauche,Greens/EFA,1
55,Italy,Droite,IDG,2
65,Germany,Centre-droit,S&D,2
45,Netherlands,Droite,EPP,2
42,France,Droite,IDG,3
56,France,Centre-droit,S&D,1
62,France,Droite,IDG,3
43,France,Droite,IDG,3
47,Sweden,Centre,EPP,2
71,Poland,Centre,ECR,2
68,Portugal,Centre-droit,S&D,2
36,Netherlands,Droite,EPP,2
69,Poland,Centre,EPP,2
72,Poland,NA,S&D,2
55,Germany,Centre,EPP,2
54,Germany,Droite,IDG,2
43,Germany,Centre,EPP,2
53,Italy,Droite,IDG,2
56,France,Centre,REG,2
56,Denmark,Centre,REG,2
35,Spain,Centre-droit,S&D,2
59,Spain,Centre-droit,S&D,2
76,Spain,Droite,EPP,2
40,Spain,Centre-droit,S&D,2
54,Poland,Centre,EPP,2
50,Belgium,NA,EPP,3
49,Germany,Centre,EPP,2
29,Estonia,Droite,IDG,3
45,Spain,Centre-droit,S&D,2
62,Lithuania,NA,EPP,3
30,Spain,Centre-droit,S&D,2
45,Romania,Centre-droit,S&D,2
64,Netherlands,Droite,EPP,3
41,Austria,Centre-droit,EPP,2
62,France,Droite,IDG,3
68,Romania,Centre,EPP,2
33,Germany,Gauche,Greens/EFA,1
66,Portugal,Centre-droit,S&D,2
44,Portugal,Centre-droit,S&D,2
52,Italy,Droite,EPP,2
58,Croatia,Centre-droit,S&D,2
47,France,Gauche,The Left,1
58,Cyprus,Centre-droit,S&D,2
52,Czech Republic,NA,S&D,2
34,Bulgaria,Centre-droit,EPP,2
47,Austria,Droite,IDG,3
53,Poland,Centre,ECR,2
66,Lithuania,Droite,EPP,2
67,Greece,Centre,EPP,2
40,Denmark,Centre,REG,2
70,France,Droite,IDG,3
54,Portugal,Gauche,EPP,2
41,Malta,Droite,EPP,2
53,Luxembourg,Centre-droit,Greens/EFA,1
59,Germany,NA,NI,2
63,Bulgaria,Centre,REG,2
47,Estonia,Centre-droit,S&D,2
43,Italy,Droite,ECR,2
65,Spain,Droite,EPP,2
74,Poland,NA,S&D,2
44,Finland,Gauche,The Left,1
45,Hungary,Centre-droit,S&D,2
38,Portugal,Droite,EPP,2
47,Spain,Droite,EPP,2
57,France,Droite,EPP,2
55,Spain,Centre-droit,S&D,2
47,Italy,Centre-droit,S&D,1
65,Germany,Centre-droit,EPP,2
45,Poland,Centre,ECR,2
58,Germany,Centre,REG,2
39,Romania,Centre,EPP,2
40,Netherlands,Centre,REG,2
73,Spain,NA,REG,2
36,Germany,Gauche,Greens/EFA,1
71,Germany,Centre-droit,S&D,2
57,Germany,Centre-droit,EPP,2
54,Czech Republic,Centre,EPP,2
28,Germany,Gauche,Greens/EFA,1
44,Finland,Centre-droit,Greens/EFA,1
35,Greece,Centre,NI,2
53,Germany,Centre-droit,S&D,1
61,Slovenia,Centre,EPP,2
32,Bulgaria,Centre-droit,EPP,2
58,Ireland,Centre-droit,Greens/EFA,1
42,Germany,Centre,REG,2
68,Poland,Centre,EPP,2
65,Lithuania,Centre-droit,S&D,2
59,France,Droite,IDG,3
51,France,Gauche,The Left,1
55,Spain,Centre,REG,2
38,Italy,Droite,IDG,2
54,Cyprus,Centre-droit,S&D,2
45,Greece,Centre,NI,2
65,Greece,Gauche,The Left,1
53,Germany,Gauche,Greens/EFA,1
51,Italy,NA,Greens/EFA,1
58,Belgium,Centre,EPP,2
73,Finland,Centre,REG,2
34,Czech Republic,Centre-droit,Greens/EFA,1
44,France,Gauche,The Left,1
32,Bulgaria,Gauche,S&D,2
43,Portugal,Droite,The Left,1
29,Portugal,Droite,EPP,2
22,Denmark,Gauche,Greens/EFA,1
54,Denmark,Centre,REG,2
39,Italy,Centre-droit,S&D,1
59,Croatia,Centre-droit,S&D,2
57,Germany,Centre,EPP,2
61,Finland,Droite,EPP,2
37,Italy,Centre,NI,1
41,Netherlands,Centre-droit,S&D,2
71,Italy,NA,S&D,1
44,Romania,Centre,REG,2
56,Portugal,Centre-droit,S&D,2
60,Romania,Centre-droit,S&D,2
40,Czech Republic,Centre,EPP,2
47,Slovakia,Centre,EPP,2
47,Poland,Centre,ECR,2
45,Czech Republic,Centre,EPP,2
44,Italy,Droite,ECR,3
67,Slovakia,Droite,NI,1
49,Bulgaria,Centre-droit,EPP,2
41,Germany,Centre,EPP,2
31,Netherlands,Centre,REG,2
65,Poland,Centre,ECR,2
52,Portugal,Droite,EPP,2
54,Austria,Centre-droit,S&D,1
47,Spain,Gauche,The Left,1
50,Germany,Droite,IDG,2
33,Germany,Gauche,Greens/EFA,1
31,Croatia,Droite,EPP,2
45,Spain,Centre,Greens/EFA,1
61,Belgium,Centre,REG,2
65,Italy,Droite,IDG,2
74,France,Centre,REG,2
67,France,Centre-droit,Greens/EFA,1
56,France,NA,NI,3
73,Italy,Centre-droit,S&D,1
62,Spain,Centre-droit,S&D,2
50,Spain,Droite,The Left,1
57,Spain,Centre,REG,2
32,Hungary,Centre-droit,S&D,2
53,Italy,Centre,NI,1
51,Netherlands,Droite,ECR,2
54,Netherlands,Droite,ECR,2
52,France,Centre-droit,Greens/EFA,1
65,Lithuania,Centre,Greens/EFA,1
59,France,Droite,IDG,3
48,Netherlands,Droite,ECR,2
42,Spain,Centre-droit,S&D,2
59,Poland,Centre,ECR,2
47,Italy,Droite,EPP,2
47,France,Droite,EPP,2
72,Malta,Centre-droit,S&D,2
52,Portugal,Centre-droit,S&D,1
38,Italy,Droite,IDG,2
45,France,Centre-droit,Greens/EFA,1
53,Denmark,Centre-droit,S&D,2
51,Austria,Centre-droit,S&D,1
45,Germany,Gauche,The Left,1
46,Austria,Centre-droit,EPP,2
48,Germany,Centre,EPP,2
66,Germany,Gauche,The Left,1
37,Netherlands,Centre,REG,2
41,Germany,Centre,EPP,2
58,Germany,Centre-droit,S&D,3
47,Germany,Centre,EPP,2
48,Germany,Centre,EPP,2
35,France,Centre,REG,2
36,Luxembourg,NA,REG,2
45,Austria,Centre-droit,S&D,1
57,Poland,Centre,EPP,2
58,Portugal,Centre-droit,S&D,2
36,Slovakia,Centre,REG,2
42,Germany,Centre,EPP,2
30,Croatia,Droite,NI,1
60,Germany,Centre-droit,S&D,2
34,Sweden,Centre,EPP,2
54,Italy,Centre-droit,S&D,1
57,Czech Republic,Centre,EPP,2
38,Croatia,Droite,EPP,2
49,Spain,Centre,REG,2
55,Germany,Gauche,NI,1
44,Poland,NA,Greens/EFA,2
70,Italy,Droite,ECR,3
54,Bulgaria,Gauche,S&D,2
59,Slovakia,Centre,EPP,2
38,Romania,Centre,REG,2
50,Sweden,Droite,ECR,2
59,Netherlands,Centre-droit,Greens/EFA,1
41,Romania,Centre,REG,2
59,Hungary,Droite,EPP,2
57,Poland,Centre,ECR,3
67,Italy,Droite,EPP,2
53,Netherlands,Centre-droit,S&D,1
57,Belgium,Centre-droit,S&D,1
41,Italy,Droite,IDG,2
48,Netherlands,Centre-droit,S&D,1
42,Romania,Centre,ECR,2
62,Spain,Droite,ECR,2
38,Austria,Centre-droit,EPP,2
66,Poland,NA,REG,2
46,Italy,Centre-droit,S&D,3
42,Sweden,Centre,EPP,2
55,Poland,Centre,ECR,2
70,Italy,Centre-droit,S&D,1
53,France,Centre,REG,2
39,Romania,Centre,EPP,2
55,Lithuania,Centre,ECR,2
62,Croatia,Droite,ECR,2
55,Slovenia,Droite,EPP,2
54,Estonia,Centre-droit,REG,2
75,Finland,Centre,REG,2
64,Czech Republic,Centre,ECR,2
33,France,Centre-droit,Greens/EFA,1
33,Italy,Droite,IDG,2
63,France,Centre,REG,2
64,Hungary,Droite,NI,2
45,Romania,Centre,REG,2
53,Romania,Centre-droit,S&D,1
36,Slovakia,Droite,NI,1
45,Hungary,Centre-droit,S&D,2
40,Spain,Gauche,The Left,1
38,Spain,Gauche,Greens/EFA,1
44,Latvia,Centre-droit,S&D,2
61,Lithuania,Centre,NI,2
68,Latvia,Centre,EPP,2
51,Austria,Centre-droit,Greens/EFA,1
51,Belgium,Centre-droit,S&D,2
42,Belgium,Droite,IDG,3
31,Netherlands,Centre-droit,Greens/EFA,1
48,Belgium,Centre,REG,2
38,France,Centre,REG,2
56,Germany,Centre,EPP,2
54,Austria,Droite,IDG,3
40,Spain,Droite,The Left,1
37,Denmark,Gauche,The Left,1
43,Romania,Centre,EPP,2
50,Denmark,Centre-droit,S&D,2
48,Finland,Droite,EPP,2
38,Bulgaria,Gauche,S&D,2
58,Austria,Centre-droit,S&D,1
50,Germany,Gauche,Greens/EFA,1
59,Czech Republic,Centre,ECR,2
55,Czech Republic,Centre,ECR,2
57,Italy,Droite,EPP,2
65,Ireland,Droite,The Left,1
33,Ireland,Centre,EPP,2
57,Germany,Centre,EPP,2
51,Sweden,Centre,EPP,2
63,Poland,Centre,ECR,2
38,Sweden,Droite,ECR,2
52,Denmark,Centre,EPP,2
63,Germany,Centre,EPP,2
58,Austria,Centre-droit,Greens/EFA,1
41,Slovakia,Centre,REG,2
56,Romania,Centre,EPP,2
57,Austria,Centre-droit,EPP,2
59,Luxembourg,Centre,EPP,2
57,Poland,Centre,ECR,2
35,Germany,Centre-droit,S&D,2
34,Netherlands,Centre-droit,S&D,1
49,France,Centre-droit,REG,1
46,France,Centre,REG,2
56,Bulgaria,Gauche,S&D,2
44,France,Centre,REG,2
57,Czech Republic,Centre,ECR,2
55,Poland,Centre,ECR,2
49,Italy,Droite,IDG,2
34,Italy,Droite,IDG,2
60,Spain,Droite,EPP,2
70,Latvia,Gauche,NI,1
41,Czech Republic,Centre,EPP,2
62,Latvia,Droite,ECR,2
67,Germany,Droite,IDG,2
56,Poland,Centre,ECR,2
63,Spain,Droite,EPP,2
61,Portugal,Centre-droit,S&D,2
50,Croatia,Droite,EPP,2
42,Italy,NA,REG,1
58,Slovenia,Droite,EPP,2
54,Italy,Centre,REG,2
57,Luxembourg,Centre-droit,S&D,2
49,Spain,Droite,NI,1
52,Croatia,Droite,EPP,2
66,Romania,Centre,EPP,2
58,Spain,Droite,NI,1
28,Finland,Centre-droit,Greens/EFA,1
53,Ireland,Centre-droit,REG,2
61,Italy,Droite,ECR,3
48,France,Centre,REG,2
61,Ireland,Centre,EPP,2
36,Sweden,Centre-droit,Greens/EFA,1
45,Spain,Droite,ECR,1
49,Italy,Droite,EPP,2
52,France,Centre,REG,2
63,France,Centre-droit,Greens/EFA,1
53,France,Droite,IDG,3
48,Slovakia,Centre,EPP,3
59,Spain,Droite,EPP,2
48,France,Centre-droit,S&D,2
35,Romania,Centre-droit,S&D,2
63,Spain,Droite,NI,1
46,Spain,Centre-droit,S&D,2
39,Austria,Centre-droit,EPP,2
34,Italy,Droite,ECR,2
41,Poland,Centre,ECR,2
53,Estonia,Droite,EPP,2
38,Spain,Centre,REG,2
39,Netherlands,Centre,REG,2
47,Austria,Centre-droit,Greens/EFA,1
