Age,Country,Party,EPG,Vote
42,France,Centre-droit,Greens/EFA,1
42,Hungary,Droite,NI,1
43,Germany,Gauche,Greens/EFA,1
43,Czech Republic,Centre,REG,2
47,Hungary,Centre-droit,S&D,1
31,Germany,Centre-droit,EPP,1
32,Hungary,Centre,REG,2
50,Italy,NA,NI,1
50,Italy,Centre,EPP,1
50,Italy,Droite,IDG,1
55,Poland,Centre,EPP,1
56,Spain,Centre-droit,S&D,1
38,Austria,Centre-droit,EPP,1
44,Germany,Centre-droit,S&D,1
54,Spain,Droite,EPP,1
60,United Kingdom,Centre-droit,Greens/EFA,3
36,Italy,Centre-droit,Greens/EFA,1
48,Slovenia,Centre-droit,S&D,1
53,France,Centre,REG,2
40,Spain,Centre-droit,S&D,1
57,Germany,Droite,IDG,1
43,Italy,Droite,ECR,1
50,Italy,Droite,ECR,1
47,Croatia,Centre-droit,REG,2
50,Cyprus,Centre,EPP,1
59,United Kingdom,Droite,NI,1
26,Greece,Droite,ECR,1
45,Poland,Centre,EPP,1
43,Belgium,Centre,EPP,1
59,Sweden,Centre-droit,S&D,1
31,Italy,Centre,NI,1
56,Denmark,Centre,REG,2
59,Germany,Centre,EPP,1
49,Hungary,Droite,NI,1
31,Austria,Centre,REG,2
42,Spain,Centre-droit,S&D,1
42,Spain,Centre-droit,S&D,1
44,Spain,Centre-droit,S&D,1
63,France,Droite,IDG,1
51,Germany,Gauche,Greens/EFA,1
51,Italy,Centre,NI,1
45,Italy,Centre,NI,1
57,United Kingdom,Centre,REG,2
37,United Kingdom,Droite,NI,1
44,Germany,Centre,REG,2
40,France,Centre-droit,S&D,1
43,Spain,Centre-droit,S&D,1
47,Spain,Centre-droit,S&D,1
55,Spain,Droite,EPP,1
55,Italy,Droite,IDG,1
65,Romania,Centre,S&D,1
26,Czech Republic,Centre-droit,Greens/EFA,1
43,Slovenia,Centre-droit,REG,3
54,France,Centre,REG,3
51,Italy,Centre-droit,S&D,1
57,France,Centre-droit,S&D,1
43,Portugal,Gauche,The Left,2
40,Sweden,Centre-droit,S&D,1
42,Hungary,Centre,NI,1
51,Hungary,Droite,NI,1
47,Hungary,Droite,NI,1
30,Germany,Centre,REG,2
49,Germany,Gauche,Greens/EFA,1
52,Slovakia,NA,S&D,1
58,Poland,Centre,EPP,1
58,Germany,Gauche,Greens/EFA,1
64,Finland,Centre-droit,Greens/EFA,1
63,Romania,Centre,EPP,1
33,France,Centre,REG,2
53,Austria,Centre-droit,S&D,1
45,Poland,Centre,EPP,1
57,Germany,Centre-droit,EPP,1
55,Sweden,Centre-droit,Greens/EFA,1
57,Hungary,Droite,EPP,1
26,Spain,Centre-droit,S&D,1
39,United Kingdom,Centre,REG,2
57,United Kingdom,Centre,REG,2
61,United Kingdom,Centre-droit,S&D,1
49,Bulgaria,Gauche,S&D,1
71,Poland,Centre,EPP,1
40,Finland,Droite,IDG,1
47,Latvia,Centre,REG,2
35,Sweden,Centre-droit,S&D,1
56,Netherlands,Centre,REG,2
58,France,Droite,IDG,1
45,Poland,Centre,EPP,1
53,United Kingdom,Centre-droit,S&D,1
59,Netherlands,Centre-droit,S&D,1
57,United Kingdom,Droite,NI,1
66,Poland,Centre,ECR,1
57,Poland,Centre,EPP,1
44,Bulgaria,Centre,EPP,1
62,Austria,Centre-droit,EPP,1
40,France,Centre,REG,2
49,Sweden,Centre,REG,2
60,France,Centre,REG,2
38,Germany,Gauche,Greens/EFA,1
67,Ireland,Centre,EPP,1
56,Poland,Centre,ECR,1
33,Sweden,Centre,EPP,1
39,Czech Republic,Centre-droit,Greens/EFA,1
38,Czech Republic,Droite,The Left,1
63,Poland,Centre,EPP,1
52,Poland,Centre,ECR,1
57,Greece,Gauche,The Left,2
39,Czech Republic,Centre,REG,1
52,Bulgaria,Centre-droit,EPP,1
48,Sweden,Centre-droit,Greens/EFA,1
63,Germany,Droite,IDG,1
63,Poland,Centre,ECR,1
34,Bulgaria,Centre,REG,2
40,France,Centre-droit,S&D,1
54,Italy,Droite,IDG,1
44,Netherlands,Droite,EPP,1
40,Germany,Gauche,Greens/EFA,1
41,France,Droite,IDG,1
61,France,Droite,IDG,1
46,Sweden,Centre,EPP,1
67,Portugal,Centre-droit,S&D,1
35,Netherlands,Droite,EPP,1
71,Poland,NA,S&D,1
52,Italy,Droite,IDG,1
55,France,Centre,REG,2
34,Spain,Centre-droit,S&D,1
58,Spain,Centre-droit,S&D,1
39,Spain,Centre-droit,S&D,1
60,Ireland,Centre,EPP,1
48,United Kingdom,Centre-droit,Greens/EFA,1
28,Estonia,Droite,IDG,1
44,Spain,Centre-droit,S&D,1
46,Italy,Centre-droit,S&D,1
29,Spain,Centre-droit,S&D,1
61,France,Droite,IDG,1
32,Germany,Gauche,Greens/EFA,1
65,Portugal,Centre-droit,S&D,1
43,Portugal,Centre-droit,S&D,1
46,France,Gauche,The Left,2
57,Cyprus,Centre-droit,S&D,1
51,Czech Republic,NA,S&D,1
33,Bulgaria,Centre-droit,EPP,1
52,Poland,Centre,ECR,1
65,Lithuania,Droite,EPP,1
66,Greece,Centre,EPP,1
48,Latvia,Droite,ECR,1
40,Malta,Droite,EPP,1
52,Luxembourg,Centre-droit,Greens/EFA,1
58,Germany,NA,NI,1
64,Spain,Droite,EPP,1
73,Poland,NA,S&D,1
43,Finland,Gauche,The Left,2
44,Hungary,Centre-droit,S&D,1
61,United Kingdom,Droite,NI,1
46,Spain,Droite,EPP,1
54,United Kingdom,Centre-droit,S&D,1
54,Spain,Centre-droit,S&D,1
55,United Kingdom,Droite,NI,1
38,Romania,Centre,EPP,1
46,United Kingdom,Centre,REG,2
35,Germany,Gauche,Greens/EFA,1
78,United Kingdom,Centre,REG,2
56,Germany,Centre-droit,EPP,1
52,Germany,Centre-droit,S&D,1
60,Slovenia,Centre,EPP,1
57,Ireland,Centre-droit,Greens/EFA,1
41,Germany,Centre,REG,2
67,Poland,Centre,EPP,1
64,Lithuania,Centre-droit,S&D,1
50,France,Gauche,The Left,3
38,United Kingdom,Centre-droit,S&D,1
37,Italy,Droite,IDG,1
53,Cyprus,Centre-droit,S&D,1
57,United Kingdom,Droite,NI,1
52,Germany,Gauche,Greens/EFA,1
50,Italy,NA,Greens/EFA,1
57,Belgium,Centre,EPP,1
72,Finland,Centre,REG,2
33,Czech Republic,Centre-droit,Greens/EFA,1
43,France,Gauche,The Left,2
42,Portugal,Droite,The Left,2
53,Denmark,Centre,REG,2
34,United Kingdom,Centre-droit,Greens/EFA,2
38,Italy,Centre-droit,S&D,1
36,Italy,Centre,NI,1
54,Spain,Gauche,The Left,2
40,Netherlands,Centre-droit,S&D,1
70,Italy,NA,S&D,1
55,Portugal,Centre-droit,S&D,1
46,Slovakia,Centre,EPP,1
32,United Kingdom,Centre,REG,2
30,Netherlands,Centre,REG,2
64,Poland,Centre,ECR,1
61,Italy,Droite,EPP,1
46,Spain,Gauche,The Left,2
32,Germany,Gauche,Greens/EFA,1
60,Belgium,Centre,REG,3
64,Italy,Droite,IDG,1
73,France,Centre,REG,1
55,France,NA,NI,1
31,Hungary,Centre-droit,S&D,1
52,Italy,Centre,NI,1
53,Netherlands,Droite,ECR,1
51,France,Centre-droit,Greens/EFA,1
64,Lithuania,Centre,Greens/EFA,1
58,France,Droite,IDG,1
63,United Kingdom,Centre-droit,Greens/EFA,1
41,Spain,Centre-droit,S&D,1
58,Poland,Centre,ECR,1
46,Italy,Droite,EPP,1
59,Spain,Centre-droit,S&D,1
46,France,Droite,EPP,1
37,Italy,Droite,IDG,1
71,Poland,Centre,ECR,1
52,Denmark,Centre-droit,S&D,1
50,Austria,Centre-droit,S&D,1
44,Germany,Gauche,The Left,2
66,Netherlands,Droite,EPP,1
36,Netherlands,Centre,REG,2
34,France,Centre,REG,1
35,Luxembourg,NA,REG,2
44,Austria,Centre-droit,S&D,1
56,Poland,Centre,EPP,1
57,Portugal,Centre-droit,S&D,1
35,Slovakia,Centre,REG,2
29,Croatia,Droite,NI,1
59,Bulgaria,Droite,ECR,1
53,Italy,Centre-droit,S&D,1
46,United Kingdom,Centre-droit,Greens/EFA,1
56,Czech Republic,Centre,EPP,1
43,Poland,NA,Greens/EFA,1
69,Italy,Droite,ECR,1
45,United Kingdom,NA,NI,1
37,Romania,Centre,REG,2
58,Netherlands,Centre-droit,Greens/EFA,1
40,Romania,Centre,REG,2
62,Croatia,Droite,EPP,1
58,Hungary,Droite,EPP,1
56,Poland,Centre,ECR,1
66,Italy,Droite,EPP,1
40,Italy,Droite,IDG,1
47,Netherlands,Centre-droit,S&D,1
33,United Kingdom,Droite,NI,1
45,Italy,Centre-droit,S&D,1
54,Poland,Centre,ECR,1
69,Italy,Centre-droit,S&D,1
52,France,Centre,REG,2
61,Croatia,Droite,ECR,1
53,Estonia,Centre-droit,REG,2
44,Hungary,Droite,NI,1
32,France,Centre-droit,Greens/EFA,1
32,Italy,Droite,IDG,1
62,France,Centre,REG,2
44,Romania,Centre,REG,1
39,Spain,Gauche,The Left,2
50,Austria,Centre-droit,Greens/EFA,1
50,Belgium,Centre-droit,S&D,1
47,Belgium,Centre,REG,2
37,France,Centre,REG,2
66,Belgium,Centre,REG,2
39,Spain,Droite,The Left,2
36,Denmark,Gauche,The Left,3
42,Romania,Centre,EPP,1
47,Finland,Droite,EPP,1
51,United Kingdom,Centre,REG,2
57,Austria,Centre-droit,S&D,1
56,Italy,Droite,EPP,1
64,Ireland,Droite,The Left,2
50,Sweden,Centre,EPP,1
62,United Kingdom,Centre-droit,S&D,1
62,Poland,Centre,ECR,1
47,Germany,Centre-droit,EPP,1
37,Sweden,Droite,ECR,1
57,Austria,Centre-droit,Greens/EFA,1
40,Slovakia,Centre,REG,1
58,Luxembourg,Centre,EPP,1
56,Poland,Centre,ECR,1
33,Netherlands,Centre-droit,S&D,1
55,Bulgaria,Gauche,S&D,1
54,Poland,Centre,ECR,1
48,Italy,Droite,IDG,1
66,Germany,Droite,IDG,1
55,Poland,Centre,ECR,1
60,Portugal,Centre-droit,S&D,1
41,Italy,NA,REG,1
53,Italy,Centre,REG,1
