Age,Country,Party,EPG,Vote
32,Germany,Centre-droit,Greens/EFA,1
46,Romania,Centre,EPP,2
34,France,Gauche,The Left,1
47,Italy,Centre-droit,S&D,1
58,Italy,Droite,IDG,3
40,Italy,Droite,IDG,3
49,Croatia,Centre-droit,S&D,1
40,Belgium,Gauche,The Left,1
69,Belgium,Centre,ECR,3
49,France,NA,REG,2
43,Germany,Gauche,Greens/EFA,1
53,Slovenia,Centre-droit,S&D,1
57,United Kingdom,Centre,REG,2
52,Poland,Centre,ECR,3
61,France,Centre,REG,2
79,Germany,Centre-droit,Greens/EFA,1
50,Romania,Centre,EPP,2
64,Germany,Centre-droit,S&D,1
57,United Kingdom,Droite,NI,3
60,United Kingdom,Centre,REG,2
28,Germany,Centre-droit,S&D,1
50,Germany,NA,NI,1
80,Poland,Centre,EPP,2
47,Italy,Centre,REG,1
45,Italy,Droite,IDG,3
51,Spain,Centre,REG,2
46,France,Centre,REG,2
41,Italy,Droite,EPP,3
47,Portugal,Centre-droit,S&D,1
65,Portugal,Droite,EPP,1
52,Malta,Droite,EPP,2
50,Italy,Droite,IDG,3
44,Germany,Centre,EPP,2
35,Italy,Centre,NI,1
38,Germany,Gauche,Greens/EFA,1
58,France,Centre,REG,2
35,Netherlands,Centre-droit,S&D,1
38,France,Gauche,The Left,1
45,Czech Republic,Centre,REG,2
56,Belgium,Centre,REG,2
66,Italy,Centre-droit,S&D,1
45,United Kingdom,Centre-droit,Greens/EFA,1
62,Denmark,Centre,REG,2
57,Cyprus,Centre,EPP,1
70,Poland,Gauche,S&D,1
45,Italy,Droite,IDG,3
51,Romania,Centre,REG,2
51,Romania,Centre-droit,S&D,1
66,Slovakia,Centre-droit,S&D,1
55,France,Centre,EPP,2
72,France,NA,NI,2
52,Italy,Droite,IDG,3
65,United Kingdom,Centre-droit,S&D,1
46,France,Centre-droit,Greens/EFA,1
36,Italy,NA,Greens/EFA,1
53,Romania,Centre-droit,S&D,1
32,Hungary,Centre,REG,2
57,Ireland,Centre-droit,Greens/EFA,1
31,Malta,Centre-droit,S&D,1
57,Poland,Centre,ECR,3
62,Netherlands,Centre,EPP,2
44,Malta,Centre-droit,S&D,1
52,Ireland,Droite,The Left,1
51,Italy,NA,Greens/EFA,1
39,United Kingdom,Centre-droit,S&D,1
38,Sweden,Centre-droit,S&D,1
49,France,Droite,EPP,2
67,Italy,Droite,IDG,3
50,United Kingdom,Droite,NI,3
68,Czech Republic,Droite,IDG,3
66,United Kingdom,Centre,REG,2
62,Italy,Centre-droit,S&D,1
36,France,Centre,REG,2
43,France,Centre-droit,Greens/EFA,1
43,Hungary,Droite,NI,2
41,France,Centre-droit,Greens/EFA,1
44,United Kingdom,Droite,NI,3
65,Belgium,Droite,IDG,3
36,Germany,Gauche,The Left,1
44,Germany,Gauche,Greens/EFA,1
57,Belgium,Centre-droit,Greens/EFA,1
54,Hungary,Droite,NI,2
70,United Kingdom,Centre,REG,2
44,France,Droite,EPP,2
44,Czech Republic,Centre,REG,2
48,Hungary,Centre-droit,S&D,1
62,United Kingdom,Centre,NI,3
32,Germany,Centre-droit,EPP,2
33,Hungary,Centre,REG,2
51,Italy,NA,NI,3
51,Italy,Centre,EPP,2
58,United Kingdom,Centre-droit,Greens/EFA,1
51,Italy,Droite,IDG,3
56,Poland,Centre,EPP,2
34,Germany,Centre,EPP,2
57,Spain,Centre-droit,S&D,1
60,France,Centre,REG,2
44,Slovakia,NA,REG,3
41,Bulgaria,Droite,ECR,3
57,Germany,Centre,EPP,2
44,Netherlands,Centre-droit,Greens/EFA,1
62,United Kingdom,NA,NI,3
62,Netherlands,Droite,ECR,2
64,Germany,Gauche,The Left,1
38,Germany,Centre,REG,2
45,Germany,Centre-droit,S&D,1
55,Spain,Droite,EPP,2
61,United Kingdom,Centre-droit,Greens/EFA,1
37,Italy,Centre-droit,Greens/EFA,1
50,France,Droite,EPP,2
54,France,Centre,REG,2
42,Sweden,Centre,REG,2
55,Germany,Centre-droit,EPP,2
41,Spain,Centre-droit,S&D,1
57,Italy,Centre-droit,S&D,1
37,Italy,Centre,NI,1
42,Portugal,Droite,The Left,1
58,Germany,Droite,IDG,2
56,Italy,Droite,ECR,3
51,Italy,Droite,ECR,3
70,Ireland,Centre,EPP,1
48,Ireland,NA,The Left,1
48,Croatia,Centre-droit,REG,2
63,Poland,Centre,ECR,3
51,Cyprus,Centre,EPP,1
60,United Kingdom,Droite,NI,3
27,Greece,Droite,ECR,3
44,Belgium,Centre,EPP,2
36,Germany,Gauche,Greens/EFA,1
60,Sweden,Centre-droit,S&D,1
35,Denmark,Centre-droit,S&D,1
57,Denmark,Centre,REG,2
60,Germany,Centre,EPP,2
50,Hungary,Droite,NI,2
51,Spain,Centre-droit,S&D,1
32,Austria,Centre,REG,2
48,Italy,Droite,IDG,3
43,Spain,Centre-droit,S&D,1
43,Spain,Centre-droit,S&D,1
45,Spain,Centre-droit,S&D,1
53,Spain,Centre,REG,2
66,Germany,Centre-droit,S&D,1
52,Germany,Gauche,Greens/EFA,1
59,Germany,Centre-droit,S&D,1
52,Italy,Centre,NI,1
57,Cyprus,Gauche,The Left,1
46,Greece,Gauche,The Left,1
43,Romania,Centre,REG,2
46,Italy,Centre,NI,1
58,United Kingdom,Centre,REG,2
51,Germany,Gauche,Greens/EFA,1
49,Germany,Centre,EPP,2
64,United Kingdom,Centre-droit,S&D,1
47,United Kingdom,Droite,NI,3
38,United Kingdom,Droite,NI,3
41,France,Centre-droit,S&D,1
68,Luxembourg,Centre,REG,2
44,Spain,Centre-droit,S&D,1
48,Spain,Centre-droit,S&D,1
56,Spain,Droite,EPP,2
56,Italy,Droite,IDG,3
66,Romania,Centre,S&D,1
27,Czech Republic,Centre-droit,Greens/EFA,1
58,United Kingdom,Centre-droit,S&D,1
48,France,Droite,IDG,2
44,Slovenia,Centre-droit,REG,2
52,Italy,Centre-droit,S&D,1
36,Portugal,NA,Greens/EFA,1
69,France,Centre,REG,2
58,France,Centre-droit,S&D,1
44,Portugal,Gauche,The Left,1
41,Sweden,Centre-droit,S&D,1
43,Hungary,Centre,NI,1
48,Hungary,Droite,NI,2
31,Germany,Centre,REG,2
50,Germany,Gauche,Greens/EFA,1
53,Austria,Droite,IDG,2
53,Slovakia,NA,S&D,1
60,Finland,Droite,IDG,2
59,Poland,Centre,EPP,2
38,Luxembourg,Centre,EPP,2
59,Germany,Gauche,Greens/EFA,1
65,Finland,Centre-droit,Greens/EFA,1
64,Romania,Centre,EPP,2
34,France,Centre,REG,2
52,Netherlands,Gauche,The Left,1
31,United Kingdom,Droite,NI,3
54,Austria,Centre-droit,S&D,1
65,Finland,Centre-droit,S&D,1
47,Germany,Centre,EPP,2
46,Poland,Centre,EPP,2
40,Czech Republic,Centre,REG,2
58,Germany,Centre-droit,EPP,2
43,Slovakia,Centre,REG,2
56,Sweden,Centre-droit,Greens/EFA,1
58,Hungary,Droite,EPP,2
27,Spain,Centre-droit,S&D,1
40,United Kingdom,Centre,REG,2
62,France,Droite,EPP,2
58,United Kingdom,Centre,REG,2
62,United Kingdom,Centre-droit,S&D,1
50,Bulgaria,Gauche,S&D,1
72,Poland,Centre,EPP,1
41,Finland,Droite,IDG,2
36,Netherlands,Centre,REG,2
48,Latvia,Centre,REG,2
36,Sweden,Centre-droit,S&D,1
57,Netherlands,Centre,REG,2
53,France,Centre-droit,Greens/EFA,1
61,Germany,Centre,EPP,2
62,Lithuania,NA,Greens/EFA,1
35,Poland,Droite,ECR,3
63,France,Droite,IDG,2
59,France,Droite,IDG,2
46,Hungary,Droite,NI,2
46,Poland,Centre,EPP,2
54,United Kingdom,Centre-droit,S&D,1
60,Netherlands,Centre-droit,S&D,1
58,United Kingdom,Droite,NI,3
47,France,Droite,IDG,2
31,Slovenia,Centre-droit,REG,2
62,Lithuania,Droite,EPP,2
67,Poland,Centre,ECR,3
62,Slovakia,Centre,ECR,3
64,France,Droite,IDG,2
42,Greece,Centre-droit,S&D,1
58,Poland,Centre,EPP,2
68,Latvia,Centre,EPP,2
54,Germany,Centre-droit,S&D,1
45,Bulgaria,Centre,EPP,2
40,Belgium,Centre,ECR,3
63,Austria,Centre-droit,EPP,2
41,France,Centre,REG,2
50,Sweden,Centre,REG,2
54,Poland,Centre,ECR,3
54,Finland,Centre,REG,2
61,Greece,Centre,EPP,1
52,Ireland,Centre-droit,REG,1
61,France,Centre,REG,2
39,Germany,Gauche,Greens/EFA,1
68,Ireland,Centre,EPP,1
54,Poland,Droite,ECR,3
43,United Kingdom,Centre-droit,S&D,1
61,Cyprus,Gauche,The Left,1
57,Poland,Centre,ECR,3
36,Czech Republic,Centre,REG,2
30,Denmark,Droite,IDG,2
38,Poland,NA,S&D,1
34,Sweden,Centre,EPP,2
50,Greece,Gauche,The Left,1
40,Czech Republic,Centre-droit,Greens/EFA,1
51,Croatia,NA,NI,1
39,Czech Republic,Droite,The Left,1
61,Greece,NA,NI,2
64,Poland,Centre,EPP,2
53,Poland,Centre,ECR,3
30,Germany,Centre,REG,2
45,Hungary,Droite,NI,2
63,Germany,Centre-droit,S&D,1
58,Greece,Gauche,The Left,1
40,Czech Republic,Centre,REG,2
53,Bulgaria,Centre-droit,EPP,2
43,Germany,Droite,IDG,2
67,Poland,Centre,ECR,3
64,Germany,Centre-droit,S&D,1
61,Poland,Centre,ECR,3
64,Lithuania,Droite,EPP,2
49,Sweden,Centre-droit,Greens/EFA,1
64,Germany,Droite,IDG,2
48,Finland,Centre-droit,S&D,1
64,Poland,Centre,ECR,3
35,Greece,Centre,EPP,1
68,Greece,NA,REG,1
35,Bulgaria,Centre,REG,2
45,Germany,Gauche,Greens/EFA,1
48,Greece,NA,NI,2
41,France,Centre-droit,S&D,1
57,Belgium,Gauche,Greens/EFA,1
55,Italy,Droite,IDG,3
65,Germany,Centre-droit,S&D,1
45,Netherlands,Droite,EPP,2
41,Germany,Gauche,Greens/EFA,1
42,France,Droite,IDG,2
56,France,Centre-droit,S&D,1
62,France,Droite,IDG,2
43,France,Droite,IDG,2
47,Sweden,Centre,EPP,2
71,Poland,Centre,ECR,3
68,Portugal,Centre-droit,S&D,1
36,Netherlands,Droite,EPP,2
69,Poland,Centre,EPP,2
72,Poland,NA,S&D,1
55,Germany,Centre,EPP,2
54,Germany,Droite,IDG,2
43,Germany,Centre,EPP,2
53,Italy,Droite,IDG,3
56,France,Centre,REG,2
56,Denmark,Centre,REG,2
35,Spain,Centre-droit,S&D,1
59,Spain,Centre-droit,S&D,1
50,Spain,Droite,EPP,2
63,United Kingdom,Droite,NI,3
40,Spain,Centre-droit,S&D,1
57,Sweden,Droite,ECR,1
50,Belgium,NA,EPP,2
49,Germany,Centre,EPP,2
61,Ireland,Centre,EPP,1
66,United Kingdom,Centre,ECR,3
49,United Kingdom,Centre-droit,Greens/EFA,1
29,Estonia,Droite,IDG,2
45,Spain,Centre-droit,S&D,1
47,Italy,Centre-droit,S&D,1
62,Lithuania,NA,EPP,2
30,Spain,Centre-droit,S&D,1
45,Romania,Centre-droit,S&D,1
64,Netherlands,Droite,EPP,2
41,Austria,Centre-droit,EPP,2
62,France,Droite,IDG,2
68,Romania,Centre,EPP,2
33,Germany,Gauche,Greens/EFA,1
66,Portugal,Centre-droit,S&D,1
52,Italy,Droite,EPP,2
47,France,Gauche,The Left,1
58,Cyprus,Centre-droit,S&D,1
52,Czech Republic,NA,S&D,2
34,Bulgaria,Centre-droit,EPP,2
47,Austria,Droite,IDG,2
53,Poland,Centre,ECR,3
66,Lithuania,Droite,EPP,2
67,Greece,Centre,EPP,2
49,Latvia,Droite,ECR,3
40,Denmark,Centre,REG,2
41,Malta,Droite,EPP,2
53,Luxembourg,Centre-droit,Greens/EFA,1
59,Germany,NA,NI,2
65,Germany,Gauche,The Left,1
63,Bulgaria,Centre,REG,2
47,Estonia,Centre-droit,S&D,1
43,Italy,Droite,ECR,2
65,Spain,Droite,EPP,2
74,Poland,NA,S&D,1
63,United Kingdom,Centre,ECR,3
44,Finland,Gauche,The Left,1
48,United Kingdom,Centre,REG,2
62,United Kingdom,Droite,NI,3
47,Spain,Droite,EPP,2
55,United Kingdom,Centre-droit,S&D,1
57,France,Droite,EPP,2
55,Spain,Centre-droit,S&D,1
47,Italy,Centre-droit,S&D,1
65,Germany,Centre-droit,EPP,2
45,Poland,Centre,ECR,1
58,Germany,Centre,REG,2
56,United Kingdom,Droite,NI,3
39,Romania,Centre,EPP,2
40,Netherlands,Centre,REG,2
73,Spain,NA,REG,2
47,United Kingdom,Centre,REG,2
36,Germany,Gauche,Greens/EFA,1
71,Germany,Centre-droit,S&D,1
79,United Kingdom,Centre,REG,2
60,Romania,Centre-droit,S&D,1
57,Germany,Centre-droit,EPP,2
54,Czech Republic,Centre,EPP,2
44,Finland,Centre-droit,Greens/EFA,1
53,Germany,Centre-droit,S&D,1
61,Slovenia,Centre,EPP,2
32,Bulgaria,Centre-droit,EPP,2
58,Ireland,Centre-droit,Greens/EFA,1
42,Germany,Centre,REG,2
68,Poland,Centre,EPP,2
65,Lithuania,Centre-droit,S&D,1
51,France,Gauche,The Left,1
61,United Kingdom,Droite,NI,3
46,Estonia,Centre,REG,2
55,Spain,Centre,REG,2
39,United Kingdom,Centre-droit,S&D,1
38,Italy,Droite,IDG,3
65,Greece,Gauche,The Left,1
63,Italy,Droite,EPP,2
58,United Kingdom,Droite,NI,3
53,Germany,Gauche,Greens/EFA,1
51,Italy,NA,Greens/EFA,1
58,Belgium,Centre,EPP,2
73,Finland,Centre,REG,2
34,Czech Republic,Centre-droit,Greens/EFA,1
44,France,Gauche,The Left,1
32,Bulgaria,Gauche,S&D,1
43,Portugal,Droite,The Left,1
29,Portugal,Droite,EPP,2
54,Denmark,Centre,REG,2
37,United Kingdom,Droite,NI,3
39,Italy,Centre-droit,S&D,1
59,Croatia,Centre-droit,S&D,1
57,Germany,Centre,EPP,2
61,Finland,Droite,EPP,3
37,Italy,Centre,NI,1
55,Spain,Gauche,The Left,1
41,Netherlands,Centre-droit,S&D,1
71,Italy,NA,S&D,1
44,Romania,Centre,REG,2
56,Portugal,Centre-droit,S&D,1
60,Romania,Centre-droit,S&D,1
40,Czech Republic,Centre,EPP,2
49,Sweden,Centre,EPP,2
47,Slovakia,Centre,EPP,2
47,Poland,Centre,ECR,3
33,United Kingdom,Centre,REG,2
45,Czech Republic,Centre,EPP,2
60,United Kingdom,Droite,NI,3
67,Slovakia,Droite,NI,3
49,Bulgaria,Centre-droit,EPP,2
41,Germany,Centre,EPP,1
31,Netherlands,Centre,REG,2
65,Poland,Centre,ECR,3
52,Portugal,Droite,EPP,2
62,Italy,Droite,EPP,3
54,Austria,Centre-droit,S&D,1
47,Spain,Gauche,The Left,1
50,Germany,Droite,IDG,2
33,Germany,Gauche,Greens/EFA,1
31,Croatia,Droite,EPP,2
45,Spain,Centre,Greens/EFA,1
61,Belgium,Centre,REG,2
65,Italy,Droite,IDG,3
74,France,Centre,REG,2
63,United Kingdom,Centre,REG,2
67,France,Centre-droit,Greens/EFA,1
56,France,NA,NI,2
62,Spain,Centre-droit,S&D,1
50,Spain,Droite,The Left,1
57,Spain,Centre,REG,2
32,Hungary,Centre-droit,S&D,1
53,Italy,Centre,NI,1
51,Netherlands,Droite,ECR,2
54,Netherlands,Droite,ECR,2
52,France,Centre-droit,Greens/EFA,1
65,Lithuania,Centre,Greens/EFA,1
59,France,Droite,IDG,2
64,United Kingdom,Centre-droit,Greens/EFA,1
54,United Kingdom,Droite,NI,3
48,Netherlands,Droite,ECR,2
42,Spain,Centre-droit,S&D,1
59,Poland,Centre,ECR,3
47,Italy,Droite,EPP,2
60,Spain,Centre-droit,S&D,1
47,France,Droite,EPP,2
72,Malta,Centre-droit,S&D,1
52,Portugal,Centre-droit,S&D,1
38,Italy,Droite,IDG,3
60,Finland,Droite,EPP,2
72,Poland,Centre,ECR,3
45,France,Centre-droit,Greens/EFA,1
53,Denmark,Centre-droit,S&D,1
51,Austria,Centre-droit,S&D,1
45,Germany,Gauche,The Left,1
46,Austria,Centre-droit,EPP,2
48,Germany,Centre,EPP,2
66,Germany,Gauche,The Left,1
37,Netherlands,Centre,REG,2
41,Germany,Centre,EPP,2
47,Germany,Centre,EPP,2
57,United Kingdom,Centre-droit,Greens/EFA,1
48,Germany,Centre,EPP,2
35,France,Centre,REG,2
36,Luxembourg,NA,REG,2
34,Germany,NA,Greens/EFA,1
57,Poland,Centre,EPP,2
58,Portugal,Centre-droit,S&D,1
36,Slovakia,Centre,REG,2
42,Germany,Centre,EPP,2
30,Croatia,Droite,NI,3
60,Germany,Centre-droit,S&D,1
34,Sweden,Centre,EPP,2
60,Bulgaria,Droite,ECR,3
54,Italy,Centre-droit,S&D,1
57,Czech Republic,Centre,EPP,1
38,Croatia,Droite,EPP,2
49,Spain,Centre,REG,2
55,Germany,Gauche,NI,1
44,Poland,NA,Greens/EFA,1
55,Greece,Centre,EPP,1
70,Italy,Droite,ECR,3
59,Slovakia,Centre,EPP,2
50,Sweden,Droite,ECR,1
59,Netherlands,Centre-droit,Greens/EFA,1
59,Hungary,Droite,EPP,2
57,Poland,Centre,ECR,3
67,Italy,Droite,EPP,2
53,Netherlands,Centre-droit,S&D,1
57,Belgium,Centre-droit,S&D,1
41,Italy,Droite,IDG,3
48,Netherlands,Centre-droit,S&D,1
34,United Kingdom,Droite,NI,3
42,Romania,Centre,ECR,1
62,Spain,Droite,ECR,2
38,Austria,Centre-droit,EPP,2
66,Poland,NA,REG,1
46,Italy,Centre-droit,S&D,1
55,Poland,Centre,ECR,3
70,Italy,Centre-droit,S&D,1
53,France,Centre,REG,2
39,Romania,Centre,EPP,2
55,Lithuania,Centre,ECR,3
62,Croatia,Droite,ECR,3
54,Estonia,Centre-droit,REG,2
75,Finland,Centre,REG,2
64,Czech Republic,Centre,ECR,2
45,Hungary,Droite,NI,2
33,France,Centre-droit,Greens/EFA,1
33,Italy,Droite,IDG,3
63,France,Centre,REG,2
64,Hungary,Droite,NI,2
45,Romania,Centre,REG,2
53,Romania,Centre-droit,S&D,1
45,Hungary,Centre-droit,S&D,1
40,Spain,Gauche,The Left,1
38,Spain,Gauche,Greens/EFA,1
44,Latvia,Centre-droit,S&D,1
68,Latvia,Centre,EPP,2
51,Austria,Centre-droit,Greens/EFA,1
51,Belgium,Centre-droit,S&D,1
42,Belgium,Droite,IDG,3
65,Belgium,Centre,ECR,3
31,Netherlands,Centre-droit,Greens/EFA,1
38,France,Centre,REG,2
56,Germany,Centre,EPP,2
67,Belgium,Centre,REG,2
54,Austria,Droite,IDG,2
40,Spain,Droite,The Left,1
37,Denmark,Gauche,The Left,1
43,Romania,Centre,EPP,2
50,Denmark,Centre-droit,S&D,1
48,Finland,Droite,EPP,2
38,Bulgaria,Gauche,S&D,1
52,United Kingdom,Centre,REG,2
58,Austria,Centre-droit,S&D,1
50,Germany,Gauche,Greens/EFA,1
59,Czech Republic,Centre,ECR,2
53,United Kingdom,Centre,REG,2
57,Germany,Centre,EPP,1
64,Greece,Centre,EPP,1
55,Czech Republic,Centre,ECR,2
65,Ireland,Droite,The Left,1
33,Ireland,Centre,EPP,1
57,Germany,Centre,EPP,2
51,Sweden,Centre,EPP,2
63,United Kingdom,Centre-droit,S&D,1
63,Poland,Centre,ECR,3
48,Germany,Centre-droit,EPP,2
38,Sweden,Droite,ECR,1
52,Denmark,Centre,EPP,2
50,United Kingdom,Droite,NI,3
73,United Kingdom,Droite,NI,3
63,Germany,Centre,EPP,2
58,Austria,Centre-droit,Greens/EFA,1
41,Slovakia,Centre,REG,2
57,Austria,Centre-droit,EPP,2
59,Luxembourg,Centre,EPP,2
57,Poland,Centre,ECR,3
35,Germany,Centre-droit,S&D,1
34,Netherlands,Centre-droit,S&D,1
49,France,Centre-droit,REG,1
46,France,Centre,REG,2
56,Bulgaria,Gauche,S&D,1
44,France,Centre,REG,2
57,Czech Republic,Centre,ECR,2
55,Poland,Centre,ECR,3
49,Italy,Droite,IDG,3
34,Italy,Droite,IDG,3
60,Spain,Droite,EPP,2
70,Latvia,Gauche,NI,1
41,Czech Republic,Centre,EPP,2
62,Latvia,Droite,ECR,3
67,Germany,Droite,IDG,2
56,Poland,Centre,ECR,3
63,Spain,Droite,EPP,2
61,Portugal,Centre-droit,S&D,1
50,Croatia,Droite,EPP,2
42,Italy,NA,REG,1
54,Italy,Centre,REG,1
57,Luxembourg,Centre-droit,S&D,1
49,Spain,Droite,NI,1
52,Croatia,Droite,EPP,3
58,Spain,Droite,NI,1
61,United Kingdom,Centre-droit,Greens/EFA,1
39,Austria,Centre-droit,EPP,2
